time,ax,ay,az
2019-11-14 20:35:00.2580,0.0,0.01,-0.02
2019-11-14 20:35:00.3420,0.02,0.01,-0.01
2019-11-14 20:35:00.4320,-0.01,-0.0,-0.02
2019-11-14 20:35:00.5250,-0.01,0.01,-0.01
2019-11-14 20:35:00.6270,-0.03,0.01,-0.02
2019-11-14 20:35:00.7040,0.01,0.01,-0.0
2019-11-14 20:35:00.7940,0.01,0.01,0.0
2019-11-14 20:35:00.8840,0.01,0.01,-0.01
2019-11-14 20:35:00.9740,0.01,-0.0,-0.01
2019-11-14 20:35:01.0640,0.01,0.02,-0.02
2019-11-14 20:35:01.1540,0.02,0.01,-0.01
2019-11-14 20:35:01.2440,0.02,0.0,-0.01
2019-11-14 20:35:01.3350,-0.01,0.01,0.02
2019-11-14 20:35:01.4310,-0.02,0.0,0.02
2019-11-14 20:35:01.5280,-0.01,-0.01,0.02
2019-11-14 20:35:01.6070,0.01,0.01,0.0
2019-11-14 20:35:01.6970,0.01,-0.0,0.01
2019-11-14 20:35:01.7870,0.01,0.02,0.0
2019-11-14 20:35:01.8780,0.01,-0.01,0.03
2019-11-14 20:35:01.9670,0.03,0.01,-0.02
2019-11-14 20:35:02.0580,-0.02,-0.02,-0.02
2019-11-14 20:35:02.1470,-0.01,-0.02,0.01
2019-11-14 20:35:02.2370,0.02,0.02,0.05
2019-11-14 20:35:02.3350,-0.03,0.04,0.1
2019-11-14 20:35:02.4320,-0.04,0.13,0.15
2019-11-14 20:35:02.5100,-0.02,0.18,0.07
2019-11-14 20:35:02.6000,-0.01,0.05,0.09
2019-11-14 20:35:02.6900,0.01,0.08,-0.06
2019-11-14 20:35:02.7800,-0.0,0.11,0.04
2019-11-14 20:35:02.8700,0.09,-0.0,0.1
2019-11-14 20:35:02.9600,0.12,-0.04,-0.03
2019-11-14 20:35:03.0500,0.12,-0.12,-0.06
2019-11-14 20:35:03.1400,0.13,-0.05,-0.05
2019-11-14 20:35:03.2370,0.14,-0.1,-0.07
2019-11-14 20:35:03.3340,0.09,-0.16,-0.16
2019-11-14 20:35:03.4130,0.08,-0.19,-0.14
2019-11-14 20:35:03.5020,-0.01,-0.12,-0.18
2019-11-14 20:35:03.5930,-0.06,0.06,-0.01
2019-11-14 20:35:03.6820,0.03,0.09,0.07
2019-11-14 20:35:03.7720,-0.0,0.17,0.05
2019-11-14 20:35:03.8630,-0.02,0.12,0.08
2019-11-14 20:35:03.9530,-0.05,0.05,0.16
2019-11-14 20:35:04.0430,-0.12,0.11,0.25
2019-11-14 20:35:04.1390,-0.07,0.06,0.15
2019-11-14 20:35:04.2350,-0.08,0.08,0.05
2019-11-14 20:35:04.3150,0.1,0.03,-0.33
2019-11-14 20:35:04.4050,0.28,-0.11,-0.01
2019-11-14 20:35:04.4960,0.24,0.07,-0.09
2019-11-14 20:35:04.5850,0.07,-0.0,-0.31
2019-11-14 20:35:04.6760,0.06,-0.05,-0.1
2019-11-14 20:35:04.7660,0.03,-0.0,-0.15
2019-11-14 20:35:04.8550,-0.0,0.03,-0.07
2019-11-14 20:35:04.9460,-0.07,0.06,-0.11
2019-11-14 20:35:05.0420,-0.08,0.14,0.01
2019-11-14 20:35:05.1360,-0.01,0.04,0.06
2019-11-14 20:35:05.2180,-0.08,-0.05,0.04
2019-11-14 20:35:05.3080,-0.1,-0.02,-0.02
2019-11-14 20:35:05.3980,0.03,0.02,-0.08
2019-11-14 20:35:05.4880,0.09,-0.09,-0.06
2019-11-14 20:35:05.5780,-0.03,-0.06,0.18
2019-11-14 20:35:05.6680,0.05,0.06,0.11
2019-11-14 20:35:05.7590,0.13,0.01,-0.11
2019-11-14 20:35:05.8490,-0.07,0.0,0.02
2019-11-14 20:35:05.9410,0.11,0.07,0.05
2019-11-14 20:35:06.0420,0.12,-0.08,0.11
2019-11-14 20:35:06.1210,-0.1,0.09,-0.13
2019-11-14 20:35:06.2110,0.01,0.0,-0.21
2019-11-14 20:35:06.3000,0.08,-0.0,-0.08
2019-11-14 20:35:06.3910,-0.02,0.0,-0.05
2019-11-14 20:35:06.4810,-0.01,-0.0,0.08
2019-11-14 20:35:06.5710,0.02,0.01,-0.01
2019-11-14 20:35:06.6610,0.08,0.02,-0.02
2019-11-14 20:35:06.7510,-0.0,-0.01,0.04
2019-11-14 20:35:06.8470,-0.03,-0.01,-0.02
2019-11-14 20:35:06.9390,0.01,0.0,-0.0
2019-11-14 20:35:07.0230,0.0,0.01,-0.02
2019-11-14 20:35:07.1140,0.01,0.01,0.02
2019-11-14 20:35:07.2030,-0.0,0.0,-0.02
2019-11-14 20:35:07.2940,0.01,-0.0,-0.01
2019-11-14 20:35:07.3830,0.0,-0.0,0.0
2019-11-14 20:35:07.4740,-0.0,0.0,0.03
2019-11-14 20:35:07.5630,0.01,-0.0,-0.02
2019-11-14 20:35:07.6540,-0.03,0.02,-0.02
2019-11-14 20:35:07.7460,0.03,0.0,0.0
2019-11-14 20:35:07.8460,0.0,0.01,0.02
2019-11-14 20:35:07.9260,-0.02,0.0,0.09
2019-11-14 20:35:08.0160,-0.02,-0.02,-0.01
