time,ax,ay,az
2019-11-14 20:40:28.1550,0.04,-0.02,0.02
2019-11-14 20:40:28.2030,-0.04,-0.01,0.03
2019-11-14 20:40:28.3040,-0.05,-0.03,0.01
2019-11-14 20:40:28.3840,-0.01,-0.02,0.0
2019-11-14 20:40:28.4740,0.02,0.01,-0.0
2019-11-14 20:40:28.5670,0.02,0.01,0.01
2019-11-14 20:40:28.6540,0.02,-0.0,0.0
2019-11-14 20:40:28.7470,0.01,-0.0,-0.01
2019-11-14 20:40:28.8350,-0.0,-0.0,0.0
2019-11-14 20:40:28.9250,0.0,0.01,-0.01
2019-11-14 20:40:29.0160,0.01,-0.01,0.02
2019-11-14 20:40:29.1200,-0.01,-0.01,0.02
2019-11-14 20:40:29.2210,-0.01,-0.01,0.03
2019-11-14 20:40:29.2890,-0.01,-0.01,-0.01
2019-11-14 20:40:29.3770,0.01,-0.01,0.01
2019-11-14 20:40:29.4710,0.01,-0.01,0.01
2019-11-14 20:40:29.5580,0.0,-0.03,0.02
2019-11-14 20:40:29.6510,-0.03,-0.03,0.01
2019-11-14 20:40:29.7380,-0.01,0.01,0.02
2019-11-14 20:40:29.8280,-0.01,0.02,0.01
2019-11-14 20:40:29.9180,-0.02,-0.01,0.01
2019-11-14 20:40:30.0180,-0.02,-0.0,-0.01
2019-11-14 20:40:30.1160,0.01,-0.01,0.01
2019-11-14 20:40:30.1910,0.01,0.0,0.0
2019-11-14 20:40:30.2800,-0.03,0.01,-0.0
2019-11-14 20:40:30.3740,-0.06,0.04,0.05
2019-11-14 20:40:30.4610,-0.08,0.12,0.09
2019-11-14 20:40:30.5520,-0.02,0.07,0.11
2019-11-14 20:40:30.6400,0.03,0.08,0.11
2019-11-14 20:40:30.7300,0.06,0.05,0.11
2019-11-14 20:40:30.8270,0.04,0.05,0.03
2019-11-14 20:40:30.9200,0.05,0.06,-0.12
2019-11-14 20:40:31.0190,0.03,0.02,-0.01
2019-11-14 20:40:31.0950,0.04,-0.04,-0.01
2019-11-14 20:40:31.1820,0.05,-0.04,0.03
2019-11-14 20:40:31.2770,0.08,-0.07,0.03
2019-11-14 20:40:31.3620,0.09,-0.06,-0.07
2019-11-14 20:40:31.4570,0.11,-0.31,-0.06
2019-11-14 20:40:31.5430,0.04,-0.31,-0.07
2019-11-14 20:40:31.6330,0.02,-0.06,0.02
2019-11-14 20:40:31.7230,0.02,0.07,0.1
2019-11-14 20:40:31.8240,0.1,0.0,0.08
2019-11-14 20:40:31.9210,0.06,-0.1,0.1
2019-11-14 20:40:31.9960,-0.01,-0.0,0.05
2019-11-14 20:40:32.0850,-0.1,0.12,-0.1
2019-11-14 20:40:32.1790,-0.05,0.18,0.02
2019-11-14 20:40:32.2660,0.07,0.16,0.12
2019-11-14 20:40:32.3600,0.12,0.14,0.11
2019-11-14 20:40:32.4460,-0.02,0.06,0.13
2019-11-14 20:40:32.5360,-0.02,0.03,0.14
2019-11-14 20:40:32.6260,0.1,-0.0,0.0
2019-11-14 20:40:32.7290,0.15,-0.11,-0.16
2019-11-14 20:40:32.8220,0.11,-0.05,-0.2
2019-11-14 20:40:32.8980,-0.16,0.24,0.0
2019-11-14 20:40:32.9880,0.03,0.18,-0.12
2019-11-14 20:40:33.0830,0.04,-0.06,-0.15
2019-11-14 20:40:33.1680,0.03,0.0,-0.01
2019-11-14 20:40:33.2610,-0.06,-0.0,-0.01
2019-11-14 20:40:33.3490,-0.01,0.28,-0.1
2019-11-14 20:40:33.4390,0.25,-0.25,0.15
2019-11-14 20:40:33.5300,-0.18,0.14,-0.22
2019-11-14 20:40:33.6270,-0.05,-0.05,0.08
2019-11-14 20:40:33.7270,0.08,0.04,-0.12
2019-11-14 20:40:33.8030,0.04,0.02,-0.01
2019-11-14 20:40:33.8910,-0.08,0.01,0.01
2019-11-14 20:40:33.9840,-0.07,-0.02,0.09
2019-11-14 20:40:34.0720,0.04,0.0,-0.04
2019-11-14 20:40:34.1680,0.03,0.02,-0.07
2019-11-14 20:40:34.2510,0.03,0.0,0.0
2019-11-14 20:40:34.3410,0.01,-0.01,0.11
2019-11-14 20:40:34.4320,-0.04,-0.0,0.0
2019-11-14 20:40:34.5300,0.0,0.02,-0.04
2019-11-14 20:40:34.6300,-0.01,0.01,-0.04
2019-11-14 20:40:34.7040,-0.01,0.01,0.01
2019-11-14 20:40:34.7930,0.0,0.0,-0.0
2019-11-14 20:40:34.8890,-0.01,0.0,-0.02
2019-11-14 20:40:34.9750,0.0,0.0,0.01
2019-11-14 20:40:35.0650,-0.01,0.0,-0.02
2019-11-14 20:40:35.1540,-0.01,-0.0,0.01
2019-11-14 20:40:35.2450,-0.0,0.0,-0.01
2019-11-14 20:40:35.3340,0.0,0.0,0.03
2019-11-14 20:40:35.4320,-0.02,0.01,-0.02
2019-11-14 20:40:35.5320,-0.0,0.0,0.01
2019-11-14 20:40:35.6070,0.02,0.01,-0.0
2019-11-14 20:40:35.6960,-0.02,-0.0,0.04
2019-11-14 20:40:35.7920,-0.01,0.0,-0.05
2019-11-14 20:40:35.8760,-0.01,-0.0,0.04
2019-11-14 20:40:35.9710,0.01,0.0,0.01
2019-11-14 20:40:36.0560,-0.02,-0.01,-0.06
