time,ax,ay,az
2019-11-14 19:41:54.0990,-0.02,-0.01,0.03
2019-11-14 19:41:54.1880,-0.02,0.01,-0.02
2019-11-14 19:41:54.2780,-0.02,0.01,-0.0
2019-11-14 19:41:54.3680,-0.01,0.0,-0.03
2019-11-14 19:41:54.4590,0.01,0.02,-0.05
2019-11-14 19:41:54.5530,0.0,0.01,-0.02
2019-11-14 19:41:54.6500,-0.01,-0.0,0.01
2019-11-14 19:41:54.7480,-0.03,-0.0,0.0
2019-11-14 19:41:54.8200,-0.02,0.0,-0.02
2019-11-14 19:41:54.9100,-0.01,0.01,-0.0
2019-11-14 19:41:55.0000,-0.0,0.01,0.0
2019-11-14 19:41:55.0900,-0.0,-0.01,0.01
2019-11-14 19:41:55.1810,-0.02,0.0,-0.0
2019-11-14 19:41:55.2710,-0.0,-0.0,0.01
2019-11-14 19:41:55.3610,-0.03,0.0,-0.02
2019-11-14 19:41:55.4560,-0.02,0.01,-0.01
2019-11-14 19:41:55.5510,0.01,0.01,0.02
2019-11-14 19:41:55.6530,-0.02,-0.0,-0.01
2019-11-14 19:41:55.7230,-0.01,-0.0,0.02
2019-11-14 19:41:55.8130,0.05,-0.02,0.06
2019-11-14 19:41:55.9030,0.0,0.0,0.04
2019-11-14 19:41:55.9930,-0.02,0.05,0.09
2019-11-14 19:41:56.0830,-0.02,0.12,0.12
2019-11-14 19:41:56.1740,-0.01,0.12,0.07
2019-11-14 19:41:56.2640,-0.05,0.15,-0.05
2019-11-14 19:41:56.3570,0.02,0.14,0.01
2019-11-14 19:41:56.4550,0.01,0.08,-0.07
2019-11-14 19:41:56.5560,0.0,0.02,-0.15
2019-11-14 19:41:56.6260,-0.05,-0.01,-0.27
2019-11-14 19:41:56.7160,-0.07,-0.01,-0.33
2019-11-14 19:41:56.8060,-0.09,0.01,-0.19
2019-11-14 19:41:56.8960,0.07,-0.19,0.03
2019-11-14 19:41:56.9860,-0.08,-0.22,0.26
2019-11-14 19:41:57.0760,-0.01,-0.15,-0.02
2019-11-14 19:41:57.1670,0.14,-0.19,0.04
2019-11-14 19:41:57.2600,-0.0,-0.02,0.04
2019-11-14 19:41:57.3580,-0.02,0.03,0.13
2019-11-14 19:41:57.4580,0.02,0.03,0.08
2019-11-14 19:41:57.5280,0.04,-0.02,0.07
2019-11-14 19:41:57.6180,-0.01,-0.03,-0.01
2019-11-14 19:41:57.7080,0.01,0.01,-0.02
2019-11-14 19:41:57.7980,-0.0,-0.0,0.02
2019-11-14 19:41:57.8890,-0.01,-0.02,0.01
2019-11-14 19:41:57.9790,-0.03,0.0,-0.03
2019-11-14 19:41:58.0690,0.01,0.02,-0.01
2019-11-14 19:41:58.1600,-0.01,-0.0,-0.04
2019-11-14 19:41:58.2620,-0.02,0.02,-0.02
2019-11-14 19:41:58.3620,-0.0,0.01,-0.02
2019-11-14 19:41:58.4310,-0.0,0.0,0.01
2019-11-14 19:41:58.5210,-0.0,-0.01,0.02
2019-11-14 19:41:58.6110,0.01,0.01,-0.02
2019-11-14 19:41:58.7010,-0.01,0.01,-0.01
2019-11-14 19:41:58.7910,-0.01,0.02,-0.0
2019-11-14 19:41:58.8810,-0.01,0.01,-0.02
2019-11-14 19:41:58.9720,0.0,-0.0,-0.03
