time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0344,0.0127,0.1798,0.183
0.004000,-0.0212,-0.0199,0.0790,0.084
0.008000,-0.0632,-0.0092,-0.0092,0.065
0.011000,-0.0655,0.0041,-0.0991,0.119
0.016000,-0.0735,0.0226,-0.1528,0.171
0.021000,-0.0709,0.0345,-0.1542,0.173
0.025000,-0.0506,0.0328,-0.1414,0.154
0.029000,-0.0459,0.0197,-0.1337,0.143
0.035000,-0.0139,-0.0024,-0.1191,0.120
0.043000,0.0242,0.0139,-0.1095,0.113
0.044000,0.0758,0.0161,-0.1023,0.128
0.049000,0.1365,0.0207,-0.0858,0.163
0.053000,0.1686,0.0181,-0.0646,0.181
0.060000,0.2128,0.0200,-0.0602,0.222
0.064000,0.2407,0.0170,-0.0770,0.253
0.069000,0.2523,0.0137,-0.1032,0.273
0.079000,0.2380,0.0174,-0.0958,0.257
0.079000,0.2314,0.0208,-0.0789,0.245
0.083000,0.2015,0.0692,-0.1215,0.245
0.090000,0.1602,0.0885,-0.1328,0.226
0.093000,0.1263,0.1050,-0.1581,0.228
0.098000,0.0855,0.1214,-0.1975,0.247
0.101000,0.0519,0.1162,-0.2507,0.281
0.108000,0.0420,0.1587,-0.2941,0.337
0.112000,0.0580,0.1725,-0.3016,0.352
0.117000,0.0618,0.1959,-0.3067,0.369
0.122000,0.0915,0.1957,-0.3047,0.373
0.125000,0.1068,0.1791,-0.3099,0.374
0.132000,0.1101,0.1418,-0.2892,0.340
0.139000,0.1114,0.1219,-0.2641,0.311
0.141000,0.1556,0.1001,-0.2250,0.291
0.146000,0.1593,0.0528,-0.1390,0.218
0.149000,0.1988,0.0154,-0.0442,0.204
0.155000,0.1981,-0.0431,0.0808,0.218
0.160000,0.1955,-0.0992,0.1620,0.273
0.166000,0.2032,-0.1648,0.2191,0.341
0.170000,0.2163,-0.1903,0.2403,0.375
0.174000,0.2229,-0.2162,0.2425,0.394
0.180000,0.2253,-0.2425,0.2093,0.392
0.185000,0.1901,-0.2643,0.1908,0.377
0.198000,0.1482,-0.2745,0.1465,0.345
0.199000,0.1282,-0.2467,0.1145,0.301
0.199000,0.1178,-0.2385,0.1018,0.285
0.203000,0.1026,-0.2422,0.0964,0.280
0.210000,0.1064,-0.2269,0.0863,0.265
0.214000,0.1098,-0.2238,0.1072,0.271
0.218000,0.1200,-0.2351,0.1185,0.289
0.222000,0.1228,-0.2157,0.1297,0.280
0.228000,0.1301,-0.2346,0.0935,0.284
0.233000,0.1300,-0.1988,0.0623,0.246
0.238000,0.1322,-0.1847,0.0219,0.228
0.242000,0.1436,-0.1612,-0.0063,0.216
0.246000,0.1168,-0.1281,-0.0699,0.187
0.253000,0.0948,-0.1138,-0.1499,0.211
0.257000,0.0891,-0.0871,-0.2032,0.238
0.262000,0.0713,-0.0575,-0.2208,0.239
0.267000,0.0628,-0.0486,-0.2242,0.238
0.271000,0.0800,-0.0414,-0.2327,0.250
0.281000,0.1014,-0.0571,-0.2034,0.234
0.281000,0.1365,-0.0627,-0.1460,0.209
0.286000,0.1688,-0.0441,-0.0750,0.190
0.293000,0.2129,-0.0422,-0.0307,0.219
0.294000,0.2331,-0.0355,0.0251,0.237
0.300000,0.2347,-0.0505,0.0496,0.245
0.305000,0.2651,-0.0633,0.0360,0.275
0.310000,0.2720,-0.0835,0.0441,0.288
0.314000,0.2698,-0.0777,0.0379,0.283
0.318000,0.2633,-0.0793,0.0366,0.277
0.324000,0.2500,-0.0739,0.0519,0.266
0.329000,0.2419,-0.0689,0.0459,0.256
0.333000,0.2295,-0.0594,0.0827,0.251
0.340000,0.1916,-0.0574,0.1004,0.224
0.343000,0.1686,-0.0583,0.1085,0.209
0.348000,0.1295,-0.0737,0.0953,0.177
0.353000,0.1122,-0.0725,0.0846,0.158
0.358000,0.0856,-0.0596,0.0669,0.124
