time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1820,-0.0108,0.2530,0.312
0.004000,-0.1474,-0.0364,0.3587,0.389
0.005000,-0.0936,-0.0082,0.3998,0.411
0.012000,-0.0445,0.0331,0.3437,0.348
0.015000,-0.0120,0.0114,0.2197,0.220
0.020000,0.0131,-0.0178,0.1208,0.123
0.025000,0.0524,-0.0257,0.0490,0.076
0.030000,0.0937,-0.0382,-0.0128,0.102
0.034000,0.0987,-0.0362,-0.0409,0.113
0.039000,0.1130,-0.0339,-0.0643,0.134
0.044000,0.0866,-0.0313,-0.0187,0.094
0.049000,0.1147,-0.0263,0.0265,0.121
0.055000,0.1757,-0.0450,0.0736,0.196
0.058000,0.1742,-0.0445,0.1060,0.209
0.064000,0.1726,-0.0727,0.1264,0.226
0.069000,0.1330,-0.0534,0.1349,0.197
0.074000,0.1503,-0.0252,0.1268,0.198
0.079000,0.1673,0.0072,0.0786,0.185
0.081000,0.1837,0.0225,0.0213,0.186
0.088000,0.1876,0.0473,-0.0497,0.200
0.094000,0.1693,0.0648,-0.0965,0.205
0.097000,0.1456,0.0991,-0.1479,0.230
0.103000,0.1377,0.1122,-0.1563,0.237
0.106000,0.1432,0.1210,-0.1437,0.236
0.115000,0.1337,0.1041,-0.0838,0.189
0.117000,0.1427,0.0735,-0.0366,0.165
0.121000,0.1440,0.0386,-0.0065,0.149
0.127000,0.1591,0.0301,0.0400,0.167
0.130000,0.1477,-0.0021,0.0837,0.170
0.136000,0.1482,-0.0153,0.1081,0.184
0.140000,0.1324,-0.0144,0.1088,0.172
0.145000,0.1408,-0.0258,0.0859,0.167
0.151000,0.1447,-0.0137,0.0492,0.153
0.153000,0.1346,-0.0399,-0.0084,0.141
0.160000,0.1486,-0.0687,-0.0726,0.179
0.164000,0.1600,-0.0831,-0.1289,0.222
0.169000,0.1570,-0.0833,-0.1872,0.258
0.174000,0.1541,-0.0929,-0.1879,0.260
0.177000,0.1704,-0.0689,-0.2031,0.274
0.184000,0.2059,-0.0592,-0.2348,0.318
0.190000,0.2294,-0.0136,-0.2569,0.345
0.193000,0.2291,0.0486,-0.2789,0.364
0.198000,0.2312,0.0847,-0.3010,0.389
0.201000,0.2190,0.1327,-0.3018,0.396
0.210000,0.1854,0.1595,-0.2814,0.373
0.213000,0.1566,0.1890,-0.2852,0.376
0.217000,0.1091,0.1996,-0.2393,0.330
0.224000,0.0405,0.1870,-0.2130,0.286
0.227000,0.0176,0.1941,-0.1872,0.270
0.232000,-0.0049,0.1729,-0.1547,0.232
0.237000,-0.0198,0.1642,-0.1273,0.209
0.243000,-0.0177,0.1344,-0.0789,0.157
0.247000,-0.0367,0.1052,-0.0073,0.112
0.250000,-0.0147,0.0762,0.0614,0.099
0.257000,-0.0327,0.0141,0.1390,0.143
0.266000,-0.0118,-0.0263,0.2138,0.216
0.267000,0.0238,-0.0692,0.2668,0.277
0.270000,0.0387,-0.1077,0.3101,0.331
0.274000,0.0283,-0.1632,0.3749,0.410
0.280000,0.0044,-0.1596,0.4038,0.434
0.285000,0.0051,-0.1759,0.3997,0.437
0.289000,0.0088,-0.1692,0.3937,0.429
0.294000,0.0009,-0.1658,0.3668,0.403
0.299000,-0.0114,-0.1395,0.3001,0.331
0.305000,-0.0332,-0.1401,0.2318,0.273
0.312000,-0.0527,-0.1361,0.1595,0.216
0.313000,-0.0746,-0.1062,0.0901,0.158
0.319000,-0.0802,-0.0882,0.0546,0.131
0.323000,-0.0957,-0.0606,-0.0141,0.114
0.328000,-0.1044,-0.0399,-0.0349,0.117
0.333000,-0.0993,-0.0262,-0.0391,0.110
0.338000,-0.1136,-0.0075,-0.0102,0.114
0.343000,-0.0898,0.0040,0.0018,0.090
0.346000,-0.0735,-0.0081,0.0468,0.087
0.352000,-0.0429,-0.0179,0.0892,0.101
0.357000,-0.0242,-0.0445,0.1242,0.134
0.366000,0.0138,-0.0380,0.1472,0.153
0.367000,0.0092,-0.0370,0.1466,0.152
0.370000,-0.0018,-0.0555,0.1463,0.157
0.378000,-0.0191,-0.0529,0.1272,0.139
0.382000,-0.0404,-0.0413,0.1299,0.142
0.386000,-0.0489,-0.0278,0.1138,0.127
0.391000,-0.0545,-0.0170,0.0813,0.099
0.394000,-0.0572,-0.0446,0.0777,0.106
0.402000,-0.0454,-0.0437,0.0813,0.103
0.406000,-0.0452,-0.0499,0.0897,0.112
0.412000,-0.0495,-0.0705,0.0887,0.124
0.416000,-0.0204,-0.1078,0.1162,0.160
0.419000,-0.0461,-0.1188,0.1863,0.226
0.428000,-0.0286,-0.1423,0.2206,0.264
0.430000,0.0603,-0.1210,0.1195,0.180
0.435000,0.1013,-0.1384,0.0908,0.194
0.440000,0.0973,-0.1678,0.1360,0.237
0.445000,0.1034,-0.1833,0.1171,0.241
0.449000,0.1528,-0.1847,0.1056,0.262
0.454000,0.1862,-0.1889,0.1087,0.287
0.462000,0.0730,-0.2338,0.0764,0.257
0.463000,-0.0409,-0.2334,-0.0529,0.243
0.467000,-0.0989,-0.1686,-0.2239,0.297
0.473000,-0.1378,-0.0941,-0.3678,0.404
0.487000,-0.2032,-0.0523,-0.4516,0.498
0.488000,-0.2741,-0.0186,-0.5024,0.573
0.489000,-0.3365,0.0046,-0.4990,0.602
0.493000,-0.3504,0.0152,-0.4894,0.602
0.502000,-0.3211,0.0511,-0.4571,0.561
0.503000,-0.2747,0.0575,-0.3950,0.485
0.505000,-0.2139,0.0508,-0.3246,0.392
0.510000,-0.1240,0.0288,-0.2934,0.320
0.516000,-0.1096,-0.0016,-0.2511,0.274
0.521000,-0.1201,-0.0262,-0.1858,0.223
0.526000,-0.1246,-0.0499,-0.1120,0.175
0.531000,-0.0801,-0.0733,0.0158,0.110
0.536000,-0.0441,-0.0799,0.1591,0.183
0.539000,0.0076,-0.0990,0.3276,0.342
0.545000,0.0279,-0.1572,0.4906,0.516
0.550000,0.0648,-0.1999,0.5770,0.614
0.555000,0.1072,-0.2298,0.5948,0.647
0.587000,0.1529,-0.2209,0.5516,0.614
0.589000,0.2139,-0.2281,0.4622,0.558
0.590000,0.2402,-0.2034,0.3410,0.464
0.590000,0.2509,-0.2251,0.1928,0.388
0.590000,0.2220,-0.1951,0.0985,0.312
0.591000,0.1563,-0.1563,0.0266,0.223
0.591000,0.0944,-0.1159,-0.0303,0.152
0.601000,0.0504,-0.0427,-0.0960,0.117
0.603000,0.0217,0.0110,-0.1779,0.180
0.604000,-0.0159,0.0478,-0.2876,0.292
0.612000,-0.0410,0.0446,-0.3848,0.390
0.613000,-0.0851,0.0326,-0.4650,0.474
0.617000,-0.0913,0.0503,-0.4999,0.511
0.622000,-0.1052,0.0477,-0.4924,0.506
0.627000,-0.1103,0.0653,-0.4736,0.491
0.632000,-0.1067,0.0578,-0.4414,0.458
0.635000,-0.1090,0.0609,-0.3768,0.397
0.643000,-0.1429,0.0578,-0.2513,0.295
0.647000,-0.1322,0.0433,-0.1463,0.202
0.651000,-0.1081,0.0221,-0.0588,0.125
0.656000,-0.1037,0.0178,-0.0220,0.108
0.661000,-0.0761,0.0014,-0.0187,0.078
0.666000,-0.0630,-0.0079,0.0108,0.064
0.672000,-0.0335,-0.0173,0.0070,0.038
0.686000,0.0053,-0.0198,0.0175,0.027
0.687000,-0.0011,-0.0154,-0.0075,0.017
