time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.3372,0.1493,0.1611,0.402
0.005000,-0.2855,0.1123,0.2021,0.367
0.013000,-0.1850,0.1113,0.1952,0.291
0.014000,-0.1094,0.0772,0.2050,0.245
0.015000,-0.0230,0.0435,0.1932,0.199
0.022000,0.0504,0.0030,0.1863,0.193
0.025000,0.0990,0.0008,0.2199,0.241
0.029000,0.1495,-0.0255,0.3056,0.341
0.034000,0.1689,-0.0519,0.3502,0.392
0.046000,0.1766,-0.0572,0.3758,0.419
0.047000,0.1727,-0.0657,0.4109,0.451
0.049000,0.1764,-0.0703,0.4010,0.444
0.058000,0.1808,-0.0804,0.3631,0.413
0.059000,0.2119,-0.0676,0.3328,0.400
0.062000,0.2078,-0.0745,0.3054,0.377
0.068000,0.1781,-0.0558,0.2690,0.327
0.073000,0.1442,-0.0496,0.2615,0.303
0.078000,0.1297,-0.0202,0.2495,0.282
0.083000,0.1248,-0.0247,0.2259,0.259
0.087000,0.1201,-0.0224,0.1955,0.231
0.093000,0.0966,-0.0464,0.1963,0.224
0.098000,0.0734,-0.0419,0.1615,0.182
0.102000,0.0837,-0.0303,0.1341,0.161
0.107000,0.1228,0.0070,0.1047,0.162
0.110000,0.1406,0.0202,0.0970,0.172
0.116000,0.1634,0.0424,0.0823,0.188
0.122000,0.1820,0.0500,0.0416,0.193
0.127000,0.2153,0.0716,0.0299,0.229
0.132000,0.2161,0.0879,0.0208,0.234
0.134000,0.2226,0.0921,0.0141,0.241
0.146000,0.2064,0.0675,0.0219,0.218
0.146000,0.1939,0.0666,0.0249,0.207
0.151000,0.1827,0.0418,0.0137,0.188
0.159000,0.1772,0.0242,-0.0188,0.180
0.159000,0.1605,0.0399,-0.0319,0.168
0.165000,0.1515,0.0410,-0.0282,0.159
0.172000,0.1640,0.0444,-0.0578,0.179
0.174000,0.1480,0.0169,-0.0777,0.168
0.182000,0.1391,0.0134,-0.0950,0.169
0.183000,0.1681,-0.0113,-0.1074,0.200
0.189000,0.1538,0.0168,-0.1199,0.196
