time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,1.1570,0.3263,1.1404,1.657
0.003000,1.1302,0.4824,1.1969,1.715
0.003000,1.0677,0.6031,1.2626,1.760
0.007000,0.9934,0.7061,1.4027,1.858
0.012000,0.9385,0.7208,1.5195,1.926
0.019000,0.8645,0.6653,1.5466,1.893
0.020000,0.7808,0.5672,1.6496,1.911
0.026000,0.7446,0.5049,1.6803,1.906
0.032000,0.7294,0.5828,1.7612,1.993
0.036000,0.6161,0.5115,1.5835,1.774
0.040000,0.5117,0.4634,1.3007,1.473
0.044000,0.3431,0.4463,0.9772,1.128
0.051000,0.1547,0.4368,0.6442,0.794
0.055000,0.0743,0.4190,0.3086,0.526
0.061000,0.0630,0.3962,-0.0468,0.404
0.065000,0.1587,0.3814,-0.3649,0.551
0.070000,0.2895,0.4016,-0.6747,0.837
0.075000,0.3887,0.4243,-0.9481,1.109
0.079000,0.4854,0.4552,-1.0540,1.247
0.084000,0.5783,0.5162,-1.0790,1.329
0.089000,0.5940,0.5358,-1.0376,1.310
0.093000,0.5449,0.5238,-0.9061,1.180
0.106000,0.4339,0.4632,-0.7397,0.975
0.107000,0.3230,0.4018,-0.5023,0.720
0.109000,0.2289,0.3341,-0.2727,0.488
0.113000,0.1728,0.2812,-0.0125,0.330
0.117000,0.1255,0.2494,0.2214,0.356
0.123000,0.0772,0.2238,0.4603,0.518
0.128000,0.0372,0.2156,0.6257,0.663
0.133000,-0.0258,0.1836,0.7034,0.727
0.136000,-0.1144,0.0963,0.6651,0.682
0.141000,-0.2746,-0.0533,0.5182,0.589
0.148000,-0.4473,-0.2721,0.3130,0.610
0.152000,-0.6209,-0.5187,0.1066,0.816
0.156000,-0.7314,-0.7489,-0.0463,1.048
0.160000,-0.8144,-0.9284,-0.1270,1.241
0.166000,-0.8406,-1.0443,-0.1098,1.345
0.172000,-0.8187,-1.0889,-0.0406,1.363
0.176000,-0.7116,-1.0569,0.1208,1.280
0.182000,-0.5853,-0.9650,0.3193,1.173
0.186000,-0.4314,-0.8421,0.5593,1.099
0.189000,-0.2898,-0.7122,0.8314,1.132
0.195000,-0.2073,-0.5854,1.1189,1.280
0.200000,-0.1237,-0.4838,1.3716,1.460
0.206000,-0.0984,-0.4224,1.5756,1.634
0.209000,-0.1341,-0.3898,1.7001,1.749
0.213000,-0.1976,-0.3819,1.7743,1.826
0.223000,-0.3013,-0.4304,1.7722,1.848
0.225000,-0.4312,-0.4567,1.7205,1.832
0.229000,-0.5401,-0.5139,1.5932,1.759
0.239000,-0.6141,-0.5736,1.4623,1.687
0.240000,-0.7087,-0.6026,1.2180,1.533
0.244000,-0.7623,-0.6534,0.9536,1.385
0.249000,-0.8235,-0.6758,0.6980,1.274
0.253000,-0.9046,-0.7030,0.4297,1.224
0.257000,-0.9751,-0.7253,0.1915,1.230
0.262000,-0.9970,-0.7565,-0.0358,1.252
0.267000,-1.0209,-0.7649,-0.2334,1.297
0.273000,-1.0180,-0.7572,-0.3609,1.319
0.277000,-1.0383,-0.7448,-0.4569,1.357
0.283000,-0.9979,-0.7175,-0.4763,1.318
0.286000,-0.9775,-0.6798,-0.4481,1.272
0.292000,-0.9026,-0.6459,-0.3821,1.174
0.296000,-0.8516,-0.6130,-0.3144,1.095
0.303000,-0.7711,-0.5642,-0.2140,0.979
0.305000,-0.7421,-0.5067,-0.1122,0.906
0.310000,-0.6920,-0.4787,-0.0162,0.842
0.323000,-0.6806,-0.4875,0.0740,0.840
0.323000,-0.6549,-0.5091,0.1512,0.843
0.325000,-0.6556,-0.5366,0.2037,0.871
0.329000,-0.6853,-0.5868,0.2745,0.943
0.335000,-0.7009,-0.6097,0.3447,0.991
0.340000,-0.7198,-0.6272,0.3809,1.028
0.344000,-0.7470,-0.6276,0.3619,1.041
0.350000,-0.7760,-0.6350,0.3356,1.057
0.353000,-0.8190,-0.6426,0.2736,1.076
0.360000,-0.8644,-0.6502,0.1854,1.097
0.364000,-0.9391,-0.6652,0.0378,1.151
0.369000,-1.0104,-0.6611,-0.0904,1.211
0.373000,-1.0525,-0.6762,-0.1728,1.263
0.378000,-1.0603,-0.6816,-0.2263,1.281
0.383000,-1.0434,-0.6749,-0.2462,1.267
0.388000,-1.0423,-0.6394,-0.2829,1.255
0.394000,-1.0617,-0.6278,-0.3289,1.277
0.400000,-1.0753,-0.5994,-0.3438,1.278
0.402000,-1.0566,-0.5661,-0.3586,1.251
0.408000,-0.9838,-0.4918,-0.3329,1.149
0.412000,-0.8782,-0.4413,-0.3097,1.030
0.418000,-0.8613,-0.3926,-0.2892,0.990
0.422000,-0.8727,-0.3696,-0.2381,0.977
0.426000,-0.9243,-0.4222,-0.1492,1.027
0.444000,-0.8336,-0.4664,0.0274,0.956
0.445000,-0.8253,-0.5045,0.0596,0.969
0.445000,-0.8800,-0.5357,-0.0624,1.032
0.446000,-0.9052,-0.5480,-0.0347,1.059
0.465000,-0.9275,-0.5628,0.0515,1.086
0.467000,-0.9752,-0.6116,0.1558,1.162
0.467000,-1.0078,-0.6255,0.1804,1.200
0.468000,-1.0230,-0.6002,0.2499,1.212
0.470000,-1.0519,-0.5674,0.3239,1.238
0.475000,-1.0493,-0.5394,0.2973,1.217
0.483000,-1.0612,-0.5452,0.2949,1.229
0.489000,-1.0808,-0.6040,0.2665,1.266
0.489000,-1.0583,-0.6538,0.2265,1.264
0.494000,-1.0250,-0.7067,0.2420,1.268
0.499000,-1.0027,-0.7176,0.2222,1.253
0.504000,-0.9796,-0.7271,0.2341,1.242
0.508000,-0.9557,-0.7211,0.1965,1.213
0.514000,-0.8738,-0.6852,0.1739,1.124
0.518000,-0.8341,-0.6362,0.1399,1.058
0.523000,-0.7956,-0.5763,0.0851,0.986
0.528000,-0.7920,-0.5220,-0.0122,0.949
0.533000,-0.7704,-0.4540,-0.0351,0.895
0.538000,-0.7285,-0.4007,-0.0457,0.833
0.543000,-0.6996,-0.3667,-0.0610,0.792
0.546000,-0.6329,-0.3542,-0.0524,0.727
0.553000,-0.5570,-0.3772,-0.0464,0.674
0.557000,-0.5048,-0.3879,-0.0095,0.637
0.562000,-0.4426,-0.4720,0.0438,0.649
0.578000,-0.3938,-0.5412,0.1709,0.691
0.580000,-0.3391,-0.5620,0.2807,0.714
0.580000,-0.3258,-0.5855,0.3827,0.772
0.583000,-0.3397,-0.5945,0.4480,0.818
0.586000,-0.3519,-0.5965,0.4582,0.830
0.592000,-0.3721,-0.5774,0.4376,0.815
0.595000,-0.4002,-0.5756,0.3390,0.779
0.600000,-0.4458,-0.5885,0.2627,0.784
0.605000,-0.4639,-0.5685,0.1399,0.747
0.610000,-0.5048,-0.6039,-0.0055,0.787
0.616000,-0.5284,-0.5660,-0.1469,0.788
0.618000,-0.5424,-0.5383,-0.2538,0.805
0.624000,-0.5354,-0.4948,-0.3476,0.808
0.632000,-0.5198,-0.4450,-0.3762,0.781
0.634000,-0.3316,-0.3248,-0.0577,0.468
0.640000,-0.4901,-0.3814,0.1679,0.643
0.642000,-0.2705,-0.3419,-0.4586,0.633
0.650000,-0.1437,-0.3466,-0.6627,0.762
0.654000,-0.0708,-0.2855,-0.7115,0.770
