time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1186,-0.0188,0.1140,0.166
0.005000,0.0973,-0.1078,0.0544,0.155
0.005000,0.1171,-0.1757,0.0201,0.212
0.009000,0.1591,-0.1820,0.0174,0.242
0.015000,0.2190,-0.1294,0.0035,0.254
0.020000,0.2897,-0.0448,-0.0147,0.293
0.024000,0.3356,0.0574,-0.0011,0.340
0.029000,0.3782,0.1672,0.0891,0.423
0.033000,0.4391,0.2319,0.1490,0.518
0.039000,0.4537,0.2754,0.1863,0.562
0.043000,0.4627,0.2998,0.2798,0.618
0.049000,0.4206,0.3287,0.4271,0.684
0.054000,0.3753,0.3875,0.6450,0.841
0.057000,0.3621,0.3949,0.8883,1.037
0.063000,0.3665,0.4003,1.1242,1.248
0.069000,0.3715,0.4413,1.2798,1.404
0.072000,0.4030,0.4717,1.3372,1.474
0.077000,0.3011,0.4796,1.2643,1.385
0.081000,0.0616,0.3491,0.9552,1.019
0.087000,-0.2418,0.1342,0.5610,0.625
0.092000,-0.4622,-0.1612,0.1765,0.520
0.096000,-0.6148,-0.4211,-0.1163,0.754
0.111000,-0.6742,-0.5618,-0.3121,0.931
0.112000,-0.6598,-0.6264,-0.4100,0.998
0.113000,-0.5837,-0.5769,-0.4636,0.943
0.115000,-0.4790,-0.4378,-0.5022,0.821
0.125000,-0.3310,-0.2477,-0.4807,0.634
0.126000,-0.1776,-0.0356,-0.4639,0.498
0.129000,-0.1890,0.0322,-0.4399,0.480
0.136000,-0.9978,-0.4587,-0.8219,1.372
0.140000,-0.2262,-0.2755,-0.2084,0.413
0.145000,0.6330,0.0502,0.4101,0.756
0.148000,0.9705,0.3617,0.8117,1.316
0.154000,0.9293,0.6295,1.2199,1.658
0.159000,0.7158,0.8416,1.8226,2.131
0.165000,0.3323,0.6234,1.0796,1.290
0.169000,0.0870,0.3089,0.5833,0.666
0.173000,-0.1368,-0.1388,0.4905,0.528
0.177000,-0.2739,-0.2343,0.5748,0.678
0.186000,-0.3022,-0.0119,0.6354,0.704
0.188000,-0.3110,0.1148,0.5852,0.673
0.193000,-0.3135,-0.0031,0.3018,0.435
0.196000,-0.3826,-0.2018,-0.1181,0.448
0.204000,-0.3867,-0.2500,-0.4245,0.626
0.207000,-0.3658,-0.2245,-0.7112,0.831
0.212000,-0.4165,-0.2399,-0.8691,0.993
0.219000,-0.4080,-0.3172,-0.8187,0.968
0.221000,-0.4686,-0.4250,-0.7327,0.968
0.226000,-0.5069,-0.5015,-0.6612,0.972
0.231000,-0.5392,-0.5162,-0.6111,0.965
0.237000,-0.5653,-0.4982,-0.5915,0.958
0.242000,-0.5396,-0.4145,-0.5573,0.879
0.245000,-0.4822,-0.3369,-0.5025,0.774
0.249000,-0.4155,-0.2694,-0.4760,0.687
0.260000,-0.3293,-0.2095,-0.3847,0.548
0.261000,-0.2014,-0.1496,-0.3053,0.395
0.265000,-0.1026,-0.0778,-0.2573,0.288
0.273000,-0.0562,-0.0298,-0.2334,0.242
0.274000,-0.0404,0.0067,-0.2172,0.221
0.281000,-0.0238,0.0247,-0.1920,0.195
0.285000,0.0010,0.0385,-0.1459,0.151
0.289000,-0.0355,0.0552,-0.1171,0.134
0.294000,-0.0635,0.0174,-0.0913,0.113
0.299000,-0.0809,-0.0318,-0.0779,0.117
0.305000,-0.0924,-0.0734,-0.0959,0.152
0.310000,-0.1079,-0.1148,-0.0998,0.187
0.314000,-0.1301,-0.1704,-0.0584,0.222
0.320000,-0.1402,-0.1904,-0.0645,0.245
0.323000,-0.2057,-0.1988,-0.1993,0.349
0.329000,-0.2842,-0.1861,-0.3885,0.516
0.334000,-0.3064,-0.1785,-0.4553,0.577
0.339000,-0.2509,-0.1950,-0.3878,0.501
0.343000,-0.2299,-0.2310,-0.3153,0.453
0.347000,-0.2171,-0.2528,-0.2140,0.396
0.359000,-0.2363,-0.2606,-0.1745,0.393
0.359000,-0.2443,-0.2759,-0.1707,0.406
0.363000,-0.2312,-0.2508,-0.1546,0.375
0.366000,-0.2087,-0.2426,-0.1432,0.351
0.371000,-0.2127,-0.2203,-0.1698,0.350
0.379000,-0.1759,-0.1814,-0.2082,0.327
0.382000,-0.1389,-0.1593,-0.2346,0.316
0.388000,-0.0346,-0.0918,-0.2084,0.230
0.390000,0.0608,-0.0290,-0.1775,0.190
0.395000,0.1404,0.0435,-0.1445,0.206
0.404000,0.1832,0.0826,-0.1022,0.225
0.405000,0.2182,0.0884,-0.1009,0.256
0.410000,0.2212,0.0947,-0.0930,0.258
0.414000,0.2112,0.0655,-0.1070,0.246
0.419000,0.1570,0.0082,-0.1406,0.211
0.425000,0.0749,-0.0365,-0.1724,0.191
0.429000,0.0247,-0.0615,-0.1856,0.197
0.436000,-0.0202,-0.0881,-0.1803,0.202
0.438000,-0.0431,-0.1213,-0.1588,0.204
0.443000,-0.0754,-0.1562,-0.1691,0.242
0.449000,-0.1317,-0.1884,-0.1366,0.267
