time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.5895,0.2743,-2.3517,2.440
0.004000,-0.5243,0.3576,-1.6350,1.754
0.005000,-0.4121,0.5316,-0.7627,1.017
0.009000,-0.2231,0.7624,0.2779,0.842
0.011000,0.0366,0.8761,1.3628,1.621
0.016000,0.3383,0.9692,2.4399,2.647
0.024000,0.6488,1.0388,3.3689,3.585
0.026000,0.8708,0.9898,4.1091,4.315
0.031000,0.9030,0.8542,4.5214,4.689
0.037000,0.8048,0.6048,4.6888,4.796
0.042000,0.5521,0.2360,4.3783,4.419
0.046000,0.2787,-0.1901,3.8225,3.837
0.054000,-0.0005,-0.5585,3.2042,3.252
0.056000,-0.2049,-0.8437,2.4101,2.562
0.061000,-0.3790,-0.9755,1.5722,1.889
0.066000,-0.4568,-0.9836,0.8566,1.382
0.072000,-0.5268,-0.7896,0.3211,1.002
0.076000,-0.5485,-0.4500,-0.1394,0.723
0.081000,-0.5590,-0.0667,-0.5915,0.817
0.087000,-0.4865,0.3703,-1.0034,1.175
0.091000,-0.4063,0.7654,-1.2131,1.491
0.097000,-0.3550,0.9263,-1.4382,1.747
0.102000,-0.2740,0.8873,-1.5996,1.850
0.107000,-0.2936,0.8819,-1.6171,1.865
0.112000,-0.3501,0.9440,-1.4480,1.764
0.120000,-0.2462,1.0430,-1.2059,1.613
0.122000,-0.1138,1.1105,-1.0173,1.510
0.127000,-0.0190,1.1801,-0.8461,1.452
0.132000,0.0499,1.1626,-0.5266,1.277
0.138000,0.0700,1.0693,-0.3158,1.117
0.142000,0.0892,0.9448,-0.1347,0.959
0.148000,0.1037,0.7774,0.0265,0.785
0.165000,0.1065,0.6317,0.1701,0.663
0.166000,0.0300,0.4788,0.2904,0.561
0.168000,-0.0002,0.3140,0.3528,0.472
0.169000,-0.1335,0.1870,0.4960,0.547
0.193000,-0.2791,0.0652,0.5864,0.653
0.194000,-0.3213,-0.0482,0.5432,0.633
0.195000,-0.3946,-0.1094,0.5089,0.653
0.195000,-0.4908,-0.1366,0.4454,0.677
0.196000,-0.5283,-0.1729,0.2835,0.624
0.203000,-0.5653,-0.1872,0.1225,0.608
0.204000,-0.5566,-0.1639,-0.0543,0.583
0.215000,-0.5530,-0.0980,-0.1946,0.594
0.216000,-0.4446,-0.0395,-0.2379,0.506
0.219000,-0.3113,0.0741,-0.3659,0.486
0.223000,-0.1865,0.1615,-0.4901,0.549
0.228000,-0.0712,0.1729,-0.6000,0.628
0.233000,-0.0079,0.1663,-0.7530,0.771
0.238000,-0.0332,0.1514,-0.8621,0.876
0.243000,-0.0874,0.1538,-0.7401,0.761
0.248000,-0.1735,0.2231,-0.6962,0.751
0.263000,-0.1629,0.2057,-0.8115,0.853
0.264000,-0.1615,0.1336,-0.9491,0.972
0.265000,-0.1965,0.0661,-0.9525,0.975
0.269000,-0.2483,0.0221,-0.8918,0.926
0.274000,-0.3134,0.0085,-0.7742,0.835
0.278000,-0.3183,0.0352,-0.6340,0.710
0.283000,-0.2815,0.0333,-0.4938,0.569
0.288000,-0.2561,-0.0154,-0.4569,0.524
0.293000,-0.3062,-0.0511,-0.3765,0.488
0.298000,-0.3722,-0.0901,-0.2146,0.439
0.304000,-0.3759,-0.1371,-0.0754,0.407
0.308000,-0.4213,-0.2444,0.1307,0.504
0.313000,-0.4506,-0.3208,0.2039,0.590
0.318000,-0.3946,-0.4033,0.0993,0.573
0.324000,-0.4625,-0.5285,-0.1530,0.719
0.329000,-0.5204,-0.5286,-0.4573,0.871
0.334000,-0.5579,-0.4897,-0.6464,0.984
0.338000,-0.5619,-0.4254,-0.6826,0.981
0.344000,-0.5407,-0.3873,-0.6400,0.923
0.349000,-0.5499,-0.2802,-0.5414,0.821
0.355000,-0.5306,-0.1977,-0.5992,0.824
0.360000,-0.5412,-0.2225,-0.6075,0.843
0.364000,-0.5963,-0.2948,-0.7537,1.005
0.371000,-0.5426,-0.5670,-1.0148,1.283
0.374000,-0.3889,-0.9040,-1.3779,1.693
0.379000,-0.4213,-1.0873,-1.4910,1.893
0.384000,-0.5931,-1.1522,-1.3948,1.904
0.389000,-0.8349,-1.1509,-1.2705,1.907
0.394000,-1.0399,-1.1097,-1.1360,1.898
0.400000,-1.1642,-1.0576,-0.8712,1.798
0.404000,-1.1533,-1.0256,-0.5673,1.644
0.409000,-1.0452,-0.9908,-0.4356,1.505
0.414000,-0.8612,-0.8930,-0.3834,1.299
0.419000,-0.6321,-0.8464,-0.3926,1.127
0.425000,-0.5979,-0.7498,-0.4177,1.046
0.430000,-0.6460,-0.6528,-0.4200,1.010
0.437000,-0.7197,-0.6407,-0.2238,0.989
0.441000,-0.6935,-0.5594,-0.0743,0.894
0.445000,-0.6559,-0.4363,0.0206,0.788
0.450000,-0.6463,-0.3662,0.1365,0.755
0.464000,-0.5750,-0.2921,0.3334,0.726
0.465000,-0.4968,-0.2744,0.5156,0.767
