time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.3561,-0.0575,-1.8994,1.933
0.004000,-0.5213,0.0101,-1.8684,1.940
0.008000,-0.6418,0.0615,-1.8951,2.002
0.011000,-0.6958,0.1584,-1.7798,1.918
0.017000,-0.7837,0.3063,-1.4804,1.703
0.027000,-0.8384,0.3815,-1.1995,1.512
0.028000,-0.8727,0.3831,-0.8195,1.257
0.031000,-0.7605,0.3107,-0.3995,0.914
0.036000,-0.5915,0.2481,-0.1011,0.649
0.041000,-0.3701,0.0908,0.1683,0.417
0.047000,-0.3739,0.1192,0.6500,0.759
0.052000,-0.4420,0.2233,1.1070,1.213
0.056000,-0.3414,0.2796,1.2974,1.370
0.061000,-0.1688,0.3943,1.2863,1.356
0.066000,-0.0134,0.4480,1.1707,1.254
0.076000,0.0315,0.4696,0.9610,1.070
0.077000,-0.0122,0.4308,0.7991,0.908
0.082000,-0.1165,0.4508,0.7127,0.851
0.087000,-0.2297,0.3987,0.6466,0.794
0.092000,-0.3197,0.4073,0.5183,0.733
0.097000,-0.3912,0.3832,0.3376,0.643
0.102000,-0.4225,0.3617,0.1334,0.572
0.107000,-0.5175,0.2556,-0.0453,0.579
0.112000,-0.6646,0.0636,-0.2057,0.699
0.118000,-0.8401,-0.2369,-0.4348,0.975
0.124000,-0.8837,-0.5118,-0.7491,1.267
0.128000,-0.8145,-0.5093,-1.0197,1.401
0.133000,-0.8459,-0.3666,-1.0705,1.413
0.141000,-0.8861,-0.0621,-0.7710,1.176
0.143000,-0.8636,0.3969,-0.4392,1.047
0.148000,-0.7989,0.8470,-0.1571,1.175
0.153000,-0.7551,1.1042,-0.0377,1.338
0.158000,-0.7805,1.2544,-0.0768,1.479
0.162000,-0.7496,1.2377,-0.1513,1.455
0.167000,-0.6714,1.2042,-0.2553,1.402
0.185000,-0.5244,1.1457,-0.2015,1.276
0.186000,-0.3165,1.1049,0.0250,1.150
0.186000,-0.1891,1.0680,0.2022,1.103
0.189000,-0.0614,0.9806,0.2770,1.021
0.193000,0.0862,0.8216,0.2269,0.857
0.198000,0.1175,0.6739,0.0619,0.687
0.203000,0.1065,0.5434,-0.1502,0.574
0.208000,0.1050,0.5203,-0.2916,0.606
0.213000,0.0888,0.5027,-0.3082,0.596
0.217000,-0.0351,0.5533,-0.2436,0.606
0.222000,-0.1597,0.5909,-0.0791,0.617
0.228000,-0.1701,0.6645,0.1789,0.709
0.233000,-0.2302,0.6750,0.4003,0.818
0.240000,-0.1788,0.6834,0.5814,0.915
0.244000,-0.1345,0.6409,0.7691,1.010
0.249000,0.1052,0.6623,0.9407,1.155
0.255000,-0.0996,0.5027,1.1717,1.279
0.259000,-0.5657,0.3689,1.5638,1.703
0.263000,-0.8514,0.3025,2.4062,2.570
0.268000,-0.9391,0.2309,3.6495,3.775
0.275000,-0.7403,-0.0234,3.3398,3.421
0.278000,-0.5924,-0.5532,2.6749,2.795
0.283000,-0.5377,-0.9919,2.9169,3.127
0.290000,-0.3644,-0.9307,2.8573,3.027
0.294000,-0.4018,-0.6726,2.3320,2.460
0.299000,-0.7227,-0.5833,2.0745,2.273
0.304000,-0.9277,-0.5989,1.9589,2.249
0.309000,-0.9062,-0.3461,1.7546,2.005
0.314000,-0.8445,-0.1360,1.4615,1.693
0.319000,-0.9416,-0.0328,1.2001,1.526
0.324000,-0.9783,0.0636,1.0223,1.416
0.330000,-0.8932,0.1653,0.9661,1.326
0.334000,-0.7231,0.2207,0.7793,1.086
0.341000,-0.6024,0.2720,0.5733,0.875
0.345000,-0.4059,0.3378,0.3932,0.658
0.349000,-0.3524,0.3315,0.2782,0.558
0.355000,-0.3352,0.3514,0.1169,0.500
0.359000,-0.3393,0.3666,0.0287,0.500
0.364000,-0.3356,0.4185,0.1208,0.550
0.369000,-0.3597,0.4185,0.2233,0.595
0.375000,-0.3247,0.4711,0.3136,0.652
0.380000,-0.2649,0.5039,0.4244,0.710
0.385000,-0.1679,0.4498,0.4972,0.691
0.391000,-0.1383,0.2613,0.4870,0.570
0.395000,-0.1419,0.1039,0.3807,0.419
0.399000,-0.1201,-0.0064,0.2477,0.275
0.406000,-0.0336,-0.0415,0.0961,0.110
0.410000,-0.0123,0.0393,-0.0157,0.044
0.415000,0.0349,0.1191,-0.0390,0.130
0.420000,0.0979,0.2816,-0.0624,0.305
0.425000,0.1392,0.4739,-0.0035,0.494
0.430000,0.2065,0.6794,0.0145,0.710
0.435000,0.2749,0.8286,0.0217,0.873
0.441000,0.3933,0.9276,0.0969,1.012
0.446000,0.4962,1.0302,0.0823,1.146
0.451000,0.5833,1.0386,-0.0336,1.192
0.457000,0.6236,1.0179,-0.1397,1.202
0.461000,0.6444,0.9948,-0.3747,1.243
0.466000,0.6033,1.0101,-0.5305,1.291
0.471000,0.5797,0.9871,-0.6851,1.334
0.476000,0.4988,0.9487,-0.7609,1.314
0.480000,0.4009,0.8231,-0.8178,1.228
0.485000,0.3478,0.7173,-0.7780,1.114
0.492000,0.3687,0.6271,-0.6464,0.973
0.496000,0.2805,0.5891,-0.5319,0.842
0.500000,0.2325,0.5048,-0.3912,0.680
0.506000,0.1924,0.3787,-0.2313,0.484
0.511000,0.1272,0.2300,-0.1145,0.287
0.516000,0.1172,0.1461,-0.1146,0.220
0.520000,0.1307,0.0688,-0.1633,0.220
0.526000,0.0950,0.0379,-0.2105,0.234
0.531000,-0.0041,0.0011,-0.1908,0.191
0.536000,-0.0683,-0.0236,-0.1556,0.172
0.542000,-0.1431,-0.0168,-0.1661,0.220
0.546000,-0.2021,-0.0407,-0.0668,0.217
0.552000,-0.1937,-0.0339,-0.0181,0.197
0.559000,-0.1738,-0.0606,0.0204,0.185
0.561000,-0.1949,-0.1310,0.0858,0.250
0.566000,-0.2255,-0.1924,0.2030,0.359
0.572000,-0.2871,-0.2197,0.3324,0.491
0.577000,-0.3353,-0.2872,0.4885,0.659
0.581000,-0.3081,-0.3048,0.6320,0.766
0.586000,-0.3324,-0.3516,0.7249,0.872
0.592000,-0.3699,-0.4750,0.8248,1.021
0.596000,-0.4300,-0.5905,0.9440,1.194
0.603000,-0.4699,-0.6628,0.9655,1.262
0.607000,-0.5067,-0.6793,0.9493,1.273
0.611000,-0.4919,-0.7181,0.8289,1.202
0.617000,-0.4905,-0.7008,0.6811,1.093
0.622000,-0.4298,-0.6464,0.4999,0.923
0.627000,-0.3452,-0.4747,0.2362,0.633
0.632000,-0.2691,-0.3647,0.0525,0.456
0.637000,-0.1597,-0.2070,-0.1972,0.327
0.642000,-0.1605,-0.0610,-0.3280,0.370
0.647000,-0.0909,0.0523,-0.4214,0.434
0.651000,0.0164,0.2500,-0.4837,0.545
0.658000,0.0697,0.3613,-0.4086,0.550
0.662000,0.1578,0.4413,-0.3982,0.615
0.667000,0.2509,0.4637,-0.3484,0.632
