time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1858,-0.2566,-2.0208,2.045
0.004000,-0.3080,0.0579,-1.8014,1.828
0.004000,-0.3324,0.3736,-1.4499,1.534
0.009000,-0.2620,0.6476,-1.0376,1.251
0.011000,-0.0583,0.8466,-0.4412,0.956
0.016000,0.2109,0.9321,0.2311,0.983
0.026000,0.5525,0.9223,0.8938,1.398
0.027000,0.8986,0.9654,1.4773,1.980
0.031000,1.1616,0.9552,1.9622,2.472
0.037000,1.3205,0.8597,2.2455,2.743
0.041000,1.3951,0.7049,2.3162,2.794
0.046000,1.3302,0.5681,2.1895,2.624
0.052000,1.2041,0.4017,1.8851,2.273
0.057000,1.0477,0.2788,1.4534,1.813
0.062000,0.8749,0.2013,0.9507,1.308
0.066000,0.6655,0.2087,0.4985,0.857
0.072000,0.5032,0.3076,0.1632,0.612
0.077000,0.3628,0.3636,-0.2052,0.553
0.082000,0.2369,0.3714,-0.3636,0.571
0.096000,0.2306,0.3853,-0.4379,0.627
0.097000,0.2614,0.4380,-0.5064,0.719
0.098000,0.1781,0.4700,-0.4141,0.651
0.105000,0.1687,0.4470,-0.5434,0.724
0.107000,0.2351,0.4206,-0.6049,0.773
0.112000,0.2726,0.4265,-0.5881,0.776
0.118000,0.3146,0.3903,-0.6182,0.796
0.123000,0.3582,0.3151,-0.5435,0.723
0.127000,0.3636,0.2960,-0.4557,0.654
0.133000,0.3834,0.2906,-0.3405,0.589
0.138000,0.4371,0.2691,-0.2398,0.567
0.142000,0.4685,0.2627,-0.1975,0.572
0.147000,0.4902,0.2150,-0.1085,0.546
0.154000,0.4528,0.1793,-0.0006,0.487
0.158000,0.4667,0.1436,0.1596,0.514
0.163000,0.4354,0.0745,0.2262,0.496
0.168000,0.4050,0.1130,0.2151,0.472
0.174000,0.4065,0.1500,0.2197,0.486
0.179000,0.3910,0.1368,0.2851,0.503
0.183000,0.3736,0.1346,0.3538,0.532
0.200000,0.3448,0.1470,0.3148,0.489
0.201000,0.3429,0.1110,0.3723,0.518
0.202000,0.2988,0.1198,0.3351,0.465
0.205000,0.2767,0.1328,0.2702,0.409
0.211000,0.2658,0.0963,0.3341,0.438
0.213000,0.2520,0.0723,0.3689,0.453
0.219000,0.2173,0.0488,0.2793,0.357
0.226000,0.2353,-0.0089,0.2160,0.320
0.229000,0.2250,-0.0593,0.1566,0.280
0.233000,0.1639,-0.1995,0.1166,0.283
0.238000,0.1272,-0.3599,0.0220,0.382
0.243000,0.1316,-0.4892,-0.1187,0.520
0.249000,0.0668,-0.4954,-0.2648,0.566
0.255000,0.0049,-0.4068,-0.4018,0.572
0.259000,-0.0257,-0.2761,-0.4163,0.500
0.263000,-0.0945,-0.1341,-0.4140,0.445
0.268000,-0.1141,0.0152,-0.3684,0.386
0.273000,-0.0833,0.1563,-0.3346,0.379
0.279000,-0.0163,0.1660,-0.3410,0.380
0.283000,0.0345,0.1726,-0.3257,0.370
0.299000,0.0550,0.1297,-0.3507,0.378
0.299000,0.0801,0.0340,-0.3479,0.359
0.300000,0.0647,-0.0114,-0.3571,0.363
0.305000,0.0582,0.0054,-0.4545,0.458
0.309000,0.0447,-0.0662,-0.5016,0.508
0.314000,0.0493,-0.0743,-0.4877,0.496
0.319000,-0.0115,-0.0241,-0.4594,0.460
0.324000,-0.0516,0.0188,-0.4395,0.443
0.329000,-0.0175,0.0088,-0.3718,0.372
0.335000,0.0023,-0.0281,-0.3744,0.376
