time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.7215,-0.1962,-1.9564,2.094
0.004000,-0.9210,-0.0385,-1.9433,2.151
0.004000,-0.9394,0.1021,-1.8925,2.115
0.005000,-0.9517,0.1724,-1.6705,1.930
0.012000,-0.9077,0.2473,-1.2936,1.600
0.016000,-0.8245,0.2870,-0.6637,1.097
0.024000,-0.5880,0.2919,0.0040,0.657
0.028000,-0.3074,0.3257,0.5289,0.693
0.031000,-0.0648,0.3272,0.8556,0.918
0.037000,0.1705,0.3692,1.0849,1.159
0.041000,0.2712,0.4214,1.2625,1.358
0.046000,0.3594,0.4504,1.3289,1.448
0.052000,0.3699,0.4934,1.3114,1.449
0.056000,0.3492,0.5529,1.2736,1.432
0.061000,0.2715,0.5213,1.2214,1.355
0.066000,0.2212,0.4291,1.0387,1.145
0.072000,0.1429,0.3198,0.8294,0.900
0.076000,0.0679,0.2209,0.6277,0.669
0.081000,-0.0826,0.0881,0.4237,0.441
0.094000,-0.2148,0.0434,0.3865,0.444
0.095000,-0.1557,0.0374,0.3374,0.373
0.096000,-0.0199,0.0052,0.2807,0.281
0.103000,-0.2715,0.0011,0.1815,0.327
0.106000,-0.3037,0.0228,0.1715,0.349
0.111000,-0.2141,0.0449,0.0878,0.236
0.117000,-0.1351,0.0589,-0.0095,0.148
0.121000,-0.1424,0.0864,-0.1313,0.212
0.127000,-0.1932,0.1573,-0.2800,0.375
0.131000,-0.2208,0.2489,-0.2929,0.443
0.137000,-0.2753,0.3064,-0.2134,0.464
0.142000,-0.2770,0.3044,-0.0450,0.414
0.147000,-0.2063,0.2500,0.0221,0.325
0.153000,-0.0432,0.2276,0.0290,0.233
0.157000,0.0444,0.2011,0.0548,0.213
0.162000,0.1207,0.1235,0.0015,0.173
0.167000,0.1114,0.0809,-0.0853,0.162
0.178000,0.0232,0.0374,-0.2080,0.213
0.179000,-0.0955,0.0444,-0.2780,0.297
0.182000,-0.1652,0.1028,-0.2690,0.332
0.187000,-0.1726,0.2075,-0.2409,0.362
0.192000,-0.1272,0.2493,-0.2196,0.356
0.197000,-0.1147,0.2712,-0.1994,0.356
0.203000,-0.0978,0.1803,-0.2076,0.292
0.207000,-0.0823,0.0854,-0.1977,0.231
0.212000,-0.0888,0.0227,-0.2128,0.232
0.218000,-0.1005,-0.0158,-0.2471,0.267
0.222000,-0.1100,-0.0757,-0.2563,0.289
0.228000,-0.1428,-0.1171,-0.2454,0.307
0.233000,-0.2236,-0.2001,-0.1449,0.333
0.238000,-0.3552,-0.2502,0.0258,0.435
0.242000,-0.3558,-0.2007,0.2726,0.491
0.248000,-0.2263,-0.0744,0.3493,0.423
0.253000,-0.1128,0.0136,0.4091,0.425
0.257000,-0.0813,0.0654,0.4391,0.451
