time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,-0.1310,-0.0505,0.0706,0.157
0.003000,-0.0838,-0.0812,0.1007,0.154
0.004000,-0.0388,-0.0896,0.1209,0.155
0.010000,-0.0006,-0.0997,0.1576,0.186
0.016000,0.0334,-0.0995,0.1938,0.220
0.019000,0.0633,-0.0561,0.2463,0.260
0.035000,0.0749,-0.0102,0.3007,0.310
0.035000,0.0752,0.0425,0.3356,0.347
0.035000,0.0640,0.0662,0.3585,0.370
0.039000,0.0101,0.0773,0.3836,0.391
0.050000,0.0060,0.1209,0.3706,0.390
0.051000,-0.0152,0.1348,0.3698,0.394
0.053000,-0.0155,0.0955,0.3169,0.331
0.059000,-0.0094,0.0606,0.2266,0.235
0.063000,0.0390,0.0305,0.1467,0.155
0.068000,0.1417,-0.0136,0.0485,0.150
0.073000,0.1562,0.0430,0.0744,0.178
0.076000,0.1720,0.0545,0.0597,0.190
0.082000,0.1707,0.0642,0.0331,0.185
0.087000,0.1905,0.1032,0.0041,0.217
0.093000,0.2120,0.1048,-0.0200,0.237
0.097000,0.2139,0.0835,0.0034,0.230
0.100000,0.2028,0.0894,0.0169,0.222
0.107000,0.2329,0.0957,0.0681,0.261
0.112000,0.2414,0.0644,0.1189,0.277
0.117000,0.2476,0.0738,0.1550,0.301
0.121000,0.2419,0.0688,0.2051,0.325
0.124000,0.2268,0.0990,0.2168,0.329
0.132000,0.2048,0.1118,0.2262,0.325
0.135000,0.1737,0.1070,0.2095,0.292
0.141000,0.1267,0.0872,0.1645,0.225
0.145000,0.0786,0.0716,0.1296,0.168
0.149000,0.0106,0.0577,0.0760,0.096
0.155000,-0.0157,0.0954,0.0396,0.104
0.160000,-0.0293,0.1251,0.0178,0.130
0.165000,-0.0613,0.1277,0.0272,0.144
0.170000,-0.0925,0.0967,0.0199,0.135
0.173000,-0.1154,0.1224,0.0603,0.179
0.189000,-0.1089,0.1666,0.0528,0.206
0.190000,-0.1088,0.1770,0.0288,0.210
0.190000,-0.0938,0.1703,-0.0164,0.195
0.193000,-0.1022,0.1397,-0.0468,0.179
0.197000,-0.0963,0.1045,-0.0652,0.156
0.203000,-0.0952,0.0551,-0.0714,0.131
0.208000,-0.0446,-0.0061,-0.0728,0.086
0.213000,-0.0045,-0.0197,-0.0955,0.098
0.218000,0.0394,-0.0144,-0.1084,0.116
0.221000,0.0539,-0.0211,-0.1070,0.122
0.227000,0.0796,-0.0516,-0.1245,0.157
0.233000,0.0453,-0.0745,-0.1205,0.149
0.236000,0.0253,-0.0875,-0.1166,0.148
0.243000,0.0197,-0.0857,-0.0938,0.129
0.246000,-0.0143,-0.0811,-0.0974,0.127
0.251000,-0.0411,-0.0734,-0.1105,0.139
0.256000,-0.0584,-0.0768,-0.0905,0.132
0.261000,-0.0451,-0.0628,-0.0945,0.122
0.266000,-0.0227,-0.0551,-0.0749,0.096
0.270000,-0.0269,-0.0205,-0.0270,0.043
0.283000,-0.0479,-0.0139,0.0013,0.050
0.284000,-0.0214,0.0030,-0.0136,0.026
0.285000,0.0166,0.0042,-0.0356,0.039
0.299000,0.0375,0.0134,-0.0266,0.048
0.300000,0.0387,0.0210,-0.0037,0.044
0.300000,0.0205,0.0030,0.0237,0.032
0.304000,0.0043,0.0115,0.0319,0.034
0.309000,0.0020,-0.0062,0.0638,0.064
0.314000,-0.0078,0.0234,0.0741,0.078
0.317000,-0.0392,0.0333,0.0749,0.091
0.324000,-0.0611,0.0543,0.0806,0.115
0.328000,-0.0616,0.0528,0.0816,0.115
0.333000,-0.0455,0.0505,0.0495,0.084
0.338000,-0.0249,0.0617,0.0131,0.068
0.342000,-0.0213,0.0367,-0.0229,0.048
0.348000,-0.0300,0.0305,-0.0016,0.043
0.352000,-0.0293,0.0098,0.0553,0.063
0.357000,-0.0143,0.0223,0.0594,0.065
0.363000,0.0078,0.0106,0.0778,0.079
0.365000,0.0278,0.0345,0.1032,0.112
0.371000,0.0765,0.0414,0.1213,0.149
0.376000,0.1066,0.0243,0.1108,0.156
0.381000,0.1301,0.0049,0.1431,0.193
0.386000,0.1186,0.0164,0.1561,0.197
0.404000,0.1196,0.0252,0.1690,0.209
0.405000,0.1116,0.0384,0.1795,0.215
0.406000,0.1039,0.0131,0.1567,0.188
0.406000,0.0727,0.0233,0.1080,0.132
0.420000,0.0706,0.0429,0.0621,0.103
0.421000,0.0473,0.0361,0.0261,0.065
0.421000,0.0123,0.0008,0.0141,0.019
0.427000,-0.0271,-0.0462,-0.0024,0.054
0.430000,-0.0378,-0.0617,-0.0379,0.082
0.434000,-0.0484,-0.0295,-0.0327,0.065
0.438000,-0.0636,-0.0188,-0.0276,0.072
0.444000,-0.0337,0.0016,-0.0226,0.041
0.449000,0.0009,0.0124,-0.0272,0.030
0.454000,0.0426,0.0305,-0.0317,0.061
0.459000,0.0652,0.0082,-0.0410,0.077
0.462000,0.0453,-0.0161,-0.0313,0.057
