time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.3478,0.1611,0.0903,0.394
0.004000,0.4346,0.1983,0.1406,0.498
0.006000,0.5466,0.2293,0.1515,0.612
0.010000,0.6054,0.2183,0.2211,0.680
0.018000,0.6230,0.2368,0.3591,0.757
0.019000,0.6193,0.2279,0.5353,0.850
0.024000,0.5535,0.2242,0.6909,0.913
0.030000,0.4735,0.2180,0.8594,1.005
0.037000,0.4050,0.2139,0.9794,1.081
0.040000,0.3667,0.2187,1.0493,1.133
0.044000,0.3606,0.2416,1.0911,1.174
0.050000,0.3963,0.2412,1.1562,1.246
0.054000,0.4188,0.2704,1.1893,1.290
0.059000,0.4665,0.3099,1.2192,1.342
0.064000,0.4486,0.3261,1.2365,1.355
0.068000,0.3461,0.3309,1.2126,1.304
0.072000,0.1419,0.2669,1.0926,1.134
0.077000,-0.0233,0.2395,1.0485,1.076
0.084000,-0.2122,0.1749,0.9965,1.034
0.088000,-0.3920,0.0778,0.9054,0.990
0.091000,-0.5157,0.0084,0.7296,0.893
0.096000,-0.5362,-0.0521,0.4782,0.720
0.102000,-0.4853,-0.0723,0.1655,0.518
0.107000,-0.3607,-0.0710,-0.1228,0.388
0.112000,-0.1768,-0.0337,-0.2866,0.338
0.121000,0.0191,0.0349,-0.3715,0.374
0.122000,0.1869,0.1275,-0.3537,0.420
0.126000,0.2820,0.1818,-0.2427,0.414
0.132000,0.3166,0.1688,-0.0742,0.366
0.135000,0.2217,0.1528,0.0469,0.273
0.140000,0.1024,0.0524,0.1160,0.163
0.144000,-0.0203,-0.0106,0.1764,0.178
0.151000,-0.0845,-0.0887,0.1874,0.224
0.155000,-0.0683,-0.1355,0.1835,0.238
0.160000,0.0010,-0.1541,0.1945,0.248
0.164000,0.1141,-0.1637,0.2489,0.319
0.168000,0.2187,-0.0933,0.2371,0.336
0.175000,0.2466,-0.0146,0.1384,0.283
0.179000,0.2604,0.0509,0.0411,0.268
0.185000,0.2791,0.0563,-0.0457,0.288
0.188000,0.2648,0.0165,-0.1578,0.309
0.193000,0.2058,-0.0772,-0.2668,0.346
0.199000,0.1691,-0.2077,-0.3445,0.436
0.203000,0.1401,-0.3029,-0.3466,0.481
0.208000,0.1401,-0.3915,-0.3331,0.533
0.212000,0.1382,-0.4282,-0.3306,0.558
0.217000,0.1368,-0.4443,-0.3531,0.584
0.223000,0.1217,-0.4518,-0.3579,0.589
0.227000,0.1334,-0.3915,-0.3592,0.548
0.237000,0.1478,-0.3143,-0.3399,0.486
0.238000,0.1794,-0.2535,-0.2956,0.429
0.241000,0.1875,-0.1832,-0.2285,0.348
0.246000,0.1699,-0.1440,-0.1908,0.293
0.251000,0.1981,-0.1169,-0.1036,0.252
0.255000,0.3022,-0.0829,-0.0385,0.316
0.260000,0.3652,-0.0687,0.0455,0.374
0.266000,0.2949,-0.0265,0.1079,0.315
0.271000,0.1564,-0.0042,-0.0148,0.157
0.276000,0.0331,0.0270,-0.1550,0.161
0.280000,0.0530,0.0055,-0.1729,0.181
0.285000,0.1746,-0.0277,-0.0765,0.193
