time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.5337,-0.3810,-0.7390,0.988
0.004000,-0.5512,-0.1860,-0.2686,0.641
0.004000,-0.4124,0.0622,0.2623,0.493
0.008000,-0.3252,0.3442,0.7060,0.850
0.010000,-0.1747,0.4578,1.1467,1.247
0.015000,-0.0659,0.4408,1.5334,1.597
0.021000,0.0226,0.4158,1.7709,1.819
0.026000,0.0408,0.3674,1.7281,1.767
0.030000,0.0676,0.4037,1.5573,1.610
0.035000,0.0571,0.5011,1.4280,1.514
0.040000,-0.0142,0.5145,1.4141,1.505
0.045000,-0.1144,0.5014,1.3505,1.445
0.051000,-0.2062,0.4602,1.3092,1.403
0.056000,-0.3284,0.3930,1.2170,1.320
0.060000,-0.3719,0.3115,1.0443,1.151
0.069000,-0.3914,0.2353,0.8318,0.949
0.071000,-0.3909,0.1994,0.5973,0.741
0.076000,-0.3251,0.1682,0.3743,0.524
0.081000,-0.2589,0.1573,0.2033,0.365
0.086000,-0.2385,0.0618,-0.0509,0.252
0.091000,-0.2794,-0.0656,-0.3474,0.451
0.096000,-0.3065,-0.1243,-0.5418,0.635
0.103000,-0.2153,-0.1746,-0.6115,0.671
0.106000,-0.1488,-0.3634,-0.7348,0.833
0.111000,-0.0503,-0.5540,-0.8757,1.037
0.116000,0.1726,-0.6567,-0.8326,1.074
0.122000,0.4074,-0.6571,-0.7371,1.068
0.126000,0.5618,-0.5830,-0.5860,0.999
0.131000,0.7116,-0.4690,-0.4067,0.944
0.137000,0.6832,-0.3309,-0.2279,0.793
0.141000,0.6463,-0.2403,-0.0987,0.697
0.147000,0.5935,-0.2270,-0.0283,0.636
0.151000,0.4240,-0.1459,-0.0515,0.451
0.157000,0.2234,-0.0243,-0.0318,0.227
0.161000,0.0713,0.0863,-0.0746,0.135
0.169000,-0.0977,0.1682,-0.0195,0.195
0.172000,-0.2243,0.1457,0.0305,0.269
0.177000,-0.3287,0.0641,0.0695,0.342
0.182000,-0.4627,0.0787,0.0559,0.473
0.193000,-0.5099,0.1151,0.1294,0.538
0.194000,0.0615,-0.0317,-0.0671,0.096
0.197000,0.4836,-0.2150,-0.4291,0.681
0.203000,0.6498,-0.4471,-0.6353,1.013
0.208000,0.6993,-0.7276,-0.8927,1.347
0.214000,0.7004,-0.8680,-1.0843,1.556
0.219000,0.6766,-0.9413,-1.1315,1.620
0.222000,0.5221,-0.7845,-1.0501,1.411
0.227000,0.4007,-0.5293,-0.8404,1.071
0.232000,0.4013,-0.3625,-0.4664,0.714
0.237000,0.3901,-0.2585,-0.1434,0.489
0.242000,0.3914,-0.1527,0.0885,0.429
0.247000,0.2191,-0.0159,0.3669,0.428
0.252000,-0.0017,0.1044,0.5463,0.556
0.257000,-0.0080,0.1947,0.5780,0.610
0.262000,-0.0115,0.2855,0.5556,0.625
0.270000,-0.0495,0.2319,0.5651,0.613
0.274000,-0.0378,0.1170,0.5851,0.598
0.277000,0.0110,-0.0361,0.5258,0.527
0.282000,0.0533,-0.2132,0.4517,0.502
0.288000,0.0695,-0.3054,0.4429,0.542
0.292000,0.0844,-0.4040,0.3893,0.567
0.297000,0.1284,-0.4456,0.2466,0.525
0.303000,0.2135,-0.4317,0.1487,0.504
0.308000,0.1613,-0.3466,-0.0361,0.384
0.313000,0.1339,-0.1886,-0.2048,0.309
0.320000,0.0488,-0.1570,-0.3376,0.376
0.324000,-0.0250,-0.1698,-0.3497,0.390
0.329000,-0.0468,-0.1249,-0.3430,0.368
0.335000,-0.0345,-0.0546,-0.2687,0.276
0.338000,-0.0727,-0.0080,-0.1172,0.138
0.344000,-0.1155,0.0669,-0.0081,0.134
0.349000,-0.1579,0.1271,0.0181,0.204
0.354000,-0.1765,0.1736,-0.0407,0.251
0.359000,-0.1632,0.1728,-0.0744,0.249
0.364000,-0.1086,0.1463,-0.0473,0.188
0.380000,-0.0026,0.1362,0.0214,0.138
0.381000,0.0358,0.0963,0.1530,0.184
0.381000,0.0894,0.0904,0.2173,0.252
0.383000,0.0720,0.0872,0.1883,0.220
0.396000,0.0201,0.0853,0.1832,0.203
0.396000,0.0087,0.1071,0.1544,0.188
0.399000,-0.0270,0.0686,0.1746,0.190
0.403000,-0.0214,0.0509,0.2547,0.261
0.408000,0.0068,0.0438,0.2860,0.289
0.413000,0.0557,0.0333,0.2087,0.219
0.419000,0.0862,0.0565,0.0602,0.119
0.424000,0.1169,0.1123,-0.0603,0.173
0.429000,0.1439,0.2020,-0.0801,0.261
0.435000,0.1505,0.2133,-0.0281,0.263
0.439000,0.0465,0.2038,0.0013,0.209
0.444000,-0.0661,0.1427,0.0713,0.173
0.449000,-0.1112,0.1278,0.0923,0.193
0.454000,-0.1372,0.0984,0.0476,0.175
0.459000,-0.1754,0.0902,0.0210,0.198
0.464000,-0.1660,0.0557,-0.0294,0.178
0.470000,-0.0934,0.0112,-0.0859,0.127
0.475000,-0.0259,-0.0758,-0.2033,0.218
0.479000,0.0042,-0.1010,-0.2824,0.300
0.485000,-0.0364,-0.0227,-0.2910,0.294
0.489000,-0.0282,0.0690,-0.2638,0.274
0.494000,0.0237,0.0808,-0.2440,0.258
0.499000,0.0333,0.0679,-0.1957,0.210
0.504000,0.0234,0.1189,-0.1189,0.170
0.510000,0.0507,0.1484,-0.0925,0.182
0.514000,0.0419,0.1933,0.0044,0.198
0.520000,0.0916,0.1732,0.0451,0.201
0.525000,0.0577,0.1396,0.0917,0.177
0.530000,0.0345,0.0767,0.1671,0.187
0.535000,-0.0009,0.0311,0.2759,0.278
0.540000,-0.0184,0.0562,0.3239,0.329
0.545000,-0.0132,0.0647,0.3493,0.355
0.550000,-0.0426,0.0903,0.2864,0.303
0.555000,-0.1147,0.0506,0.1773,0.217
0.560000,-0.1265,-0.0643,0.0681,0.157
0.565000,-0.0868,-0.1217,-0.0129,0.150
0.578000,-0.1208,-0.1523,-0.0931,0.216
0.579000,-0.0973,-0.1654,-0.1444,0.240
0.580000,-0.0451,-0.1679,-0.1622,0.238
0.586000,-0.0353,-0.1630,-0.2930,0.337
0.591000,0.0164,-0.0981,-0.3780,0.391
0.595000,0.0265,-0.0733,-0.4247,0.432
0.601000,0.0302,-0.0719,-0.3813,0.389
0.610000,-0.0130,-0.0429,-0.3015,0.305
0.611000,-0.0303,0.0596,-0.1162,0.134
0.616000,-0.0219,0.1381,-0.0109,0.140
0.621000,0.0062,0.2408,0.0306,0.243
0.626000,-0.0177,0.2403,0.0974,0.260
0.630000,-0.0038,0.1970,0.1201,0.231
0.637000,-0.0089,0.1043,0.1017,0.146
0.641000,0.0063,-0.0041,0.0268,0.028
0.646000,0.0275,-0.1005,-0.0592,0.120
0.651000,0.0558,-0.1325,-0.1171,0.185
0.656000,0.0227,-0.1917,-0.1542,0.247
0.661000,0.0102,-0.1793,-0.1388,0.227
0.666000,0.0301,-0.1578,-0.0854,0.182
0.678000,0.0120,-0.0678,-0.1262,0.144
0.679000,-0.0142,0.0283,-0.1131,0.117
0.681000,-0.0047,0.0841,-0.0444,0.095
0.686000,0.0117,0.1650,-0.0105,0.166
0.691000,0.0194,0.2210,0.0399,0.225
0.696000,0.0352,0.1775,0.0496,0.188
0.703000,0.0391,0.1376,0.0759,0.162
0.707000,0.0860,0.1168,0.1104,0.182
0.711000,0.0903,0.0157,0.0412,0.100
0.717000,0.0713,-0.0865,-0.0405,0.119
0.721000,0.0863,-0.1309,-0.0529,0.166
0.726000,0.1019,-0.1394,-0.0394,0.177
0.732000,0.0450,-0.1454,-0.0548,0.162
0.738000,-0.0254,-0.0813,-0.0882,0.123
0.742000,-0.0736,-0.0262,-0.1120,0.137
0.747000,-0.0241,0.0328,-0.0883,0.097
0.752000,-0.0229,0.0975,-0.0589,0.116
0.757000,-0.0156,0.1566,-0.0440,0.163
0.762000,0.0002,0.1770,-0.0387,0.181
0.767000,0.0363,0.1317,-0.0535,0.147
0.772000,0.0253,0.0649,-0.0385,0.080
0.777000,0.0556,0.0244,-0.0116,0.062
0.782000,0.0870,0.0385,0.0544,0.110
0.795000,0.1562,0.0660,0.0903,0.192
0.796000,0.1244,0.0177,0.0916,0.156
0.797000,0.1329,0.0876,0.1407,0.212
0.804000,0.1433,0.1239,0.0780,0.205
0.808000,0.1318,0.0938,-0.0089,0.162
0.813000,0.0980,0.0753,-0.0819,0.148
0.818000,0.0524,0.0234,-0.1519,0.162
0.825000,0.0554,0.0050,-0.1630,0.172
0.827000,0.0460,-0.0331,-0.1991,0.207
0.832000,0.0964,-0.0717,-0.2362,0.265
0.837000,0.0923,-0.0776,-0.2457,0.274
0.843000,0.0810,-0.0366,-0.1864,0.207
0.848000,0.0328,-0.0051,-0.1586,0.162
0.853000,-0.0356,0.0025,-0.1583,0.162
0.858000,-0.0540,0.0280,-0.0596,0.085
0.863000,-0.0499,0.1212,0.0383,0.137
0.871000,-0.0185,0.1316,0.0772,0.154
0.874000,-0.0058,0.1159,0.0647,0.133
0.878000,0.0113,0.1055,0.0570,0.120
0.883000,0.0421,0.0753,0.0304,0.091
0.888000,0.0510,0.0505,0.0168,0.074
0.893000,0.0641,0.0030,-0.0965,0.116
0.898000,0.0575,-0.0447,-0.1769,0.191
0.903000,0.0467,-0.0331,-0.1666,0.176
0.908000,0.0581,-0.0545,-0.2064,0.221
0.914000,0.0899,-0.0174,-0.2363,0.253
0.920000,0.0171,0.0037,-0.1995,0.200
0.923000,-0.0136,-0.0006,-0.1593,0.160
0.928000,0.0103,-0.0086,-0.1978,0.198
0.934000,-0.0140,0.0055,-0.2133,0.214
0.939000,-0.0662,0.0634,-0.1479,0.174
0.944000,-0.0546,0.1207,-0.1341,0.189
0.949000,-0.0415,0.0932,-0.1323,0.167
0.954000,-0.0101,0.1395,-0.0937,0.168
0.959000,-0.0018,0.1640,-0.1207,0.204
0.964000,-0.0105,0.1220,-0.0905,0.152
0.974000,0.0001,0.0273,-0.1010,0.105
0.975000,-0.0174,-0.0379,-0.1104,0.118
0.981000,-0.0042,-0.0294,-0.1506,0.154
0.984000,0.0313,-0.0365,-0.2680,0.272
0.996000,0.0934,-0.1110,-0.3360,0.366
0.997000,0.1365,-0.0516,-0.4251,0.449
1.000000,0.1210,0.0100,-0.5151,0.529
1.006000,0.0816,0.0819,-0.5202,0.533
1.009000,0.0910,0.1507,-0.4782,0.510
1.015000,0.0786,0.1686,-0.3654,0.410
1.020000,0.0479,0.1367,-0.2405,0.281
1.025000,0.0266,0.1666,-0.1415,0.220
1.030000,-0.0377,0.1703,-0.0835,0.193
1.037000,-0.0600,0.1621,-0.0114,0.173
1.040000,-0.0579,0.1432,0.0888,0.178
1.045000,0.0222,0.0363,0.1031,0.112
1.050000,0.0479,-0.0377,0.0891,0.108
1.055000,0.0189,-0.0873,0.0470,0.101
1.060000,0.0079,-0.1195,-0.0196,0.121
1.065000,0.0076,-0.0541,-0.0653,0.085
1.073000,-0.0319,0.1022,-0.0371,0.113
1.076000,-0.0589,0.1770,0.0240,0.188
1.081000,-0.0862,0.2188,-0.0176,0.236
1.096000,-0.0917,0.2375,-0.0638,0.262
1.097000,-0.0386,0.2834,-0.1253,0.312
1.098000,0.0022,0.2962,-0.1866,0.350
1.101000,-0.0037,0.3130,-0.2799,0.420
1.108000,0.0212,0.3221,-0.3097,0.447
1.111000,0.0088,0.3446,-0.3432,0.486
1.116000,-0.0530,0.3894,-0.3920,0.555
1.121000,-0.1702,0.4523,-0.4501,0.660
1.125000,-0.2739,0.5114,-0.4162,0.714
1.130000,-0.3174,0.5683,-0.3065,0.719
1.136000,-0.3608,0.5263,-0.2156,0.674
1.140000,-0.3260,0.4759,-0.0134,0.577
1.145000,-0.2416,0.5126,0.1326,0.582
1.150000,0.0242,0.5802,0.2056,0.616
1.156000,0.0555,0.6908,0.3709,0.786
1.161000,-0.0872,0.7082,0.6125,0.940
1.166000,-0.0512,0.8310,0.5183,0.981
1.174000,0.0373,0.9657,0.3527,1.029
1.176000,0.0958,1.0193,0.1445,1.034
1.181000,0.0319,1.0403,0.0730,1.043
1.198000,-0.1748,1.1351,0.0434,1.149
1.199000,-0.2479,1.2367,-0.1068,1.266
1.201000,-0.1778,1.3427,-0.2866,1.384
1.202000,-0.1460,1.4078,-0.3693,1.463
1.210000,-0.1821,1.4307,-0.4901,1.523
1.212000,-0.2034,1.3890,-0.5916,1.523
1.216000,-0.1916,1.3705,-0.7063,1.554
1.222000,-0.1829,1.3646,-0.9367,1.665
1.226000,-0.1549,1.3631,-1.2579,1.861
1.231000,-0.1164,1.3633,-1.6802,2.167
1.237000,-0.0999,1.3924,-2.3290,2.715
1.241000,-0.0499,1.3860,-3.0977,3.394
1.246000,-0.1885,1.2274,-3.9443,4.135
1.251000,-0.2833,1.1360,-4.8426,4.982
1.258000,0.2466,1.3875,-6.0902,6.251
1.261000,0.8026,1.5895,-7.0688,7.290
1.266000,1.1242,1.6447,-7.5003,7.760
1.272000,1.1387,1.4903,-7.7333,7.958
1.277000,1.0696,1.1303,-8.0934,8.242
1.284000,1.0532,0.8182,-8.9884,9.087
1.287000,0.5791,0.1009,-8.9727,8.992
1.292000,0.4592,-0.4908,-8.8412,8.867
1.297000,0.3874,-1.0793,-8.6701,8.746
1.301000,0.3337,-1.4370,-8.4835,8.611
1.307000,0.4080,-1.3105,-8.5819,8.691
1.311000,0.5673,-1.0270,-9.0513,9.127
1.317000,0.9285,-1.0938,-9.4307,9.539
1.323000,1.0677,-1.0349,-9.4935,9.609
1.327000,1.1520,-0.9253,-9.3776,9.493
1.332000,1.2316,-0.8662,-9.3498,9.470
1.339000,1.3129,-0.7661,-9.3741,9.497
1.342000,1.4327,-0.6967,-9.3382,9.473
1.347000,1.5022,-0.5954,-9.3138,9.453
1.354000,1.5942,-0.4801,-9.2926,9.441
1.357000,1.6777,-0.3878,-9.2589,9.418
1.362000,1.7723,-0.3539,-9.2188,9.394
1.367000,1.8732,-0.2599,-9.1831,9.376
1.372000,1.9820,-0.1662,-9.1507,9.364
1.377000,2.0503,-0.0797,-9.1691,9.396
1.382000,2.1669,0.0084,-9.0951,9.350
1.390000,2.2209,0.1055,-9.0411,9.310
1.392000,2.2578,0.1842,-9.0131,9.293
1.397000,2.4024,0.2964,-8.9475,9.269
1.405000,2.4956,0.3776,-8.9164,9.267
1.407000,2.5584,0.4547,-8.8993,9.271
1.413000,2.6594,0.4969,-8.8376,9.242
1.418000,2.7566,0.6157,-8.7902,9.233
1.423000,2.8422,0.6885,-8.7211,9.198
1.428000,2.9205,0.7694,-8.6695,9.181
1.433000,2.9982,0.8498,-8.6075,9.154
1.439000,3.0904,0.9206,-8.5868,9.172
1.443000,3.1467,1.0183,-8.4956,9.117
1.448000,3.2325,1.0908,-8.4633,9.125
1.454000,3.3291,1.1196,-8.4406,9.142
1.457000,3.3946,1.2277,-8.3869,9.131
1.463000,3.4616,1.3189,-8.3224,9.110
1.469000,3.5123,1.3693,-8.2896,9.107
1.475000,3.5939,1.4501,-8.2511,9.116
1.478000,3.6755,1.5230,-8.1292,9.051
1.484000,3.7710,1.5759,-8.0868,9.061
1.489000,3.8220,1.6222,-8.0579,9.065
1.494000,3.8955,1.6821,-7.9973,9.053
1.498000,3.9561,1.7822,-7.9177,9.029
1.504000,4.0301,1.8357,-7.8762,9.036
1.508000,4.0527,1.8974,-7.7765,8.972
1.514000,4.1223,1.9711,-7.7424,8.990
1.518000,4.1951,2.0549,-7.6745,8.984
1.523000,4.2517,2.1128,-7.6002,8.961
1.528000,4.2976,2.1717,-7.5241,8.933
1.534000,4.3353,2.2318,-7.4793,8.928
1.539000,4.4120,2.2924,-7.4426,8.951
1.544000,4.4155,2.3109,-7.3070,8.845
1.549000,4.4085,2.3709,-7.1667,8.742
1.555000,4.4424,2.4531,-7.0825,8.713
1.559000,4.4621,2.4646,-6.9697,8.635
1.564000,4.4894,2.4884,-6.8721,8.577
1.569000,4.4963,2.5177,-6.7666,8.505
1.574000,4.4595,2.5742,-6.6614,8.420
1.579000,4.4972,2.6202,-6.5538,8.369
1.585000,4.5086,2.6346,-6.4314,8.284
1.590000,4.4778,2.6637,-6.3330,8.201
1.596000,4.5021,2.6971,-6.2423,8.155
1.600000,4.4793,2.7059,-6.1029,8.039
1.604000,4.4807,2.7738,-6.0478,8.022
1.610000,4.4944,2.8105,-5.9395,7.961
