time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1130,-0.3291,-1.8985,1.930
0.004000,-0.3633,-0.1302,-2.0623,2.098
0.004000,-0.5592,-0.0242,-2.1135,2.186
0.005000,-0.4390,0.2257,-2.1095,2.167
0.009000,-0.2860,0.5414,-1.9226,2.018
0.013000,-0.1524,0.7738,-1.5061,1.700
0.021000,-0.0388,0.9009,-0.9897,1.339
0.024000,0.1283,0.8697,-0.4252,0.977
0.028000,0.2420,0.7693,0.1253,0.816
0.034000,0.3025,0.6158,0.7417,1.010
0.038000,0.3503,0.4775,1.1740,1.315
0.043000,0.3050,0.3135,1.4307,1.496
0.051000,0.2766,0.1240,1.5567,1.586
0.053000,0.2252,-0.1024,1.5142,1.534
0.058000,0.2330,-0.3123,1.3252,1.381
0.063000,0.2255,-0.4871,0.9826,1.120
0.069000,0.1801,-0.5779,0.6081,0.858
0.074000,0.1968,-0.4948,0.2357,0.582
0.079000,0.1602,-0.3123,-0.0638,0.357
0.084000,0.1861,-0.0933,-0.3543,0.411
0.088000,0.2276,0.1580,-0.5754,0.639
0.093000,0.3082,0.3438,-0.7359,0.869
0.099000,0.3153,0.4313,-0.7635,0.932
0.104000,0.3059,0.5470,-0.7361,0.967
0.109000,0.2745,0.6250,-0.6872,0.969
0.114000,0.2496,0.6436,-0.5870,0.906
0.119000,0.1954,0.5229,-0.4938,0.745
0.124000,0.1775,0.3545,-0.3595,0.535
0.129000,0.2232,0.2363,-0.3776,0.498
0.134000,0.3317,0.1198,-0.3788,0.518
0.139000,0.3496,-0.0478,-0.3894,0.525
0.145000,0.2822,-0.1720,-0.4034,0.521
0.152000,0.2003,-0.3221,-0.5078,0.634
0.154000,0.1025,-0.4357,-0.5905,0.741
0.160000,0.0197,-0.5308,-0.6645,0.851
0.165000,0.0026,-0.5239,-0.7206,0.891
0.179000,-0.0496,-0.4904,-0.7373,0.887
0.180000,-0.0683,-0.3876,-0.7017,0.805
0.181000,-0.0929,-0.2384,-0.7009,0.746
0.186000,-0.0753,-0.1035,-0.7244,0.736
0.190000,-0.0381,-0.0838,-0.7267,0.733
0.195000,0.0358,-0.0142,-0.6103,0.612
0.202000,0.0892,0.0898,-0.3721,0.393
0.205000,0.1429,0.1536,-0.1864,0.281
0.210000,0.1981,0.1209,-0.0062,0.232
0.215000,0.2621,0.0845,0.1972,0.339
0.220000,0.3556,0.0177,0.2526,0.437
0.225000,0.4136,-0.0258,0.2915,0.507
0.230000,0.3898,-0.1399,0.2697,0.494
0.235000,0.3121,-0.3136,0.2150,0.492
0.240000,0.1524,-0.5039,0.1788,0.556
0.245000,0.0348,-0.5901,0.2300,0.634
0.262000,-0.0267,-0.6465,0.2394,0.690
0.263000,-0.0753,-0.6318,0.2802,0.695
0.263000,-0.1127,-0.5463,0.1841,0.587
0.268000,-0.1154,-0.4403,0.0696,0.460
0.270000,-0.0526,-0.3043,0.0107,0.309
0.275000,-0.0366,-0.2282,-0.1268,0.264
0.281000,-0.0569,-0.1731,-0.2796,0.334
0.286000,-0.0445,-0.0553,-0.2736,0.283
0.291000,-0.0652,0.0667,-0.1273,0.158
0.296000,-0.0580,0.1608,0.1098,0.203
0.300000,0.0288,0.2430,0.3696,0.443
0.306000,0.1964,0.2541,0.6169,0.695
0.311000,0.3103,0.2555,0.7791,0.877
0.316000,0.3245,0.2205,0.9082,0.989
0.321000,0.2991,0.1284,0.9591,1.013
0.326000,0.2196,-0.0137,0.8846,0.912
0.331000,0.1445,-0.1511,0.8140,0.840
0.336000,0.0686,-0.2205,0.7747,0.808
0.341000,-0.0931,-0.2001,0.7019,0.736
0.346000,-0.2077,-0.1791,0.6575,0.712
0.353000,-0.2938,-0.2078,0.7091,0.795
0.356000,-0.2363,-0.2318,0.7247,0.797
0.361000,-0.1997,-0.1979,0.6829,0.738
0.368000,-0.1840,-0.2119,0.6587,0.716
0.372000,-0.2181,-0.1587,0.6697,0.722
0.377000,-0.2540,-0.1019,0.7255,0.775
0.381000,-0.2157,-0.0821,0.7221,0.758
0.387000,-0.1871,-0.0078,0.7149,0.739
0.391000,-0.1135,0.0320,0.7291,0.739
0.398000,-0.0799,0.0282,0.7195,0.725
0.402000,-0.0619,0.0746,0.6545,0.662
0.407000,0.0138,0.0963,0.5355,0.544
0.412000,0.0429,0.1265,0.4214,0.442
0.417000,-0.0032,0.1246,0.3098,0.334
0.422000,-0.0040,0.1377,0.1587,0.210
0.426000,-0.0551,0.1349,0.0552,0.156
0.432000,-0.0884,0.1334,0.0013,0.160
0.437000,-0.0694,0.1517,-0.1058,0.198
0.442000,-0.0860,0.1734,-0.1518,0.246
0.447000,-0.0486,0.1678,-0.1308,0.218
0.462000,-0.0437,0.1090,-0.1388,0.182
0.463000,0.0080,0.0813,-0.1663,0.185
0.463000,0.0159,0.0181,-0.1548,0.157
0.467000,-0.0257,0.0374,-0.1296,0.137
0.472000,0.0305,0.0973,-0.0691,0.123
0.477000,0.0585,0.1437,-0.0820,0.175
0.482000,0.1036,0.2038,-0.1262,0.261
0.487000,0.1154,0.2178,-0.1502,0.289
0.493000,0.1800,0.1665,-0.2292,0.336
0.498000,0.1690,0.1320,-0.2506,0.330
0.503000,0.1459,0.1320,-0.2241,0.298
0.508000,0.0746,0.1483,-0.1678,0.236
0.512000,0.0868,0.1714,-0.0769,0.207
0.519000,0.1238,0.2082,0.0665,0.251
0.523000,0.1727,0.2142,0.1357,0.307
