time,ax,ay,az
2019-11-14 19:45:29.6920,0.01,-0.0,-0.0
2019-11-14 19:45:29.7710,0.0,0.01,-0.0
2019-11-14 19:45:29.8610,-0.01,-0.01,0.03
2019-11-14 19:45:29.9510,-0.0,-0.0,-0.01
2019-11-14 19:45:30.0470,-0.0,-0.0,0.02
2019-11-14 19:45:30.1430,-0.0,-0.0,0.0
2019-11-14 19:45:30.2430,-0.0,-0.01,-0.01
2019-11-14 19:45:30.3130,0.0,-0.0,0.02
2019-11-14 19:45:30.4040,0.0,0.01,0.01
2019-11-14 19:45:30.4940,-0.0,0.01,-0.03
2019-11-14 19:45:30.5840,-0.0,-0.01,-0.01
2019-11-14 19:45:30.6730,-0.0,-0.01,-0.0
2019-11-14 19:45:30.7640,-0.01,-0.0,0.01
2019-11-14 19:45:30.8540,-0.0,0.0,0.01
2019-11-14 19:45:30.9460,0.01,-0.0,-0.0
2019-11-14 19:45:31.0460,0.0,-0.01,0.02
2019-11-14 19:45:31.1440,0.01,0.01,-0.0
2019-11-14 19:45:31.2160,0.0,-0.0,0.0
2019-11-14 19:45:31.3060,-0.0,0.01,-0.0
2019-11-14 19:45:31.3960,-0.0,0.01,0.01
2019-11-14 19:45:31.4870,-0.01,0.0,0.02
2019-11-14 19:45:31.5770,-0.01,0.01,0.04
2019-11-14 19:45:31.6660,0.01,0.02,0.05
2019-11-14 19:45:31.7570,0.0,0.04,0.07
2019-11-14 19:45:31.8510,0.01,0.06,0.09
2019-11-14 19:45:31.9470,-0.0,0.14,0.01
2019-11-14 19:45:32.0470,0.0,0.12,0.17
2019-11-14 19:45:32.1190,-0.01,0.13,0.01
2019-11-14 19:45:32.2090,0.01,0.1,-0.09
2019-11-14 19:45:32.2990,-0.01,0.06,-0.01
2019-11-14 19:45:32.3890,-0.03,0.03,-0.3
2019-11-14 19:45:32.4790,-0.02,-0.03,-0.22
2019-11-14 19:45:32.5690,-0.01,0.02,-0.3
2019-11-14 19:45:32.6590,-0.01,0.07,-0.19
2019-11-14 19:45:32.7520,0.0,-0.05,-0.0
2019-11-14 19:45:32.8510,-0.01,-0.12,0.06
2019-11-14 19:45:32.9500,-0.04,-0.12,0.06
2019-11-14 19:45:33.0220,-0.01,-0.15,0.03
2019-11-14 19:45:33.1120,-0.07,-0.07,0.17
2019-11-14 19:45:33.2020,-0.01,0.01,0.22
2019-11-14 19:45:33.2920,-0.03,0.05,0.08
2019-11-14 19:45:33.3820,-0.06,-0.01,0.09
2019-11-14 19:45:33.4720,-0.04,-0.03,0.02
2019-11-14 19:45:33.5620,0.02,-0.02,-0.07
2019-11-14 19:45:33.6540,0.01,0.0,-0.08
2019-11-14 19:45:33.7540,0.01,0.0,-0.0
2019-11-14 19:45:33.8580,0.02,0.0,-0.0
2019-11-14 19:45:33.9240,0.01,0.01,-0.02
2019-11-14 19:45:34.0140,0.01,0.0,-0.03
2019-11-14 19:45:34.1040,0.01,0.0,0.01
2019-11-14 19:45:34.1940,0.01,-0.0,0.02
2019-11-14 19:45:34.2850,0.01,0.0,-0.01
2019-11-14 19:45:34.3750,-0.0,-0.0,0.02
2019-11-14 19:45:34.4650,-0.0,0.0,0.0
2019-11-14 19:45:34.5600,-0.0,0.0,0.01
2019-11-14 19:45:34.6560,-0.01,-0.01,0.0
