time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.4927,-1.9109,-0.6587,2.080
0.004000,0.3445,-1.8063,-0.7909,2.002
0.005000,0.1154,-1.4975,-0.8123,1.708
0.010000,-0.0831,-0.9704,-0.7510,1.230
0.015000,-0.1316,-0.4214,-0.4386,0.622
0.024000,-0.0734,0.0786,0.1599,0.193
0.025000,0.0348,0.4613,0.9252,1.034
0.030000,0.1878,0.8024,1.6521,1.846
0.036000,0.3913,0.9695,2.2580,2.488
0.041000,0.6227,1.0123,2.6900,2.941
0.045000,0.7420,0.9297,2.9146,3.148
0.050000,0.7298,0.7171,2.9314,3.105
0.055000,0.6381,0.5681,2.7842,2.912
0.060000,0.5454,0.4415,2.4924,2.589
0.065000,0.4887,0.3252,2.2628,2.338
0.072000,0.4195,0.2730,1.8755,1.941
0.075000,0.3871,0.1527,1.4072,1.467
0.081000,0.2911,-0.0426,0.8386,0.889
0.086000,0.1889,-0.2057,0.2997,0.410
0.090000,0.1205,-0.3327,-0.1861,0.400
0.095000,0.0539,-0.3361,-0.6206,0.708
0.100000,-0.0021,-0.1932,-0.9482,0.968
0.105000,-0.0722,-0.0153,-1.1740,1.176
0.110000,-0.0556,0.2106,-1.2294,1.249
0.115000,-0.0047,0.3751,-1.1697,1.228
0.121000,0.0548,0.5121,-1.0239,1.146
0.126000,0.0994,0.5539,-0.8683,1.035
0.131000,0.0961,0.5918,-0.6671,0.897
0.137000,0.0367,0.5299,-0.5204,0.744
0.141000,0.0583,0.4355,-0.4363,0.619
0.146000,0.0969,0.3630,-0.2426,0.447
0.151000,0.1980,0.2917,-0.0816,0.362
0.156000,0.2326,0.1668,0.1410,0.319
0.161000,0.2024,-0.0050,0.2248,0.303
0.166000,0.1973,-0.1282,0.1749,0.293
0.178000,0.1486,-0.2388,0.1313,0.310
0.179000,0.1276,-0.3274,0.1418,0.379
0.181000,0.1177,-0.3166,0.1787,0.382
0.188000,0.0933,-0.2644,0.1371,0.312
0.191000,0.0881,-0.1805,0.0006,0.201
0.196000,0.0913,-0.0756,-0.1471,0.189
0.201000,0.0663,-0.0003,-0.3418,0.348
0.207000,0.0367,0.1052,-0.4271,0.441
0.211000,0.0452,0.2164,-0.4824,0.531
