time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0162,0.8360,-0.8012,1.158
0.004000,0.0527,1.0316,-0.1003,1.038
0.004000,0.1731,1.0568,0.6161,1.235
0.009000,0.2877,0.8300,1.2104,1.496
0.012000,0.3730,0.5920,1.6200,1.765
0.025000,0.4113,0.3146,1.9450,2.013
0.026000,0.3657,0.0719,2.1054,2.138
0.028000,0.3891,-0.0142,2.0680,2.104
0.033000,0.4519,-0.0739,2.0555,2.106
0.038000,0.4394,-0.0612,2.0185,2.067
0.042000,0.4150,-0.0099,1.7896,1.837
0.047000,0.4497,0.1017,1.3796,1.455
0.053000,0.4784,0.1985,0.9055,1.043
0.058000,0.4071,0.2706,0.4254,0.648
0.063000,0.3308,0.2573,-0.0359,0.421
0.070000,0.2868,0.3170,-0.3715,0.566
0.073000,0.2438,0.3544,-0.6678,0.794
0.078000,0.1882,0.3450,-0.9095,0.991
0.085000,0.1038,0.3023,-1.1242,1.169
0.088000,0.0104,0.2023,-1.3084,1.324
0.093000,-0.0940,0.0746,-1.3021,1.308
0.098000,-0.1403,-0.0028,-1.2428,1.251
0.104000,-0.1566,-0.0566,-1.0561,1.069
0.108000,-0.1262,-0.0653,-0.7850,0.798
0.113000,-0.1045,-0.0228,-0.5846,0.594
0.120000,-0.1028,-0.0446,-0.4642,0.478
0.124000,-0.0734,-0.0564,-0.3915,0.402
0.129000,-0.1250,-0.0207,-0.3304,0.354
0.136000,-0.1853,0.0102,-0.2943,0.348
0.139000,-0.1437,0.0300,-0.2569,0.296
0.144000,-0.0493,0.0343,-0.2280,0.236
0.149000,0.0766,0.0596,-0.1157,0.151
0.154000,0.2549,0.0478,-0.0097,0.260
0.159000,0.3775,-0.0223,-0.0357,0.380
0.164000,0.4595,-0.0645,0.0087,0.464
0.180000,0.4866,-0.0940,0.0490,0.498
0.181000,0.4459,-0.1148,0.0185,0.461
0.182000,0.4352,-0.0653,-0.0312,0.441
0.186000,0.3900,-0.0142,-0.1944,0.436
0.190000,0.2784,0.0464,-0.3118,0.421
0.194000,0.1030,0.1015,-0.3967,0.422
0.200000,-0.0447,0.1294,-0.4967,0.515
0.204000,-0.1586,0.0999,-0.5916,0.621
0.210000,-0.2274,0.0427,-0.6169,0.659
0.215000,-0.2023,0.0129,-0.5594,0.595
0.219000,-0.1631,-0.0418,-0.5306,0.557
0.224000,-0.1007,-0.1556,-0.5197,0.552
0.229000,-0.0206,-0.2692,-0.4635,0.536
