time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0376,0.4394,0.0347,0.442
0.004000,0.0839,0.5307,0.3582,0.646
0.009000,0.2317,0.4839,0.6618,0.852
0.009000,0.4121,0.4789,0.8310,1.044
0.015000,0.4859,0.4301,0.9596,1.158
0.023000,0.5099,0.3617,0.9960,1.176
0.024000,0.4670,0.3432,0.9954,1.152
0.030000,0.3776,0.3129,0.8905,1.017
0.037000,0.2357,0.2930,0.8368,0.917
0.040000,0.2056,0.3233,0.7586,0.850
0.045000,0.1543,0.3745,0.6078,0.730
0.050000,0.1084,0.3835,0.4442,0.597
0.058000,0.1242,0.3890,0.3238,0.521
0.060000,0.1311,0.3436,0.2297,0.434
0.065000,0.0706,0.2761,0.1331,0.315
0.071000,0.0999,0.2725,-0.1010,0.307
0.075000,0.1464,0.2624,-0.2933,0.420
0.080000,0.1913,0.2446,-0.4354,0.535
0.085000,0.2007,0.2228,-0.5956,0.667
0.090000,0.2294,0.2249,-0.6868,0.758
0.095000,0.2640,0.1647,-0.7569,0.818
0.100000,0.2745,0.2081,-0.7267,0.804
0.105000,0.2381,0.2867,-0.6336,0.735
0.110000,0.1764,0.3319,-0.5801,0.691
0.116000,0.1385,0.4363,-0.4559,0.646
0.122000,0.2030,0.4641,-0.2752,0.577
0.126000,0.2509,0.4643,-0.2030,0.565
0.131000,0.3470,0.3926,-0.2271,0.571
0.146000,0.3516,0.3233,-0.2650,0.546
0.146000,0.3204,0.1328,-0.3469,0.491
0.147000,0.2931,0.0177,-0.4501,0.537
0.151000,0.2219,-0.0119,-0.5223,0.568
0.156000,0.1471,0.0191,-0.5433,0.563
0.161000,0.0357,0.1052,-0.4131,0.428
0.167000,-0.0157,0.1844,-0.1935,0.268
0.176000,0.0157,0.2504,-0.0447,0.255
0.176000,0.0918,0.2870,0.0504,0.306
0.181000,0.1685,0.2945,0.0833,0.349
0.187000,0.2095,0.2073,-0.0140,0.295
0.192000,0.2400,0.0738,-0.0825,0.264
0.196000,0.2552,-0.0287,-0.2171,0.336
0.203000,0.1720,-0.1094,-0.3366,0.394
0.206000,0.1013,-0.1814,-0.4937,0.536
0.211000,0.0450,-0.1609,-0.4730,0.502
0.216000,-0.0019,-0.0197,-0.4314,0.432
0.221000,-0.0762,0.1100,-0.3878,0.410
0.226000,-0.1076,0.2064,-0.3635,0.432
0.232000,-0.1132,0.2631,-0.3116,0.423
0.237000,-0.0972,0.2964,-0.3002,0.433
0.242000,-0.0967,0.2775,-0.2144,0.364
0.248000,-0.0469,0.2077,-0.1738,0.275
0.265000,-0.0226,0.1735,-0.1583,0.236
0.266000,-0.0429,0.1177,-0.2012,0.237
0.266000,-0.0599,0.0654,-0.2178,0.235
0.268000,-0.1467,-0.0010,-0.2620,0.300
0.273000,-0.1912,-0.0422,-0.2247,0.298
0.278000,-0.2186,-0.0347,-0.2150,0.309
0.283000,-0.2772,0.0296,-0.1810,0.332
0.293000,-0.2715,0.1060,-0.0594,0.297
0.294000,-0.2013,0.1954,0.1175,0.304
0.297000,-0.0827,0.2764,0.2852,0.406
0.304000,0.0406,0.2727,0.3562,0.450
0.307000,0.0727,0.2736,0.3914,0.483
0.312000,0.1085,0.1981,0.3763,0.439
0.319000,0.1436,0.1700,0.3334,0.401
0.322000,0.0840,0.1510,0.2484,0.303
0.327000,0.0082,0.1413,0.1261,0.190
0.332000,-0.0412,0.1480,0.0096,0.154
0.340000,-0.1034,0.2006,-0.0627,0.234
0.342000,-0.1497,0.2546,-0.1195,0.319
0.347000,-0.1614,0.3016,-0.0963,0.355
0.364000,-0.1491,0.3543,-0.1053,0.399
0.365000,-0.0938,0.3830,-0.0903,0.405
0.366000,-0.0508,0.2897,-0.1662,0.338
0.369000,-0.0225,0.1965,-0.2193,0.295
0.373000,0.0310,0.1584,-0.2640,0.309
0.378000,0.0356,0.1658,-0.3265,0.368
0.383000,-0.0282,0.2341,-0.2885,0.373
0.388000,-0.0395,0.2685,-0.3317,0.429
0.393000,-0.0322,0.3145,-0.3939,0.505
0.398000,-0.0281,0.4079,-0.4020,0.573
0.404000,-0.0045,0.4469,-0.3107,0.544
0.408000,0.0291,0.4618,-0.2612,0.531
0.413000,0.0744,0.4359,-0.2477,0.507
0.419000,0.0995,0.3767,-0.2079,0.442
0.423000,0.0709,0.3001,-0.1600,0.347
0.428000,0.0415,0.2216,-0.1267,0.259
0.433000,0.0372,0.2023,-0.1008,0.229
0.438000,-0.0003,0.2036,-0.1086,0.231
0.443000,-0.0126,0.1703,-0.0554,0.180
0.449000,-0.0405,0.1932,-0.0226,0.199
0.464000,-0.0734,0.1834,-0.0542,0.205
0.464000,-0.0983,0.2149,0.0077,0.236
0.465000,-0.0946,0.2685,0.0746,0.294
0.470000,-0.0156,0.3153,0.1251,0.340
0.474000,0.0179,0.3446,0.1410,0.373
0.478000,0.0757,0.3374,0.0939,0.358
0.484000,0.1098,0.2927,0.0290,0.314
0.489000,0.1039,0.2433,-0.0560,0.270
0.494000,0.1140,0.2432,-0.1076,0.289
0.499000,0.1303,0.2639,-0.1725,0.341
0.504000,0.1829,0.2902,-0.1838,0.389
0.509000,0.1973,0.2948,-0.2399,0.428
0.514000,0.1450,0.2801,-0.2257,0.388
0.520000,0.1957,0.2999,-0.1822,0.402
0.524000,0.1785,0.3837,-0.0613,0.428
0.529000,0.1509,0.3421,-0.0231,0.375
0.534000,0.1882,0.2610,0.0438,0.325
0.539000,0.2565,0.2214,0.0343,0.341
0.544000,0.2313,0.1862,0.0225,0.298
0.549000,0.2129,0.1246,0.0204,0.248
0.565000,0.2255,0.0762,0.0363,0.241
0.566000,0.2240,0.0373,-0.0142,0.228
0.567000,0.1941,0.1122,-0.1009,0.246
0.570000,0.1608,0.1173,-0.1286,0.237
