time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1156,-0.1794,0.5650,0.604
0.004000,0.1471,-0.0917,0.6389,0.662
0.006000,0.1320,-0.0552,0.7457,0.759
0.011000,0.1134,-0.0628,0.8262,0.836
0.013000,0.0673,-0.0884,0.8903,0.897
0.019000,0.0247,-0.1273,0.9217,0.931
0.025000,0.0472,-0.1299,0.9588,0.969
0.030000,0.0130,-0.1058,0.9754,0.981
0.034000,0.0008,-0.0673,0.9575,0.960
0.039000,-0.0753,-0.0453,0.8911,0.895
0.046000,-0.1917,-0.0181,0.8099,0.832
0.049000,-0.2604,-0.0022,0.7019,0.749
0.055000,-0.3227,-0.0210,0.5720,0.657
0.058000,-0.3341,-0.0574,0.4179,0.538
0.063000,-0.3334,-0.0872,0.2659,0.435
0.069000,-0.3326,-0.1222,0.1109,0.371
0.074000,-0.3127,-0.1169,-0.0186,0.334
0.078000,-0.2426,-0.1523,-0.1396,0.319
0.082000,-0.1201,-0.1256,-0.2263,0.285
0.087000,0.0691,-0.0988,-0.2673,0.293
0.092000,0.1778,-0.0955,-0.1942,0.280
0.097000,0.2811,-0.0658,-0.1624,0.331
0.103000,0.5694,0.0306,-0.0481,0.572
0.107000,0.9161,0.2310,0.1292,0.954
0.111000,1.2600,0.4865,0.2669,1.377
0.116000,1.4237,0.7134,0.3608,1.633
0.123000,1.2692,0.8451,0.3995,1.576
0.126000,0.9957,0.8040,0.4003,1.341
0.131000,0.7506,0.6057,0.3801,1.037
0.135000,0.6039,0.3230,0.3367,0.763
0.142000,0.4000,-0.0148,0.3106,0.507
0.145000,0.0440,-0.4213,0.4297,0.603
0.150000,0.0476,-0.4733,0.3272,0.577
0.154000,-0.2527,-0.5365,-0.0428,0.595
0.160000,-0.4683,-0.5982,-0.0945,0.766
0.165000,-0.4956,-0.5964,0.1123,0.784
0.169000,-0.5044,-0.5582,0.3383,0.825
0.174000,-0.4255,-0.3015,0.5670,0.770
