time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.1170,-0.1512,0.3332,0.384
0.004000,-0.0720,-0.0342,0.6936,0.698
0.004000,0.0121,0.1384,0.9315,0.942
0.012000,0.0732,0.2702,1.0508,1.087
0.013000,0.1160,0.3322,1.0125,1.072
0.018000,0.1190,0.3241,0.9297,0.992
0.022000,0.1363,0.2314,0.7938,0.838
0.027000,0.1318,0.1161,0.6361,0.660
0.031000,0.1172,-0.0412,0.4855,0.501
0.038000,0.0756,-0.1690,0.3467,0.393
0.042000,0.0622,-0.2176,0.1911,0.296
0.047000,0.0388,-0.2445,0.0616,0.255
0.051000,0.0197,-0.2066,-0.0305,0.210
0.055000,-0.0067,-0.1420,-0.0737,0.160
0.062000,-0.0402,-0.0340,-0.0497,0.072
0.067000,-0.0708,0.0205,0.0313,0.080
0.071000,-0.0886,0.0695,0.0785,0.137
0.084000,-0.0934,0.0971,0.1134,0.176
0.085000,-0.0901,0.0965,0.1952,0.236
0.086000,-0.0691,0.0751,0.2145,0.238
0.099000,-0.0308,0.0660,0.2359,0.247
0.100000,0.0012,0.0503,0.2024,0.209
0.100000,0.0430,0.0422,0.1049,0.121
0.104000,0.0685,-0.0012,0.0438,0.081
0.109000,0.0918,-0.0180,-0.0359,0.100
0.114000,0.1269,-0.0085,-0.0792,0.150
0.120000,0.1236,0.0365,-0.1317,0.184
0.123000,0.1059,0.0738,-0.1861,0.226
0.128000,0.0689,0.0795,-0.1733,0.203
0.134000,0.0461,0.0631,-0.1889,0.204
0.138000,-0.0172,0.0461,-0.1994,0.205
0.144000,-0.0401,0.0357,-0.2000,0.207
0.147000,-0.0682,0.0341,-0.1718,0.188
0.152000,-0.0659,-0.0206,-0.1317,0.149
0.158000,-0.0450,-0.0565,-0.0964,0.120
0.163000,-0.0269,-0.0976,-0.0776,0.128
0.168000,-0.0280,-0.1271,-0.0375,0.135
0.171000,-0.0384,-0.1283,-0.0307,0.137
0.177000,-0.0343,-0.0751,-0.0334,0.089
0.183000,-0.0347,-0.0414,-0.0336,0.064
0.187000,-0.0252,-0.0032,-0.0244,0.035
0.200000,-0.0225,-0.0031,-0.0129,0.026
0.200000,-0.0169,-0.0597,-0.0206,0.065
0.201000,-0.0630,-0.1106,-0.0617,0.141
0.206000,-0.0653,-0.1606,-0.1001,0.200
0.213000,-0.0743,-0.1764,-0.1504,0.243
0.216000,-0.0761,-0.1936,-0.1935,0.284
0.220000,-0.0496,-0.2268,-0.2197,0.320
0.224000,-0.0214,-0.2142,-0.2531,0.332
0.230000,-0.0132,-0.1802,-0.2412,0.301
0.235000,0.0155,-0.1153,-0.1963,0.228
0.241000,0.0644,-0.0486,-0.1518,0.172
0.243000,0.0743,-0.0371,-0.1290,0.153
0.249000,0.0673,-0.0828,-0.2014,0.228
0.254000,0.0675,-0.1042,-0.2565,0.285
0.260000,0.0654,-0.1348,-0.2567,0.297
0.264000,0.0729,-0.1242,-0.2049,0.250
0.268000,0.0970,-0.0564,-0.1228,0.166
0.274000,0.1166,-0.0173,-0.0794,0.142
0.283000,0.1080,0.0169,-0.0674,0.128
0.284000,0.0693,0.0178,-0.0863,0.112
0.288000,0.0483,-0.0049,-0.1147,0.125
0.298000,0.0211,-0.0035,-0.1001,0.102
0.299000,0.0229,0.0074,-0.0572,0.062
0.302000,0.0368,-0.0438,-0.0240,0.062
0.310000,0.0222,-0.0997,-0.0170,0.104
0.312000,0.0270,-0.1558,-0.0240,0.160
0.316000,0.0079,-0.1786,-0.0332,0.182
0.321000,-0.0280,-0.1994,-0.0563,0.209
0.327000,0.0096,-0.1752,-0.0886,0.197
0.332000,0.0271,-0.1255,-0.1254,0.179
0.337000,0.0533,-0.0713,-0.1618,0.185
0.341000,0.0574,-0.0460,-0.2194,0.231
0.346000,0.0918,0.0151,-0.2220,0.241
0.351000,0.1157,0.0476,-0.1987,0.235
0.357000,0.1338,0.0899,-0.1522,0.222
0.361000,0.1490,0.1040,-0.0991,0.207
0.365000,0.1306,0.1233,-0.0634,0.191
0.371000,0.1149,0.1407,0.0026,0.182
0.376000,0.1305,0.1418,0.0561,0.201
0.381000,0.1201,0.1528,0.1160,0.226
0.385000,0.1150,0.1354,0.1730,0.248
0.388000,0.1152,0.0825,0.1631,0.216
0.395000,0.1181,0.0275,0.1819,0.219
0.399000,0.1405,-0.0345,0.1650,0.219
0.404000,0.1345,-0.0869,0.1272,0.204
0.421000,0.1383,-0.1276,0.1136,0.220
0.422000,0.1303,-0.1566,0.0884,0.222
0.424000,0.1296,-0.1716,0.0637,0.224
0.424000,0.1122,-0.1396,0.0394,0.183
0.428000,0.1018,-0.0727,0.0749,0.146
0.433000,0.1057,0.0097,0.0865,0.137
0.437000,0.1095,0.0980,0.0983,0.177
0.442000,0.1227,0.1425,0.1125,0.219
0.447000,0.0978,0.1340,0.0674,0.179
0.452000,0.0947,0.1113,0.0559,0.156
0.461000,0.0893,0.0816,0.0302,0.125
0.461000,0.0744,0.0711,0.0167,0.104
0.466000,0.0763,0.0798,-0.0181,0.112
0.471000,0.0829,0.1029,-0.0290,0.135
0.476000,0.0655,0.1189,-0.0280,0.139
0.481000,0.0767,0.1278,-0.0342,0.153
0.484000,0.0805,0.0967,-0.0310,0.130
0.492000,0.0630,0.0781,-0.0542,0.114
0.495000,0.0599,0.0624,-0.0464,0.098
0.501000,0.0070,0.0258,-0.0483,0.055
0.505000,-0.0359,-0.0007,-0.0860,0.093
0.519000,-0.0498,-0.0289,-0.0998,0.115
0.520000,-0.0589,-0.0235,-0.1040,0.122
0.520000,-0.0562,-0.0012,-0.0466,0.073
0.541000,-0.0583,0.0162,0.0032,0.061
0.542000,-0.0604,0.0215,0.0289,0.070
0.543000,-0.0600,0.0101,0.0069,0.061
0.543000,-0.0454,-0.0108,0.0017,0.047
0.544000,-0.0167,-0.0081,0.0228,0.029
0.551000,0.0069,0.0254,0.0319,0.041
0.553000,0.0681,0.0608,0.0719,0.116
0.558000,0.0742,0.0815,0.0855,0.139
0.563000,0.0757,0.1328,0.0752,0.170
0.568000,0.1104,0.1384,0.0675,0.189
0.572000,0.1189,0.1203,0.0907,0.192
0.577000,0.1062,0.0691,0.0781,0.149
0.581000,0.1008,0.0278,0.0632,0.122
0.587000,0.0743,-0.0251,0.0366,0.087
0.593000,0.0574,-0.0325,0.0032,0.066
0.597000,0.0405,-0.0542,-0.0134,0.069
0.602000,0.0116,-0.0329,-0.0440,0.056
0.606000,0.0090,-0.0260,-0.0436,0.052
0.621000,0.0134,-0.0073,-0.0574,0.059
0.622000,0.0247,0.0065,-0.0711,0.076
0.623000,0.0428,0.0012,-0.0633,0.076
0.628000,0.0559,0.0196,-0.0769,0.097
0.629000,0.0688,0.0094,-0.0382,0.079
0.636000,0.0649,0.0231,-0.0236,0.073
0.642000,0.0826,0.0176,0.0146,0.086
0.646000,0.0837,0.0051,0.0335,0.090
0.650000,0.0779,-0.0121,0.0405,0.089
0.653000,0.0725,-0.0197,0.0236,0.079
0.659000,0.0793,-0.0320,-0.0144,0.087
0.664000,0.0578,-0.0561,-0.0213,0.083
0.669000,0.0534,-0.0823,-0.0210,0.100
0.673000,0.0608,-0.0871,-0.0254,0.109
0.677000,0.0395,-0.0706,-0.0249,0.085
0.684000,0.0278,-0.0377,-0.0197,0.051
0.688000,0.0230,-0.0338,-0.0453,0.061
0.694000,0.0109,-0.0181,-0.0421,0.047
0.698000,-0.0135,0.0187,-0.0699,0.074
0.702000,0.0047,0.0386,-0.0808,0.090
0.708000,0.0104,0.0229,-0.0798,0.084
0.713000,-0.0006,0.0339,-0.0648,0.073
0.717000,0.0098,0.0474,-0.0476,0.068
0.726000,0.0439,0.0493,-0.0711,0.097
0.726000,0.0493,0.0468,-0.0423,0.080
0.732000,0.0334,0.0068,-0.0567,0.066
0.737000,0.0062,-0.0278,-0.0710,0.077
0.744000,0.0077,-0.0500,-0.0830,0.097
