time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0756,0.5406,-0.6271,0.831
0.004000,-0.1158,0.6071,-0.6539,0.900
0.006000,-0.1888,0.6353,-0.6643,0.938
0.011000,-0.2618,0.6543,-0.6203,0.939
0.015000,-0.3993,0.6619,-0.5700,0.960
0.019000,-0.5897,0.6133,-0.4610,0.968
0.028000,-0.8415,0.5185,-0.2417,1.018
0.030000,-1.0369,0.6246,-0.0908,1.214
0.035000,-1.1350,0.4447,-0.0290,1.219
0.038000,-1.4861,-0.1863,-0.0931,1.501
0.048000,-1.1170,0.1850,-0.0518,1.133
0.049000,-0.8989,0.4048,-0.0671,0.988
0.055000,-0.6381,0.4804,-0.0698,0.802
0.061000,-0.3169,0.4194,0.1419,0.545
0.064000,-0.0096,0.2579,0.5329,0.592
0.067000,0.5067,0.1337,0.8620,1.009
0.073000,0.8634,0.0175,1.1367,1.428
0.078000,0.7765,-0.2454,1.1700,1.425
0.084000,0.6129,-0.6128,1.0016,1.325
0.087000,0.6981,-0.8719,0.8826,1.424
0.092000,0.7865,-1.0538,0.8052,1.542
0.097000,0.7755,-1.1021,0.6887,1.513
0.103000,0.8259,-1.0116,0.5533,1.418
0.108000,0.9097,-0.9806,0.3969,1.395
0.113000,0.8966,-0.8553,0.3675,1.292
0.116000,0.9322,-0.6669,0.3263,1.192
0.122000,0.9494,-0.4868,0.3307,1.117
0.127000,0.9511,-0.4271,0.3854,1.112
0.132000,0.8947,-0.4490,0.4042,1.080
0.135000,0.8879,-0.5471,0.3488,1.100
0.141000,0.8757,-0.6566,0.2647,1.126
0.146000,0.8863,-0.7463,0.1400,1.167
0.152000,0.8334,-0.8522,0.0346,1.193
0.156000,0.8628,-0.9006,-0.1353,1.255
0.165000,0.9760,-0.8560,-0.1997,1.313
0.166000,1.0651,-0.6880,-0.1492,1.277
0.171000,1.0944,-0.4830,-0.1346,1.204
0.175000,1.0525,-0.2869,-0.1007,1.096
0.179000,0.9449,-0.1477,-0.1600,0.970
0.183000,0.7981,-0.0795,-0.2072,0.828
0.189000,0.5959,-0.0651,-0.2637,0.655
0.194000,0.4012,-0.0515,-0.2387,0.470
0.198000,0.2837,-0.0361,-0.1803,0.338
0.203000,0.2300,-0.0139,-0.0884,0.247
0.207000,0.1949,0.0153,0.0010,0.195
0.213000,0.1713,0.0134,0.0378,0.176
0.218000,0.1784,-0.0312,0.1127,0.213
0.223000,0.1508,-0.0512,0.1516,0.220
0.227000,-0.0312,-0.1997,0.1282,0.239
0.231000,-0.0556,-0.2058,0.0187,0.214
0.237000,-0.0212,-0.1174,0.0311,0.123
0.252000,0.0174,-0.0184,0.1008,0.104
0.253000,0.0519,0.0646,0.1943,0.211
0.253000,0.0077,0.1294,0.2516,0.283
0.258000,-0.0837,0.1069,0.2275,0.265
0.266000,-0.1639,0.0857,0.0956,0.208
0.266000,-0.2060,0.0354,-0.0435,0.214
0.271000,-0.1784,0.0494,-0.1324,0.228
0.276000,-0.0950,0.1015,-0.1544,0.208
0.279000,-0.0132,0.1919,-0.1552,0.247
0.286000,-0.0001,0.2156,-0.1729,0.276
0.290000,-0.0297,0.1775,-0.1359,0.226
0.295000,-0.0736,0.1543,-0.0681,0.184
0.300000,-0.0966,0.1363,0.0185,0.168
0.303000,-0.0965,0.1043,0.1406,0.200
0.309000,-0.1310,0.0890,0.2745,0.317
0.315000,-0.1401,0.0636,0.3554,0.387
0.319000,-0.1265,0.0564,0.3932,0.417
0.327000,-0.1119,0.0214,0.4309,0.446
0.328000,-0.0843,0.0132,0.5140,0.521
0.334000,-0.0553,-0.0188,0.5637,0.567
0.338000,-0.0413,-0.0604,0.5560,0.561
0.344000,-0.0515,-0.0976,0.5007,0.513
0.348000,-0.0688,-0.0997,0.4718,0.487
0.351000,-0.0787,-0.0619,0.5053,0.515
0.372000,-0.0852,-0.0302,0.4744,0.483
0.373000,-0.0642,0.0049,0.4891,0.493
0.373000,-0.0079,0.0146,0.4799,0.480
0.373000,0.0462,-0.0272,0.4232,0.427
0.392000,0.0954,-0.0799,0.3498,0.371
0.396000,0.0963,-0.1529,0.2647,0.320
0.397000,0.1227,-0.1789,0.2467,0.329
0.397000,0.1644,-0.1988,0.2121,0.334
0.397000,0.1732,-0.2077,0.2326,0.357
0.400000,0.1532,-0.2105,0.2388,0.353
0.405000,0.1067,-0.1976,0.2260,0.319
0.412000,0.0738,-0.2075,0.2324,0.320
0.416000,0.0519,-0.1563,0.2316,0.284
0.421000,0.0624,-0.1017,0.2309,0.260
0.423000,0.0338,-0.0557,0.1586,0.171
0.430000,-0.0101,0.0008,0.1126,0.113
0.435000,-0.0258,0.0392,0.0883,0.100
0.440000,-0.0415,0.0427,0.0904,0.108
0.444000,-0.0495,0.0450,0.1141,0.132
0.448000,-0.0183,0.0459,0.1282,0.137
0.455000,0.0258,0.0051,0.1279,0.131
0.462000,0.0348,-0.0581,0.1301,0.147
0.464000,0.0395,-0.0933,0.1299,0.165
0.469000,0.0039,-0.1555,0.1250,0.200
0.472000,0.0116,-0.1610,0.0938,0.187
0.489000,0.0143,-0.1387,0.0794,0.160
0.491000,0.0167,-0.0815,0.0340,0.090
0.491000,0.0140,-0.0371,0.0364,0.054
0.505000,-0.0032,-0.0106,0.0055,0.012
0.505000,-0.0371,0.0101,-0.0349,0.052
0.506000,-0.0664,0.0321,-0.0606,0.095
