time,ax,ay,az
2019-11-14 20:34:04.1570,-0.01,-0.03,0.03
2019-11-14 20:34:04.2230,-0.03,-0.0,0.02
2019-11-14 20:34:04.3130,-0.05,-0.01,-0.02
2019-11-14 20:34:04.4030,-0.02,-0.01,0.04
2019-11-14 20:34:04.5090,0.02,0.01,0.02
2019-11-14 20:34:04.5990,0.01,-0.02,-0.0
2019-11-14 20:34:04.6760,0.02,-0.0,-0.01
2019-11-14 20:34:04.7650,0.02,0.0,0.01
2019-11-14 20:34:04.8590,0.01,-0.01,0.01
2019-11-14 20:34:04.9450,0.01,-0.0,-0.02
2019-11-14 20:34:05.0370,0.01,-0.0,0.01
2019-11-14 20:34:05.1260,0.01,0.01,0.01
2019-11-14 20:34:05.2160,-0.01,-0.01,-0.02
2019-11-14 20:34:05.3060,-0.01,-0.01,-0.01
2019-11-14 20:34:05.4070,-0.0,0.02,-0.01
2019-11-14 20:34:05.5020,0.01,0.01,0.03
2019-11-14 20:34:05.5810,0.01,0.01,0.02
2019-11-14 20:34:05.6680,-0.01,0.0,-0.0
2019-11-14 20:34:05.7620,-0.02,-0.02,-0.01
2019-11-14 20:34:05.8480,-0.03,-0.01,0.0
2019-11-14 20:34:05.9400,-0.03,0.0,0.02
2019-11-14 20:34:06.0280,-0.01,-0.01,-0.0
2019-11-14 20:34:06.1190,-0.02,-0.01,0.01
2019-11-14 20:34:06.2100,-0.0,0.01,0.04
2019-11-14 20:34:06.3080,-0.03,0.02,0.08
2019-11-14 20:34:06.4070,-0.03,-0.01,0.04
2019-11-14 20:34:06.4810,0.0,0.01,0.13
2019-11-14 20:34:06.5710,-0.0,-0.0,0.05
2019-11-14 20:34:06.6650,0.08,-0.04,0.08
2019-11-14 20:34:06.7500,0.1,-0.02,0.11
2019-11-14 20:34:06.8430,0.03,0.03,-0.03
2019-11-14 20:34:06.9310,0.03,0.06,0.12
2019-11-14 20:34:07.0210,0.05,0.1,0.02
2019-11-14 20:34:07.1120,0.04,0.02,0.03
2019-11-14 20:34:07.2120,0.07,0.05,0.02
2019-11-14 20:34:07.3080,0.09,0.1,0.19
2019-11-14 20:34:07.3840,0.02,-0.05,0.19
2019-11-14 20:34:07.4730,0.02,-0.18,-0.33
2019-11-14 20:34:07.5670,-0.09,-0.33,-0.39
2019-11-14 20:34:07.6550,-0.15,-0.11,0.14
2019-11-14 20:34:07.7480,0.01,-0.14,-0.08
2019-11-14 20:34:07.8340,-0.0,0.01,0.1
2019-11-14 20:34:07.9240,0.07,0.19,0.22
2019-11-14 20:34:08.0170,0.05,0.3,0.17
2019-11-14 20:34:08.1160,0.02,0.25,-0.07
2019-11-14 20:34:08.2140,0.04,0.2,-0.25
2019-11-14 20:34:08.2870,-0.01,-0.06,-0.47
2019-11-14 20:34:08.3760,0.11,-0.26,-0.3
2019-11-14 20:34:08.4700,-0.13,-0.03,-0.1
2019-11-14 20:34:08.5560,0.07,-0.06,-0.14
2019-11-14 20:34:08.6510,0.08,0.09,-0.25
2019-11-14 20:34:08.7360,-0.02,0.11,0.17
2019-11-14 20:34:08.8270,-0.15,-0.01,0.01
2019-11-14 20:34:08.9170,-0.06,-0.0,0.17
2019-11-14 20:34:09.0160,-0.2,-0.2,0.04
2019-11-14 20:34:09.1130,-0.1,-0.17,0.05
2019-11-14 20:34:09.1900,-0.01,0.01,0.29
2019-11-14 20:34:09.2790,-0.0,0.04,-0.01
2019-11-14 20:34:09.3720,0.17,0.05,-0.03
2019-11-14 20:34:09.4600,0.1,0.05,-0.02
2019-11-14 20:34:09.5510,-0.01,-0.02,-0.02
2019-11-14 20:34:09.6390,-0.05,0.0,-0.03
2019-11-14 20:34:09.7290,-0.03,0.03,0.08
2019-11-14 20:34:09.8240,0.08,0.02,-0.06
2019-11-14 20:34:09.9230,0.02,0.06,0.04
2019-11-14 20:34:10.0200,0.14,-0.0,-0.07
2019-11-14 20:34:10.0930,-0.03,0.06,-0.24
2019-11-14 20:34:10.1810,0.07,0.05,-0.09
2019-11-14 20:34:10.2750,-0.01,-0.01,0.06
2019-11-14 20:34:10.3630,0.03,0.01,-0.0
2019-11-14 20:34:10.4560,-0.01,0.0,-0.0
2019-11-14 20:34:10.5420,0.01,0.01,0.01
2019-11-14 20:34:10.6320,0.01,0.01,-0.0
2019-11-14 20:34:10.7230,0.01,0.01,0.0
2019-11-14 20:34:10.8230,-0.0,0.01,-0.0
2019-11-14 20:34:10.9170,0.01,0.0,0.01
2019-11-14 20:34:10.9950,0.01,0.0,0.01
2019-11-14 20:34:11.0840,0.01,0.01,0.0
2019-11-14 20:34:11.1770,0.01,0.0,-0.0
2019-11-14 20:34:11.2640,0.01,0.0,0.01
2019-11-14 20:34:11.3600,0.01,0.0,0.01
2019-11-14 20:34:11.4440,0.01,0.0,0.01
2019-11-14 20:34:11.5350,0.01,0.01,-0.0
2019-11-14 20:34:11.6250,-0.0,0.01,-0.0
2019-11-14 20:34:11.7240,0.0,-0.0,0.01
2019-11-14 20:34:11.8250,0.0,-0.0,-0.01
