time,ax,ay,az
2019-11-14 20:39:20.7960,-0.01,-0.01,0.0
2019-11-14 20:39:20.8860,0.0,0.01,-0.02
2019-11-14 20:39:20.9820,0.0,0.01,0.02
2019-11-14 20:39:21.0820,-0.02,-0.01,0.02
2019-11-14 20:39:21.1600,-0.01,-0.02,-0.0
2019-11-14 20:39:21.2480,0.01,-0.01,-0.0
2019-11-14 20:39:21.3430,0.0,0.01,-0.01
2019-11-14 20:39:21.4300,0.01,0.01,0.01
2019-11-14 20:39:21.5230,-0.01,0.01,0.03
2019-11-14 20:39:21.6090,-0.02,-0.01,-0.01
2019-11-14 20:39:21.6990,-0.01,-0.0,0.0
2019-11-14 20:39:21.7890,0.0,0.01,0.01
2019-11-14 20:39:21.8890,0.01,-0.0,0.01
2019-11-14 20:39:21.9880,0.0,0.0,-0.0
2019-11-14 20:39:22.0630,0.01,0.01,0.02
2019-11-14 20:39:22.1510,0.01,0.0,0.02
2019-11-14 20:39:22.2450,0.0,-0.01,-0.02
2019-11-14 20:39:22.3320,-0.01,-0.0,-0.02
2019-11-14 20:39:22.4230,0.0,0.02,0.01
2019-11-14 20:39:22.5110,0.02,0.0,0.05
2019-11-14 20:39:22.6020,0.04,-0.03,0.04
2019-11-14 20:39:22.6950,-0.0,-0.03,0.01
2019-11-14 20:39:22.7930,-0.03,-0.0,0.02
2019-11-14 20:39:22.8890,-0.04,-0.02,0.01
2019-11-14 20:39:22.9660,0.01,-0.01,0.01
2019-11-14 20:39:23.0530,-0.01,0.0,-0.03
2019-11-14 20:39:23.1480,-0.04,-0.01,-0.0
2019-11-14 20:39:23.2330,-0.03,0.03,0.05
2019-11-14 20:39:23.3260,-0.05,0.06,0.08
2019-11-14 20:39:23.4140,-0.04,0.08,0.07
2019-11-14 20:39:23.5040,-0.04,0.11,0.11
2019-11-14 20:39:23.5940,0.03,0.02,0.14
2019-11-14 20:39:23.6950,-0.02,0.08,-0.03
2019-11-14 20:39:23.7900,0.04,0.02,0.02
2019-11-14 20:39:23.8690,0.07,0.08,0.05
2019-11-14 20:39:23.9560,-0.04,0.09,0.02
2019-11-14 20:39:24.0500,0.1,0.1,0.07
2019-11-14 20:39:24.1370,0.07,0.1,0.14
2019-11-14 20:39:24.2300,-0.04,0.0,0.04
2019-11-14 20:39:24.3170,0.21,-0.21,-0.07
2019-11-14 20:39:24.4070,0.1,-0.37,-0.12
2019-11-14 20:39:24.4970,0.03,-0.22,-0.23
2019-11-14 20:39:24.5970,-0.05,0.0,0.05
2019-11-14 20:39:24.6930,-0.06,0.13,-0.04
2019-11-14 20:39:24.7680,-0.04,0.16,0.01
2019-11-14 20:39:24.8590,-0.11,0.06,-0.16
2019-11-14 20:39:24.9530,-0.02,-0.0,-0.1
2019-11-14 20:39:25.0390,-0.04,0.03,-0.01
2019-11-14 20:39:25.1340,0.05,0.06,0.08
2019-11-14 20:39:25.2190,0.15,0.07,0.2
2019-11-14 20:39:25.3100,0.14,0.06,0.2
2019-11-14 20:39:25.4000,0.08,0.06,0.18
2019-11-14 20:39:25.5040,0.0,0.04,0.06
2019-11-14 20:39:25.5940,0.01,0.01,-0.07
2019-11-14 20:39:25.6720,-0.01,-0.0,-0.03
2019-11-14 20:39:25.7610,0.01,0.0,0.07
2019-11-14 20:39:25.8570,-0.02,0.0,0.03
2019-11-14 20:39:25.9430,0.04,0.13,-0.09
2019-11-14 20:39:26.0390,0.0,0.16,0.02
2019-11-14 20:39:26.1220,-0.19,-0.04,-0.2
2019-11-14 20:39:26.2120,-0.06,0.19,0.02
2019-11-14 20:39:26.3050,-0.08,0.39,-0.84
2019-11-14 20:39:26.4020,-0.04,-0.09,0.29
2019-11-14 20:39:26.5010,-0.07,0.1,0.21
2019-11-14 20:39:26.5760,0.06,-0.08,-0.01
2019-11-14 20:39:26.6640,0.05,0.05,0.01
2019-11-14 20:39:26.7600,0.04,0.2,-0.68
2019-11-14 20:39:26.8460,-0.01,-0.04,-0.04
2019-11-14 20:39:26.9360,0.04,0.01,0.0
2019-11-14 20:39:27.0250,-0.04,0.02,0.01
2019-11-14 20:39:27.1150,-0.05,-0.01,0.02
2019-11-14 20:39:27.2090,-0.01,0.01,0.02
2019-11-14 20:39:27.3070,-0.02,0.02,0.02
2019-11-14 20:39:27.4010,-0.02,0.03,0.01
2019-11-14 20:39:27.4780,-0.01,-0.01,0.0
2019-11-14 20:39:27.5670,0.01,-0.0,-0.0
2019-11-14 20:39:27.6610,0.01,-0.01,0.01
2019-11-14 20:39:27.7480,-0.0,-0.0,-0.0
2019-11-14 20:39:27.8420,0.0,0.01,-0.02
2019-11-14 20:39:27.9270,-0.01,-0.0,-0.01
2019-11-14 20:39:28.0180,0.0,0.0,-0.01
2019-11-14 20:39:28.1080,-0.0,0.0,-0.0
2019-11-14 20:39:28.2090,0.0,0.01,0.0
2019-11-14 20:39:28.3030,0.01,0.01,0.01
2019-11-14 20:39:28.3800,0.0,0.0,0.01
2019-11-14 20:39:28.4690,0.0,0.01,0.01
2019-11-14 20:39:28.5640,0.01,0.01,-0.01
2019-11-14 20:39:28.6510,0.0,-0.0,0.01
