time,ax,ay,az
2019-11-14 20:32:02.4280,-0.02,-0.04,0.0
2019-11-14 20:32:02.5180,0.01,-0.06,0.02
2019-11-14 20:32:02.6090,0.04,-0.03,0.02
2019-11-14 20:32:02.6990,0.02,0.02,-0.0
2019-11-14 20:32:02.7890,-0.02,0.03,0.01
2019-11-14 20:32:02.8800,-0.02,0.01,-0.0
2019-11-14 20:32:02.9810,0.0,0.0,0.01
2019-11-14 20:32:03.0760,0.0,-0.02,-0.0
2019-11-14 20:32:03.1500,0.02,-0.02,0.01
2019-11-14 20:32:03.2410,0.02,-0.03,0.01
2019-11-14 20:32:03.3310,0.04,-0.03,0.02
2019-11-14 20:32:03.4210,0.03,0.01,-0.0
2019-11-14 20:32:03.5110,0.01,0.02,0.0
2019-11-14 20:32:03.6020,-0.02,0.01,0.02
2019-11-14 20:32:03.6920,-0.02,0.0,-0.01
2019-11-14 20:32:03.7830,-0.03,-0.01,-0.03
2019-11-14 20:32:03.8820,-0.02,0.01,-0.02
2019-11-14 20:32:03.9790,0.0,0.0,0.02
2019-11-14 20:32:04.0530,0.01,0.0,0.01
2019-11-14 20:32:04.1430,0.01,-0.0,-0.01
2019-11-14 20:32:04.2340,-0.0,0.0,-0.01
2019-11-14 20:32:04.3240,0.0,0.01,-0.01
2019-11-14 20:32:04.4140,-0.03,-0.0,0.02
2019-11-14 20:32:04.5040,-0.03,0.01,0.04
2019-11-14 20:32:04.5940,-0.03,0.01,-0.0
2019-11-14 20:32:04.6850,-0.03,-0.01,0.04
2019-11-14 20:32:04.7870,-0.01,0.03,0.07
2019-11-14 20:32:04.8840,-0.02,0.07,0.07
2019-11-14 20:32:04.9560,-0.03,0.04,0.01
2019-11-14 20:32:05.0460,0.0,0.03,0.04
2019-11-14 20:32:05.1360,0.08,-0.02,0.05
2019-11-14 20:32:05.2260,0.04,-0.01,0.02
2019-11-14 20:32:05.3170,-0.02,0.02,-0.04
2019-11-14 20:32:05.4070,0.02,0.02,0.02
2019-11-14 20:32:05.4970,-0.02,0.04,0.08
2019-11-14 20:32:05.5910,0.03,0.06,0.02
2019-11-14 20:32:05.6890,0.09,0.05,0.17
2019-11-14 20:32:05.7830,0.03,0.13,0.17
2019-11-14 20:32:05.8580,0.06,0.1,0.12
2019-11-14 20:32:05.9490,0.03,-0.18,-0.19
2019-11-14 20:32:06.0390,-0.02,-0.4,-0.17
2019-11-14 20:32:06.1290,-0.05,-0.21,-0.02
2019-11-14 20:32:06.2190,0.01,-0.06,-0.28
2019-11-14 20:32:06.3100,-0.14,0.01,-0.02
2019-11-14 20:32:06.4000,-0.03,0.01,0.12
2019-11-14 20:32:06.4920,-0.05,0.03,0.17
2019-11-14 20:32:06.5890,-0.14,-0.01,0.19
2019-11-14 20:32:06.6870,0.04,0.06,0.07
2019-11-14 20:32:06.7610,0.13,0.03,-0.02
2019-11-14 20:32:06.8510,0.11,0.02,-0.13
2019-11-14 20:32:06.9420,0.14,0.06,0.1
2019-11-14 20:32:07.0320,0.17,0.08,0.03
2019-11-14 20:32:07.1220,0.1,-0.07,-0.26
2019-11-14 20:32:07.2120,-0.0,0.21,-0.12
2019-11-14 20:32:07.3020,0.2,0.13,-0.01
2019-11-14 20:32:07.3960,0.32,0.03,-0.16
2019-11-14 20:32:07.4950,-0.14,0.06,-0.3
2019-11-14 20:32:07.5910,-0.4,-0.0,-0.31
2019-11-14 20:32:07.6640,-0.21,0.02,-0.39
2019-11-14 20:32:07.7540,0.0,-0.13,0.51
2019-11-14 20:32:07.8440,0.95,-0.29,-0.03
2019-11-14 20:32:07.9340,-0.1,0.08,-0.05
2019-11-14 20:32:08.0250,-0.13,-0.12,0.16
2019-11-14 20:32:08.1150,-0.1,0.04,0.18
2019-11-14 20:32:08.2050,0.12,0.05,-0.16
2019-11-14 20:32:08.2960,0.04,-0.01,-0.06
2019-11-14 20:32:08.3980,-0.03,-0.02,0.1
2019-11-14 20:32:08.4910,-0.0,0.02,0.02
2019-11-14 20:32:08.5660,-0.04,0.02,-0.07
2019-11-14 20:32:08.6570,0.02,0.0,0.04
2019-11-14 20:32:08.7470,-0.01,0.01,0.02
2019-11-14 20:32:08.8370,0.01,0.0,-0.0
2019-11-14 20:32:08.9270,0.02,-0.0,-0.02
2019-11-14 20:32:09.0180,0.03,-0.01,-0.0
2019-11-14 20:32:09.1080,0.0,0.0,0.03
2019-11-14 20:32:09.1990,0.01,0.0,-0.05
2019-11-14 20:32:09.3000,0.01,-0.0,0.04
2019-11-14 20:32:09.3950,-0.01,0.0,-0.05
