time,ax,ay,az
2019-11-14 20:10:43.7350,0.0,-0.03,0.04
2019-11-14 20:10:43.7970,-0.01,0.01,-0.04
2019-11-14 20:10:43.9030,0.01,0.02,-0.03
2019-11-14 20:10:43.9780,0.0,0.01,0.04
2019-11-14 20:10:44.0710,0.01,-0.02,-0.0
2019-11-14 20:10:44.1580,0.0,-0.0,-0.03
2019-11-14 20:10:44.2490,0.01,0.02,-0.01
2019-11-14 20:10:44.3390,-0.03,-0.04,-0.05
2019-11-14 20:10:44.4290,0.01,-0.02,-0.02
2019-11-14 20:10:44.5190,0.01,0.01,-0.0
2019-11-14 20:10:44.6130,-0.0,0.02,-0.03
2019-11-14 20:10:44.7110,-0.0,-0.01,0.03
2019-11-14 20:10:44.8120,-0.01,-0.01,0.02
2019-11-14 20:10:44.8810,0.01,-0.03,-0.02
2019-11-14 20:10:44.9730,-0.03,-0.01,-0.0
2019-11-14 20:10:45.0610,0.0,0.02,0.07
2019-11-14 20:10:45.1510,0.05,-0.04,0.1
2019-11-14 20:10:45.2410,0.0,-0.01,0.04
2019-11-14 20:10:45.3320,0.12,-0.06,0.03
2019-11-14 20:10:45.4220,-0.15,0.14,0.2
2019-11-14 20:10:45.5170,0.05,0.14,0.04
2019-11-14 20:10:45.6150,-0.04,0.07,-0.19
2019-11-14 20:10:45.7160,0.09,0.06,-0.01
2019-11-14 20:10:45.7830,-0.01,-0.0,0.14
2019-11-14 20:10:45.8760,-0.05,-0.01,-0.01
2019-11-14 20:10:45.9640,-0.01,-0.03,-0.03
2019-11-14 20:10:46.0540,0.02,-0.04,0.02
2019-11-14 20:10:46.1440,-0.01,-0.0,0.03
2019-11-14 20:10:46.2350,0.01,0.03,0.04
2019-11-14 20:10:46.3250,-0.01,0.02,-0.01
2019-11-14 20:10:46.4190,0.01,-0.01,0.0
2019-11-14 20:10:46.5180,0.01,-0.05,0.07
2019-11-14 20:10:46.6180,0.07,-0.03,-0.01
2019-11-14 20:10:46.6860,0.04,-0.03,0.12
2019-11-14 20:10:46.7780,-0.18,0.01,0.92
2019-11-14 20:10:46.8670,-0.21,0.61,0.95
2019-11-14 20:10:46.9570,-0.49,-0.27,0.11
2019-11-14 20:10:47.0470,-0.07,-0.92,-0.19
2019-11-14 20:10:47.1370,0.1,-0.76,0.45
2019-11-14 20:10:47.2280,-0.18,0.08,0.82
2019-11-14 20:10:47.3230,4.18,-6.55,-6.63
2019-11-14 20:10:47.4200,-0.22,0.55,0.87
2019-11-14 20:10:47.5170,-0.28,0.96,0.33
2019-11-14 20:10:47.5890,0.45,-1.61,0.38
2019-11-14 20:10:47.6840,-0.05,0.42,0.18
2019-11-14 20:10:47.7700,-0.02,0.26,0.45
2019-11-14 20:10:47.8600,-0.06,0.44,0.91
2019-11-14 20:10:47.9500,-0.16,0.47,0.18
2019-11-14 20:10:48.0400,0.15,-0.16,0.4
2019-11-14 20:10:48.1300,0.11,-0.05,0.42
2019-11-14 20:10:48.2220,0.12,-0.01,0.08
2019-11-14 20:10:48.3220,0.05,0.02,0.04
2019-11-14 20:10:48.4230,0.04,0.03,-0.0
2019-11-14 20:10:48.4920,0.03,0.02,-0.02
2019-11-14 20:10:48.5840,0.04,0.02,-0.02
2019-11-14 20:10:48.6720,0.02,0.05,0.0
2019-11-14 20:10:48.7630,0.03,0.01,0.0
2019-11-14 20:10:48.8520,0.03,-0.0,-0.01
2019-11-14 20:10:48.9430,0.03,0.01,0.0
2019-11-14 20:10:49.0330,0.02,0.02,-0.0
2019-11-14 20:10:49.1240,0.03,0.02,-0.0
2019-11-14 20:10:49.2290,0.02,0.02,0.0
2019-11-14 20:10:49.3230,0.03,0.01,0.01
2019-11-14 20:10:49.3950,0.03,0.01,0.0
2019-11-14 20:10:49.4870,0.02,0.01,-0.0
2019-11-14 20:10:49.5750,0.03,0.01,0.01
2019-11-14 20:10:49.6650,0.03,0.01,0.0
2019-11-14 20:10:49.7550,0.02,0.01,0.01
2019-11-14 20:10:49.8460,0.03,0.01,-0.0
2019-11-14 20:10:49.9360,0.02,0.02,-0.01
2019-11-14 20:10:50.0260,0.03,0.01,0.01
2019-11-14 20:10:50.1270,0.03,0.0,0.0
2019-11-14 20:10:50.2260,0.03,-0.0,-0.0
2019-11-14 20:10:50.2970,0.02,0.01,-0.01
2019-11-14 20:10:50.3880,0.02,0.01,-0.0
2019-11-14 20:10:50.4780,0.02,0.01,0.01
2019-11-14 20:10:50.5680,0.02,0.0,0.01
2019-11-14 20:10:50.6580,0.03,0.01,-0.02
2019-11-14 20:10:50.7480,0.02,-0.0,-0.03
2019-11-14 20:10:50.8390,0.08,-0.06,-0.03
2019-11-14 20:10:50.9310,-0.0,0.01,0.11
2019-11-14 20:10:51.0290,0.11,-0.03,-0.05
2019-11-14 20:10:51.1290,-0.07,0.04,-0.12
2019-11-14 20:10:51.2000,0.01,-0.06,-0.04
2019-11-14 20:10:51.2940,-0.01,-0.15,-0.0
2019-11-14 20:10:51.3810,-0.05,0.08,0.08
2019-11-14 20:10:51.4710,-0.02,0.04,0.04
2019-11-14 20:10:51.5610,-0.04,0.04,0.02
2019-11-14 20:10:51.6510,-0.02,-0.01,0.0
2019-11-14 20:10:51.7420,0.0,0.01,0.0
2019-11-14 20:10:51.8320,0.01,0.01,-0.02
2019-11-14 20:10:51.9260,-0.0,0.02,0.03
2019-11-14 20:10:52.0300,-0.01,0.0,0.02
2019-11-14 20:10:52.1030,0.02,0.04,0.04
2019-11-14 20:10:52.1970,0.05,0.01,-0.03
2019-11-14 20:10:52.2830,0.01,-0.03,-0.11
2019-11-14 20:10:52.3730,0.0,0.0,-0.26
2019-11-14 20:10:52.4640,-0.46,0.04,-0.52
2019-11-14 20:10:52.5540,0.19,0.1,-0.21
2019-11-14 20:10:52.6440,-0.08,0.01,0.0
2019-11-14 20:10:52.7360,-0.02,-0.03,0.12
2019-11-14 20:10:52.8330,-0.03,0.05,0.0
2019-11-14 20:10:52.9350,0.02,0.14,0.0
2019-11-14 20:10:53.0050,-0.01,0.1,0.14
2019-11-14 20:10:53.0990,0.02,0.08,0.06
