time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0526,-0.2288,-0.1801,0.296
0.004000,0.1958,-0.0957,0.1516,0.265
0.006000,0.4923,0.1779,0.5245,0.741
0.011000,0.7022,0.4737,1.0005,1.311
0.017000,0.7223,0.6908,1.4514,1.762
0.022000,0.5993,0.7335,1.7742,2.011
0.026000,0.3117,0.6519,1.9661,2.095
0.031000,-0.1191,0.3821,1.9318,1.973
0.035000,-0.6506,-0.0556,1.5785,1.708
0.041000,-1.1027,-0.5859,1.0295,1.618
0.051000,-1.3391,-1.0002,0.4922,1.742
0.052000,-1.3237,-1.1701,0.1173,1.771
0.055000,-1.1450,-1.0964,-0.0739,1.587
0.059000,-0.8909,-0.8824,-0.1572,1.264
0.064000,-0.5417,-0.4576,-0.1413,0.723
0.070000,-0.1340,0.1864,0.0723,0.241
0.074000,-0.0069,0.3314,-0.2902,0.441
0.081000,0.1660,0.5084,-0.2125,0.575
0.083000,0.2541,0.5432,-0.0514,0.602
0.090000,0.3939,0.5267,0.0551,0.660
0.093000,0.5630,0.5772,0.1912,0.829
0.099000,0.5856,0.7148,0.2077,0.947
0.103000,0.5291,0.7673,0.2011,0.953
0.107000,0.4269,0.8418,0.2074,0.966
0.113000,0.3238,0.9307,0.2151,1.009
0.119000,0.0953,0.3760,0.3524,0.524
0.123000,-0.1232,-0.1257,0.4686,0.501
0.129000,-0.2896,-0.2187,0.3523,0.506
0.131000,-0.4691,-0.2007,0.2763,0.580
0.138000,-0.5781,-0.2271,0.2424,0.667
0.142000,-0.5790,-0.3401,0.1982,0.700
0.146000,-0.5486,-0.4323,0.1341,0.711
0.151000,-0.5540,-0.4533,0.0547,0.718
0.155000,-0.6586,-0.6696,0.0291,0.940
0.169000,-0.6895,-0.5608,0.1019,0.895
0.170000,-0.5232,-0.1631,0.1079,0.559
0.170000,-0.2462,0.0953,0.0543,0.270
0.176000,-0.1055,0.1141,-0.0446,0.162
0.184000,-0.2155,0.0637,-0.2224,0.316
0.185000,-0.3009,0.1047,-0.2927,0.433
0.189000,-0.1926,0.1102,-0.1505,0.268
0.195000,-0.0366,0.0539,0.0367,0.075
0.198000,0.0336,0.0048,0.0684,0.076
0.202000,0.0065,0.0224,0.0571,0.062
0.209000,-0.0412,0.0778,0.0319,0.094
0.214000,-0.0879,0.0828,0.0381,0.127
0.218000,-0.1245,0.0588,-0.0033,0.138
0.222000,-0.1897,0.0082,-0.0588,0.199
0.227000,-0.2691,-0.0518,-0.1190,0.299
0.234000,-0.3197,-0.0567,-0.2341,0.400
0.237000,-0.3063,-0.0590,-0.2728,0.414
0.245000,-0.1175,-0.0203,-0.1682,0.206
0.247000,-0.0398,0.0916,-0.2257,0.247
0.251000,-0.2006,0.1591,-0.7268,0.771
0.257000,-0.3008,0.1946,-0.9184,0.986
0.262000,-0.2035,0.0885,-0.7053,0.739
0.267000,-0.0897,-0.0685,-0.3819,0.398
0.272000,-0.0636,-0.1808,-0.1489,0.243
0.277000,-0.1191,-0.2414,-0.0134,0.269
0.282000,-0.1789,-0.2383,0.0295,0.299
0.286000,-0.1877,-0.2241,0.0708,0.301
0.293000,-0.1500,-0.1533,0.1198,0.246
0.295000,-0.0561,-0.1047,0.1407,0.184
0.299000,0.0295,-0.0447,0.1309,0.141
0.305000,0.0784,-0.0161,0.0593,0.100
0.318000,0.1094,-0.0115,-0.0385,0.117
0.319000,0.1436,-0.0400,-0.1316,0.199
0.319000,0.1329,-0.0704,-0.2224,0.269
0.324000,0.1294,-0.0740,-0.3017,0.336
0.330000,0.1064,-0.0719,-0.3456,0.369
0.334000,0.0974,-0.0762,-0.4046,0.423
0.339000,0.0759,-0.0387,-0.2397,0.254
0.344000,-0.0221,-0.1072,-0.2269,0.252
0.348000,-0.0290,-0.0995,-0.3953,0.409
0.354000,-0.0001,-0.1064,-0.6228,0.632
0.358000,-0.0454,-0.1257,-0.7344,0.746
0.364000,-0.1077,-0.1672,-0.7135,0.741
0.367000,-0.0798,-0.2289,-0.6890,0.730
0.371000,-0.0434,-0.2631,-0.6679,0.719
0.377000,-0.0199,-0.2510,-0.6451,0.692
0.384000,-0.0307,-0.2315,-0.5222,0.572
0.387000,-0.0131,-0.1902,-0.4977,0.533
0.391000,0.0209,-0.1468,-0.4778,0.500
0.396000,0.0571,-0.1302,-0.4529,0.475
0.402000,0.0931,-0.1260,-0.3318,0.367
0.408000,0.1482,-0.1180,-0.2365,0.303
0.413000,0.1533,-0.0967,-0.1905,0.263
0.415000,0.1825,-0.0597,-0.1867,0.268
0.420000,0.1542,-0.0335,-0.2106,0.263
0.441000,0.1543,-0.0300,-0.2240,0.274
0.442000,0.1516,-0.0656,-0.2437,0.294
0.442000,0.1417,-0.0851,-0.2629,0.310
0.443000,0.1318,-0.1191,-0.2769,0.329
0.445000,0.1340,-0.1746,-0.3293,0.396
0.450000,0.1082,-0.1985,-0.4058,0.465
0.456000,0.0879,-0.2433,-0.4780,0.544
0.461000,0.0898,-0.2300,-0.5220,0.577
0.465000,0.0783,-0.2254,-0.5428,0.593
0.468000,0.0844,-0.2153,-0.5474,0.594
0.477000,0.1032,-0.1830,-0.5024,0.545
0.479000,0.1206,-0.1790,-0.4818,0.528
0.484000,0.0981,-0.1507,-0.4376,0.473
0.487000,0.0971,-0.1571,-0.4122,0.452
0.494000,0.0800,-0.1562,-0.4133,0.449
0.498000,0.0631,-0.1720,-0.4119,0.451
0.504000,0.0486,-0.1594,-0.3628,0.399
0.507000,0.0528,-0.1780,-0.3116,0.363
0.511000,0.0517,-0.1612,-0.2723,0.321
0.516000,0.0828,-0.1403,-0.2781,0.322
0.524000,0.1200,-0.1130,-0.3356,0.374
0.539000,0.1343,-0.0745,-0.3708,0.401
