time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,0.0632,-0.0550,0.5267,0.533
0.006000,-0.1098,-0.0291,0.5194,0.532
0.006000,-0.3413,0.0715,0.4347,0.557
0.007000,-0.3780,0.1369,0.2757,0.488
0.017000,-0.1959,0.1677,0.2020,0.328
0.017000,0.0302,0.1950,0.2245,0.299
0.028000,0.1821,0.2259,0.2311,0.371
0.028000,0.1968,0.2340,0.1696,0.350
0.030000,0.1446,0.2076,0.1476,0.293
0.035000,0.1045,0.1400,0.2073,0.271
0.041000,0.0882,0.0719,0.2934,0.315
0.045000,0.1406,0.0343,0.3891,0.415
0.050000,0.1165,0.0149,0.3803,0.398
0.054000,0.0543,0.0160,0.3083,0.313
0.060000,-0.0028,-0.0167,0.2160,0.217
0.065000,-0.0101,-0.0662,0.0987,0.119
0.069000,0.0632,-0.0657,-0.0103,0.092
0.075000,0.1335,0.0039,-0.1637,0.211
0.079000,0.2367,0.0926,-0.2736,0.373
0.084000,0.3659,0.2410,-0.3834,0.582
0.091000,0.4267,0.3325,-0.4032,0.675
0.094000,0.4105,0.3348,-0.3364,0.628
0.099000,0.3918,0.2674,-0.2573,0.540
0.103000,0.4199,0.2236,-0.2466,0.536
0.109000,0.4324,0.1817,-0.2491,0.531
0.113000,0.4795,0.2060,-0.0725,0.527
0.118000,0.5472,0.2432,0.0540,0.601
0.126000,0.5881,0.2906,0.1123,0.666
0.127000,0.5501,0.3406,0.2028,0.678
0.132000,0.5188,0.3644,0.3183,0.709
0.137000,0.5626,0.4044,0.4070,0.804
0.146000,0.5121,0.3700,0.4360,0.768
0.147000,0.3863,0.3348,0.4703,0.695
0.151000,0.2592,0.2724,0.5459,0.663
0.158000,0.0899,0.1919,0.6295,0.664
0.161000,-0.0572,0.0817,1.2694,1.273
0.166000,-0.0294,0.0144,0.9739,0.974
0.170000,-0.2668,-0.2702,0.0419,0.382
0.175000,-0.4076,-0.4399,-0.0543,0.602
0.180000,-0.5472,-0.5262,-0.2930,0.814
0.185000,-0.6668,-0.5724,-0.5734,1.049
0.191000,-0.7381,-0.6072,-0.6792,1.172
0.195000,-0.7734,-0.5833,-0.6402,1.161
0.198000,-0.6898,-0.5415,-0.6263,1.078
0.204000,-0.6522,-0.4966,-0.5469,0.985
0.209000,-0.6194,-0.3276,-0.2432,0.742
0.215000,-0.4267,0.2464,-0.2154,0.538
0.219000,-0.2178,0.2887,-0.3066,0.474
0.225000,-0.0929,0.1477,-0.1832,0.253
0.229000,0.0108,0.1213,0.0654,0.138
0.233000,-0.0427,0.1844,0.2533,0.316
0.238000,0.0093,0.1153,-0.0439,0.124
0.243000,-0.0628,0.0791,-0.1030,0.144
0.246000,-0.1374,0.0187,-0.0233,0.141
0.253000,-0.1762,-0.0683,-0.0053,0.189
0.262000,-0.1799,-0.1532,-0.0009,0.236
0.262000,-0.0158,-0.1697,0.0755,0.186
0.267000,0.0107,-0.0192,0.0789,0.082
0.271000,-0.1751,0.1000,-0.0093,0.202
0.277000,-0.2976,0.1031,-0.1672,0.357
0.282000,-0.2296,0.0244,-0.1877,0.298
0.286000,-0.4443,0.0256,-0.3280,0.553
0.292000,-0.7993,0.0400,-0.6730,1.046
0.295000,-0.9603,-0.1259,-0.9393,1.349
0.301000,-0.9121,-0.4248,-1.0284,1.439
0.307000,-0.8610,-0.7029,-0.8948,1.427
0.311000,-0.7947,-0.8918,-0.6232,1.347
0.316000,-0.7721,-0.9356,-0.3381,1.259
0.319000,-0.7705,-0.8882,-0.1293,1.183
