time,ax,ay,az
2019-11-14 19:26:40.3230,0.02,-0.02,0.02
2019-11-14 19:26:40.4170,0.02,-0.04,0.06
2019-11-14 19:26:40.5020,-0.02,-0.02,-0.0
2019-11-14 19:26:40.5920,0.01,0.01,0.01
2019-11-14 19:26:40.6820,0.02,0.02,0.01
2019-11-14 19:26:40.7730,-0.02,0.01,0.02
2019-11-14 19:26:40.8630,-0.04,0.01,0.02
2019-11-14 19:26:40.9530,-0.0,0.02,0.0
2019-11-14 19:26:41.0430,-0.04,-0.03,0.02
2019-11-14 19:26:41.1390,-0.01,-0.01,-0.02
2019-11-14 19:26:41.2360,0.04,-0.01,0.04
2019-11-14 19:26:41.3360,0.01,0.01,-0.04
2019-11-14 19:26:41.4040,0.02,-0.01,0.04
2019-11-14 19:26:41.4950,0.03,-0.0,-0.01
2019-11-14 19:26:41.5850,0.03,-0.01,-0.02
2019-11-14 19:26:41.6750,-0.01,0.02,-0.04
2019-11-14 19:26:41.7650,0.01,0.03,0.01
2019-11-14 19:26:41.8550,0.02,0.0,-0.01
2019-11-14 19:26:41.9450,0.03,0.0,-0.0
2019-11-14 19:26:42.0410,0.02,0.01,0.02
2019-11-14 19:26:42.1370,0.0,0.01,-0.01
2019-11-14 19:26:42.2430,0.01,0.01,-0.03
2019-11-14 19:26:42.3070,-0.03,-0.02,-0.0
2019-11-14 19:26:42.3970,-0.02,-0.01,0.02
2019-11-14 19:26:42.4870,-0.02,-0.01,0.02
2019-11-14 19:26:42.5780,-0.03,0.02,-0.07
2019-11-14 19:26:42.6680,0.0,0.04,0.01
2019-11-14 19:26:42.7580,0.04,-0.0,0.06
2019-11-14 19:26:42.8480,0.04,-0.0,0.05
2019-11-14 19:26:42.9430,0.02,0.04,0.03
2019-11-14 19:26:43.0440,0.03,0.02,-0.05
2019-11-14 19:26:43.1400,-0.03,-0.05,-0.11
2019-11-14 19:26:43.2090,0.07,-0.03,-0.05
2019-11-14 19:26:43.3000,0.05,-0.01,0.04
2019-11-14 19:26:43.3900,0.06,0.02,-0.02
2019-11-14 19:26:43.4800,0.01,0.02,0.02
2019-11-14 19:26:43.5710,-0.02,0.04,0.01
2019-11-14 19:26:43.6610,0.04,0.03,0.14
2019-11-14 19:26:43.7510,0.04,-0.01,0.07
2019-11-14 19:26:43.8450,-0.3,-0.16,-0.02
2019-11-14 19:26:43.9500,-0.07,-0.06,0.11
2019-11-14 19:26:44.0460,-0.05,-0.02,0.14
2019-11-14 19:26:44.1120,-0.08,-0.03,0.1
2019-11-14 19:26:44.2030,-0.19,-0.11,0.08
2019-11-14 19:26:44.2930,-0.0,-0.06,0.12
2019-11-14 19:26:44.3830,0.06,-0.04,0.22
2019-11-14 19:26:44.4730,0.02,0.03,0.33
2019-11-14 19:26:44.5630,0.03,0.19,0.42
2019-11-14 19:26:44.6540,0.12,0.29,0.51
2019-11-14 19:26:44.7470,-0.04,0.37,0.41
2019-11-14 19:26:44.8470,-0.1,0.59,0.81
2019-11-14 19:26:44.9480,1.37,0.28,-0.52
2019-11-14 19:26:45.0150,-0.69,2.67,-1.27
2019-11-14 19:26:45.1050,-0.29,-0.55,-0.68
2019-11-14 19:26:45.1960,0.07,-0.03,0.07
2019-11-14 19:26:45.2860,-0.26,-0.04,0.22
2019-11-14 19:26:45.3760,-0.01,0.12,0.18
2019-11-14 19:26:45.4660,0.16,0.01,-0.13
2019-11-14 19:26:45.5560,0.24,-0.05,-0.2
2019-11-14 19:26:45.6540,-0.06,-0.02,0.17
2019-11-14 19:26:45.7510,-0.09,0.03,0.08
2019-11-14 19:26:45.8460,0.0,0.05,0.01
2019-11-14 19:26:45.9180,0.02,0.02,-0.01
2019-11-14 19:26:46.0080,0.02,0.01,0.0
2019-11-14 19:26:46.0980,-0.02,0.01,0.04
2019-11-14 19:26:46.1880,0.03,0.04,-0.07
2019-11-14 19:26:46.2790,0.05,0.02,0.02
2019-11-14 19:26:46.3690,-0.07,-0.05,0.04
2019-11-14 19:26:46.4600,-0.03,-0.0,0.02
2019-11-14 19:26:46.5550,0.09,0.04,-0.07
2019-11-14 19:26:46.6560,-0.05,0.01,-0.03
2019-11-14 19:26:46.7560,0.04,0.03,0.09
2019-11-14 19:26:46.8200,-0.07,-0.01,-0.0
2019-11-14 19:26:46.9110,0.07,0.01,-0.04
2019-11-14 19:26:47.0010,-0.01,0.02,0.03
2019-11-14 19:26:47.0910,0.02,-0.02,0.03
2019-11-14 19:26:47.1810,0.05,-0.01,0.08
2019-11-14 19:26:47.2720,0.0,0.01,-0.04
2019-11-14 19:26:47.3610,0.0,0.03,-0.07
2019-11-14 19:26:47.4580,0.0,0.01,0.01
2019-11-14 19:26:47.5560,-0.02,-0.04,0.04
2019-11-14 19:26:47.6540,0.0,0.01,-0.03
2019-11-14 19:26:47.7230,0.02,0.02,0.0
2019-11-14 19:26:47.8130,0.01,-0.01,0.02
