time,ax,ay,az
2019-11-14 19:31:52.5780,0.03,-0.0,0.01
2019-11-14 19:31:52.6410,0.03,-0.01,0.06
2019-11-14 19:31:52.7310,-0.01,-0.03,-0.03
2019-11-14 19:31:52.8210,-0.04,-0.04,-0.04
2019-11-14 19:31:52.9120,-0.04,-0.02,-0.04
2019-11-14 19:31:53.0020,0.04,-0.01,0.02
2019-11-14 19:31:53.0980,0.12,0.0,0.07
2019-11-14 19:31:53.1980,0.03,0.05,-0.13
2019-11-14 19:31:53.2970,-0.03,0.0,0.02
2019-11-14 19:31:53.3630,-0.06,0.0,-0.04
2019-11-14 19:31:53.4530,-0.02,-0.0,0.0
2019-11-14 19:31:53.5430,-0.04,-0.0,0.03
2019-11-14 19:31:53.6340,-0.02,-0.03,0.03
2019-11-14 19:31:53.7240,0.04,0.04,-0.05
2019-11-14 19:31:53.8140,0.04,-0.02,0.03
2019-11-14 19:31:53.9040,-0.03,0.02,0.0
2019-11-14 19:31:53.9980,-0.15,-0.06,0.05
2019-11-14 19:31:54.0980,-0.16,-0.04,0.05
2019-11-14 19:31:54.2020,-0.18,-0.01,0.07
2019-11-14 19:31:54.2660,-0.16,-0.01,0.09
2019-11-14 19:31:54.3560,-0.12,-0.03,0.01
2019-11-14 19:31:54.4460,-0.19,-0.02,0.12
2019-11-14 19:31:54.5360,-0.27,-0.05,0.06
2019-11-14 19:31:54.6270,-0.57,-0.09,0.27
2019-11-14 19:31:54.7170,-0.39,0.22,0.16
2019-11-14 19:31:54.8070,-0.52,0.28,0.43
2019-11-14 19:31:54.9050,-0.53,0.16,0.4
2019-11-14 19:31:55.0010,-0.44,0.39,0.52
2019-11-14 19:31:55.1060,0.41,0.46,-0.31
2019-11-14 19:31:55.1680,0.24,-0.91,1.07
2019-11-14 19:31:55.2580,0.33,0.29,0.26
2019-11-14 19:31:55.3490,0.06,0.1,-0.18
2019-11-14 19:31:55.4390,0.16,0.07,0.06
2019-11-14 19:31:55.5290,-0.01,0.06,0.18
2019-11-14 19:31:55.6200,-0.0,0.19,-0.01
2019-11-14 19:31:55.7100,0.03,0.0,0.02
2019-11-14 19:31:55.8050,0.09,0.05,-0.06
2019-11-14 19:31:55.9110,-0.1,0.24,0.09
2019-11-14 19:31:56.0020,-0.26,0.02,0.03
2019-11-14 19:31:56.0710,0.19,0.04,0.13
2019-11-14 19:31:56.1610,0.37,0.12,0.0
2019-11-14 19:31:56.2510,0.26,0.12,0.08
2019-11-14 19:31:56.3420,-0.02,0.14,0.12
2019-11-14 19:31:56.4320,-0.05,0.32,0.14
2019-11-14 19:31:56.5220,-0.25,0.24,0.03
2019-11-14 19:31:56.6130,-0.19,0.07,-0.05
2019-11-14 19:31:56.7120,-0.16,0.1,-0.05
2019-11-14 19:31:56.8070,-0.16,0.0,-0.08
2019-11-14 19:31:56.9130,-0.12,0.02,-0.17
2019-11-14 19:31:56.9740,-0.04,0.03,-0.13
2019-11-14 19:31:57.0640,-0.04,-0.05,0.03
2019-11-14 19:31:57.1540,-0.0,-0.01,-0.1
2019-11-14 19:31:57.2440,0.04,-0.0,0.07
2019-11-14 19:31:57.3350,0.01,0.01,0.04
2019-11-14 19:31:57.4250,0.0,0.06,-0.09
