time,ax,ay,az
2019-11-14 19:28:06.1320,0.02,-0.04,-0.02
2019-11-14 19:28:06.1990,-0.01,0.02,-0.11
2019-11-14 19:28:06.2890,-0.04,0.0,0.04
2019-11-14 19:28:06.3800,-0.01,0.03,0.02
2019-11-14 19:28:06.4780,-0.01,-0.01,-0.03
2019-11-14 19:28:06.5720,0.04,-0.02,-0.0
2019-11-14 19:28:06.6720,0.02,-0.0,-0.03
2019-11-14 19:28:06.7410,-0.01,0.04,-0.0
2019-11-14 19:28:06.8310,-0.03,0.02,0.02
2019-11-14 19:28:06.9210,-0.01,0.01,0.02
2019-11-14 19:28:07.0120,0.01,0.0,0.02
2019-11-14 19:28:07.1020,-0.0,0.02,-0.03
2019-11-14 19:28:07.1920,-0.02,-0.05,-0.0
2019-11-14 19:28:07.2820,0.01,-0.02,-0.02
2019-11-14 19:28:07.3770,0.06,0.09,-0.11
2019-11-14 19:28:07.4780,0.02,0.1,-0.04
2019-11-14 19:28:07.5760,0.05,-0.02,0.14
2019-11-14 19:28:07.6440,-0.14,-0.01,0.01
2019-11-14 19:28:07.7340,-0.15,-0.08,0.01
2019-11-14 19:28:07.8240,-0.02,-0.06,0.03
2019-11-14 19:28:07.9140,-0.03,-0.04,-0.02
2019-11-14 19:28:08.0050,-0.04,-0.01,0.02
2019-11-14 19:28:08.0950,-0.09,-0.0,0.08
2019-11-14 19:28:08.1850,-0.13,-0.02,0.04
2019-11-14 19:28:08.2810,-0.11,-0.05,0.09
2019-11-14 19:28:08.3780,-0.11,-0.04,0.15
2019-11-14 19:28:08.4790,-0.18,-0.05,0.19
2019-11-14 19:28:08.5460,-0.19,0.04,0.35
2019-11-14 19:28:08.6370,-0.27,0.03,0.45
2019-11-14 19:28:08.7270,-0.11,0.25,0.56
2019-11-14 19:28:08.8170,-0.33,0.41,0.72
2019-11-14 19:28:08.9070,-0.8,0.44,0.48
2019-11-14 19:28:08.9980,-0.66,0.85,-0.35
2019-11-14 19:28:09.0880,0.57,-0.34,-2.3
2019-11-14 19:28:09.1780,-1.9,0.29,-2.01
2019-11-14 19:28:09.2810,0.78,0.42,0.76
2019-11-14 19:28:09.3800,-0.25,0.18,0.14
2019-11-14 19:28:09.4490,-0.31,-0.04,-0.31
2019-11-14 19:28:09.5390,0.26,0.08,0.19
2019-11-14 19:28:09.6290,0.16,0.0,0.55
2019-11-14 19:28:09.7200,0.15,0.17,0.02
2019-11-14 19:28:09.8100,0.23,0.07,0.02
2019-11-14 19:28:09.9000,0.25,0.17,-0.21
2019-11-14 19:28:09.9900,0.08,-0.31,0.14
2019-11-14 19:28:10.0840,-0.15,-0.06,-0.12
2019-11-14 19:28:10.1870,-0.17,-0.03,0.36
2019-11-14 19:28:10.2810,-0.27,0.09,0.11
2019-11-14 19:28:10.3520,0.08,0.13,0.19
2019-11-14 19:28:10.4420,-0.28,0.24,-0.66
2019-11-14 19:28:10.5320,0.02,0.07,0.17
2019-11-14 19:28:10.6220,-0.07,0.01,-0.08
2019-11-14 19:28:10.7120,-0.02,0.07,0.14
2019-11-14 19:28:10.8030,0.06,-0.0,0.02
2019-11-14 19:28:10.8930,-0.06,-0.04,-0.05
2019-11-14 19:28:10.9880,0.04,0.02,-0.12
2019-11-14 19:28:11.0860,0.06,0.06,0.1
2019-11-14 19:28:11.1900,0.09,0.02,0.06
2019-11-14 19:28:11.2540,0.01,0.02,0.03
2019-11-14 19:28:11.3450,-0.08,0.03,-0.06
2019-11-14 19:28:11.4350,-0.01,0.02,0.05
2019-11-14 19:28:11.5250,0.02,-0.01,-0.0
2019-11-14 19:28:11.6150,0.05,0.01,0.04
2019-11-14 19:28:11.7050,0.03,0.02,-0.03
2019-11-14 19:28:11.7950,0.01,-0.0,0.03
2019-11-14 19:28:11.8910,0.01,-0.01,0.0
2019-11-14 19:28:11.9910,0.03,0.02,0.02
2019-11-14 19:28:12.0860,0.0,0.03,-0.03
2019-11-14 19:28:12.1570,-0.01,0.0,0.01
2019-11-14 19:28:12.2470,0.02,0.01,-0.0
2019-11-14 19:28:12.3370,0.03,0.01,0.01
2019-11-14 19:28:12.4280,0.02,-0.0,0.01
2019-11-14 19:28:12.5180,0.0,-0.01,-0.01
2019-11-14 19:28:12.6080,0.02,0.0,0.01
2019-11-14 19:28:12.6980,0.01,0.01,0.0
2019-11-14 19:28:12.7940,0.02,0.03,-0.01
2019-11-14 19:28:12.8920,0.01,0.02,0.0
2019-11-14 19:28:12.9920,-0.01,-0.01,0.01
2019-11-14 19:28:13.0600,0.04,-0.02,0.02
2019-11-14 19:28:13.1500,0.04,0.02,-0.03
2019-11-14 19:28:13.2400,0.03,-0.0,0.02
2019-11-14 19:28:13.3300,-0.02,0.01,-0.06
2019-11-14 19:28:13.4200,-0.01,0.02,0.02
2019-11-14 19:28:13.5100,0.03,0.02,-0.02
2019-11-14 19:28:13.6010,-0.02,0.02,-0.02
