time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,-0.1357,0.5273,-0.9925,1.132
0.003000,-0.1056,0.5774,-0.8553,1.037
0.003000,-0.0544,0.6234,-0.6687,0.916
0.008000,-0.0641,0.6401,-0.2965,0.708
0.013000,-0.0133,0.5387,-0.0424,0.541
0.018000,0.0320,0.3577,0.2140,0.418
0.024000,0.0783,0.1636,0.5147,0.546
0.028000,0.0650,0.0934,0.7573,0.766
0.033000,0.0569,0.0111,0.9526,0.954
0.038000,0.1164,-0.0323,1.1601,1.166
0.043000,0.1260,-0.0400,1.2365,1.244
0.049000,0.1128,-0.0559,1.1776,1.184
0.056000,0.1150,-0.0724,1.1075,1.116
0.059000,0.1418,-0.0115,0.8725,0.884
0.064000,0.1646,0.0315,0.5862,0.610
0.069000,0.1927,0.1286,0.2964,0.376
0.073000,0.2505,0.1494,0.0948,0.307
0.079000,0.2856,0.2281,-0.2146,0.424
0.084000,0.2809,0.3022,-0.4584,0.617
0.089000,0.2916,0.3075,-0.5966,0.732
0.095000,0.2389,0.3339,-0.7799,0.881
0.100000,0.1918,0.2862,-0.9403,1.001
0.105000,0.1526,0.2678,-0.8358,0.891
0.109000,0.0676,0.2855,-0.5673,0.639
0.114000,0.0253,0.2480,-0.3416,0.423
0.119000,0.0929,0.1082,-0.0951,0.171
0.125000,0.1426,-0.1244,0.0988,0.213
0.129000,0.0989,-0.3175,0.1568,0.368
0.135000,0.0557,-0.4901,0.1654,0.520
0.149000,-0.0317,-0.5868,0.1268,0.601
0.151000,-0.1322,-0.5504,0.0459,0.568
0.152000,-0.1628,-0.4285,-0.1608,0.486
0.156000,-0.1577,-0.2976,-0.2666,0.430
0.161000,-0.1482,-0.2061,-0.3901,0.465
0.165000,-0.0855,-0.1843,-0.4563,0.499
0.172000,-0.0517,-0.1565,-0.4859,0.513
0.174000,0.0370,-0.1046,-0.5520,0.563
0.179000,0.1119,-0.0225,-0.5983,0.609
0.185000,0.1516,0.0380,-0.6046,0.624
0.190000,0.1461,0.0790,-0.6042,0.627
0.195000,0.0810,0.0725,-0.4503,0.463
0.200000,0.0507,0.0586,-0.2516,0.263
0.205000,0.0731,0.0032,-0.0641,0.097
0.210000,0.0700,-0.1088,0.1081,0.169
0.215000,0.0418,-0.2646,0.3141,0.413
0.222000,0.0353,-0.3293,0.4429,0.553
0.225000,-0.0010,-0.3972,0.4888,0.630
0.230000,-0.0209,-0.4294,0.4124,0.596
0.235000,-0.0557,-0.4159,0.3417,0.541
0.241000,-0.1383,-0.3955,0.2952,0.513
0.245000,-0.1673,-0.3238,0.2023,0.417
0.250000,-0.1319,-0.1860,0.1525,0.274
0.267000,-0.0427,0.0337,0.1774,0.186
0.268000,0.0206,0.2148,0.2134,0.303
0.269000,0.1288,0.3506,0.1948,0.421
0.273000,0.1709,0.3456,0.1828,0.427
0.276000,0.2306,0.3625,0.2047,0.476
0.280000,0.2685,0.3712,0.2093,0.504
0.286000,0.2713,0.3308,0.0441,0.430
0.291000,0.2777,0.3093,-0.0993,0.427
0.296000,0.2225,0.2993,-0.2413,0.444
0.301000,0.0962,0.2793,-0.3055,0.425
0.306000,0.0022,0.2492,-0.3889,0.462
0.311000,-0.0375,0.2015,-0.4398,0.485
0.316000,-0.1164,0.1470,-0.4453,0.483
