time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.9649,0.5347,0.0565,1.105
0.004000,1.0083,0.4208,0.1503,1.103
0.005000,1.0294,0.3052,0.2244,1.097
0.005000,1.0286,0.2434,0.3282,1.107
0.010000,0.9525,0.2462,0.4236,1.071
0.014000,0.8769,0.2619,0.5631,1.075
0.023000,0.8216,0.3165,0.6260,1.080
0.024000,0.7922,0.4544,0.7163,1.161
0.029000,0.8134,0.5604,0.9549,1.374
0.035000,0.8492,0.6011,1.1960,1.585
0.040000,0.9071,0.6409,1.3143,1.721
0.045000,0.9549,0.6877,1.4093,1.836
0.050000,0.9674,0.6968,1.4058,1.843
0.055000,0.9533,0.6231,1.3481,1.765
0.059000,0.9193,0.5285,1.3105,1.686
0.065000,0.8618,0.4574,1.1973,1.545
0.070000,0.7708,0.3450,1.0911,1.380
0.075000,0.6961,0.2791,0.9401,1.203
0.080000,0.5991,0.2050,0.8269,1.041
0.085000,0.4801,0.0398,0.6509,0.810
0.090000,0.4484,-0.0765,0.5304,0.699
0.095000,0.4541,-0.1618,0.4080,0.632
0.102000,0.4769,-0.1820,0.3553,0.622
0.105000,0.5479,-0.0722,0.2743,0.617
0.110000,0.5980,0.0766,0.2151,0.640
0.115000,0.7136,0.3020,0.0510,0.777
0.121000,0.8154,0.5174,-0.0690,0.968
0.126000,0.8490,0.5811,-0.1042,1.034
0.131000,0.8920,0.6333,-0.0967,1.098
0.138000,0.9413,0.6177,-0.0715,1.128
0.141000,0.9782,0.5777,-0.0382,1.137
0.146000,0.9312,0.5455,0.0761,1.082
0.154000,0.8532,0.5533,0.0921,1.021
0.156000,0.6871,0.4743,0.2000,0.858
0.161000,0.4944,0.3975,0.2242,0.673
0.166000,0.3261,0.3679,0.3129,0.583
0.171000,0.2580,0.3441,0.2893,0.518
0.176000,0.2163,0.3482,0.2445,0.477
0.181000,0.2380,0.3095,0.1223,0.409
0.187000,0.3013,0.2398,0.0544,0.389
0.192000,0.3059,0.1860,-0.0347,0.360
0.196000,0.3722,-0.0015,-0.2979,0.477
0.202000,0.4094,-0.2572,-0.3848,0.618
0.206000,0.2861,-0.2165,-0.0886,0.370
0.211000,0.2199,-0.0616,0.2040,0.306
0.216000,0.2268,0.1382,0.4216,0.498
0.221000,0.3011,0.3880,0.6468,0.812
0.227000,0.4542,0.5893,0.6287,0.974
0.232000,0.5154,0.7763,0.4424,1.032
0.236000,0.4313,0.8694,0.2301,0.997
0.242000,0.3361,1.0187,0.1395,1.082
0.248000,0.3223,1.1177,0.1893,1.179
0.253000,0.3656,1.0606,0.3999,1.191
0.257000,0.3980,0.7900,0.5562,1.045
0.262000,0.5259,0.5983,0.7509,1.095
0.267000,0.5136,0.2959,0.6470,0.877
0.272000,0.3403,-0.0802,0.2929,0.456
0.278000,0.2143,-0.3716,0.0673,0.434
0.283000,0.2341,-0.5070,0.0222,0.559
0.298000,0.5550,-0.4410,-0.0879,0.714
0.299000,1.5209,-0.3553,-0.2896,1.588
0.300000,1.5671,-0.2691,-0.5998,1.699
0.303000,1.0490,-0.1841,-0.7438,1.299
0.309000,0.6018,0.0533,-0.5484,0.816
0.312000,0.6032,0.3436,-0.6650,0.961
0.317000,0.9417,0.3724,-0.9752,1.406
0.322000,0.7309,0.1886,-1.0759,1.314
0.327000,0.3637,0.0510,-1.1083,1.168
0.332000,0.0010,-0.0701,-0.7959,0.799
0.337000,-0.2730,-0.0949,-0.2722,0.397
0.342000,-0.4323,-0.1396,0.0160,0.455
0.347000,-0.5257,-0.3147,-0.0585,0.616
0.352000,-0.6555,-0.4957,-0.2061,0.847
0.357000,-0.8891,-0.7100,-0.0145,1.138
0.362000,-1.6586,-1.1640,3.1239,3.724
0.367000,-2.2200,-1.1656,3.3460,4.181
0.380000,-2.3427,-1.2710,-0.1550,2.670
0.381000,-2.5393,-1.6428,1.5593,3.403
0.383000,-1.8645,-1.6886,2.1649,3.319
0.388000,-0.8489,-1.5038,0.0773,1.729
0.393000,-0.4979,-1.6344,-0.5069,1.782
0.398000,-0.5138,-1.7071,-0.1284,1.787
0.403000,-0.4909,-1.5083,-0.2344,1.603
0.408000,-0.3579,-1.2762,-0.2598,1.351
0.413000,-0.4236,-1.2571,-0.0575,1.328
0.419000,-0.2961,-1.3294,-0.1069,1.366
0.422000,-0.0512,-1.4270,-0.2118,1.444
0.428000,0.1851,-1.4892,-0.1294,1.506
0.433000,0.3088,-1.5892,-0.0801,1.621
0.438000,0.4616,-1.6921,-0.1597,1.761
0.443000,0.5072,-1.7255,-0.1481,1.805
0.448000,0.4155,-1.8455,0.3120,1.917
0.454000,0.2423,-2.3993,1.9781,3.119
0.459000,0.3627,-2.8991,1.9843,3.532
0.464000,0.5672,-2.9396,-0.6762,3.069
0.482000,0.5211,-2.6804,-1.9859,3.376
0.485000,0.3171,-2.3399,-1.4959,2.795
0.487000,0.0480,-2.0443,-0.2431,2.059
0.488000,-0.1155,-1.9554,0.4571,2.011
0.489000,-0.2535,-2.0803,0.1985,2.105
0.512000,-0.1603,-2.2587,-0.5630,2.333
0.513000,0.0686,-2.4005,-1.0759,2.631
0.514000,0.1326,-2.4531,-1.2901,2.775
0.515000,0.1160,-2.3837,-1.2612,2.699
0.515000,0.0794,-2.1705,-1.2726,2.517
0.524000,0.0648,-1.9620,-1.2511,2.328
0.525000,0.1181,-1.8091,-1.1895,2.168
0.529000,0.0824,-1.7401,-1.1710,2.099
0.534000,0.0720,-1.7339,-1.2544,2.141
0.539000,0.0620,-1.7339,-1.2997,2.168
0.544000,0.0147,-1.8451,-1.4898,2.371
0.549000,0.0964,-1.9617,-1.5117,2.478
0.554000,0.3132,-1.9871,-1.3202,2.406
0.559000,0.6404,-1.9457,-1.1490,2.349
0.564000,0.7959,-2.0190,-0.6717,2.272
0.582000,0.8469,-2.2000,0.1791,2.364
0.584000,0.9699,-2.3926,0.7635,2.692
0.585000,1.1038,-2.5405,0.2463,2.781
0.587000,0.9510,-2.6417,-1.0987,3.015
0.590000,0.7059,-2.6631,-1.6392,3.206
0.611000,0.6402,-2.5390,-1.4739,3.005
0.612000,1.0709,-2.2840,-1.2087,2.797
0.613000,1.4899,-2.0871,-1.0535,2.772
0.614000,1.2181,-1.9817,-0.8727,2.484
0.615000,1.7059,-1.7546,-1.0403,2.659
0.623000,1.9497,-1.6332,-1.2411,2.830
0.625000,1.6422,-1.6855,-1.5904,2.840
0.630000,1.8372,-1.5881,-2.0632,3.187
0.637000,2.0827,-1.3707,-2.2609,3.366
0.640000,2.4449,-1.2563,-2.7821,3.911
0.645000,2.3829,-1.2388,-3.2297,4.200
0.650000,1.9101,-1.3056,-3.0585,3.835
0.655000,1.5628,-1.3345,-2.8499,3.514
0.660000,1.4692,-1.3145,-2.9609,3.557
0.665000,1.3935,-1.2845,-3.0371,3.580
0.682000,1.2609,-1.3563,-2.9580,3.490
0.684000,1.1349,-1.4967,-2.7834,3.358
0.686000,0.9941,-1.6967,-2.5384,3.211
0.688000,0.9202,-1.9263,-2.2707,3.117
0.690000,0.9004,-2.0991,-1.9978,3.034
0.703000,0.9095,-2.3290,-1.8392,3.104
0.705000,1.0518,-2.4978,-1.8340,3.272
0.706000,1.1350,-2.7463,-1.6960,3.422
0.711000,1.0468,-3.0377,-1.5220,3.555
0.715000,0.8544,-3.3870,-1.3524,3.746
0.721000,0.8091,-3.6849,-1.2871,3.986
0.726000,0.7949,-3.8966,-1.1870,4.150
0.731000,0.7373,-4.0778,-1.0591,4.277
0.737000,0.6519,-4.1640,-0.9784,4.327
0.741000,0.6742,-4.1582,-1.1060,4.355
0.746000,0.9436,-4.0282,-1.3834,4.362
0.751000,1.3308,-3.8223,-1.6000,4.352
0.756000,1.6632,-3.5283,-1.7693,4.283
0.761000,1.9002,-3.3555,-1.8746,4.288
0.766000,2.0123,-3.2909,-1.8776,4.290
0.781000,2.0664,-3.3222,-1.9325,4.364
0.783000,2.0274,-3.4553,-1.9028,4.435
0.784000,1.9688,-3.4955,-1.8531,4.419
0.788000,1.9743,-3.5542,-1.7805,4.439
0.796000,2.0709,-3.6247,-1.6335,4.483
