time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.5447,0.6012,-1.7614,1.939
0.005000,-0.4619,0.5188,-1.1933,1.381
0.006000,-0.2042,0.5244,-0.5520,0.788
0.010000,0.1117,0.6060,0.1510,0.634
0.014000,0.4430,0.6776,0.8159,1.149
0.018000,0.7336,0.8333,1.5696,1.923
0.025000,1.0235,1.1334,2.4075,2.851
0.026000,1.2945,1.4628,3.0311,3.606
0.033000,1.4568,1.5284,3.2851,3.905
0.037000,1.4774,1.1720,2.6843,3.281
0.043000,1.3615,0.6698,2.2597,2.722
0.046000,1.1455,0.0151,1.6472,2.006
0.051000,0.8855,-0.6838,0.8492,1.405
0.062000,0.6347,-1.2955,0.0427,1.443
0.063000,0.3834,-1.6383,-0.5908,1.783
0.066000,0.1319,-1.7610,-1.1782,2.123
0.071000,-0.1509,-1.6807,-1.6171,2.337
0.076000,-0.4603,-1.4864,-1.8932,2.451
0.082000,-0.7756,-1.2502,-1.9065,2.408
0.086000,-0.8359,-0.8906,-1.1930,1.707
0.090000,-0.7497,-0.4464,-0.5878,1.052
0.095000,-0.7115,0.0820,-0.0401,0.717
0.100000,-0.7250,0.6249,0.5318,1.095
0.105000,-0.7619,1.1077,1.1040,1.740
0.110000,-0.8567,1.3652,1.5641,2.246
0.115000,-0.9703,1.3233,1.8452,2.469
0.120000,-0.9872,0.9245,1.9763,2.395
0.123000,-0.8785,0.2335,1.6611,1.894
0.129000,-0.7825,-0.7426,1.1604,1.584
0.134000,-0.5302,-1.8034,0.6467,1.988
0.149000,-0.1671,-2.6076,0.3732,2.639
0.150000,0.2118,-2.9650,0.3085,2.988
0.151000,0.6964,-2.7860,0.6555,2.946
0.154000,1.1730,-2.0083,1.1984,2.616
0.162000,1.3812,-1.0194,1.7912,2.481
0.164000,1.2736,-0.0531,2.4145,2.730
0.166000,0.9222,0.8274,2.8436,3.102
0.171000,0.6239,1.8006,2.9259,3.492
0.178000,0.3787,1.9310,3.1852,3.744
0.182000,0.5842,2.3773,1.6321,2.942
0.187000,0.4029,2.3736,0.9157,2.576
0.190000,0.1433,2.0917,0.9201,2.290
0.196000,0.1297,1.6177,1.1112,1.967
0.201000,0.0764,0.9490,1.1183,1.469
0.206000,0.0087,0.2696,1.0323,1.067
0.212000,-0.0656,-0.3087,0.7770,0.839
0.215000,-0.1709,-0.7387,0.4624,0.888
0.219000,-0.1785,-1.0168,0.1077,1.038
0.226000,-0.1796,-1.0845,-0.1941,1.116
0.231000,-0.1374,-1.0533,-0.4502,1.154
0.234000,-0.0959,-0.9678,-0.6416,1.165
0.248000,-0.1083,-0.9021,-0.8307,1.231
0.248000,-0.1927,-0.8920,-1.0366,1.381
0.249000,-0.3538,-0.8804,-1.1876,1.520
0.263000,-0.5342,-0.8127,-1.2862,1.613
0.264000,-0.6699,-0.6584,-1.3133,1.615
0.264000,-0.7302,-0.3652,-1.2140,1.463
0.267000,-0.7232,-0.0128,-0.9811,1.219
0.274000,-0.7159,0.2545,-0.6675,1.011
0.278000,-0.6704,0.4071,-0.3353,0.853
0.283000,-0.6273,0.4802,-0.0299,0.791
0.287000,-0.5098,0.5206,0.2154,0.760
0.292000,-0.4017,0.5632,0.4485,0.824
0.297000,-0.2572,0.5831,0.6719,0.926
0.302000,-0.1500,0.5130,0.8305,0.988
0.307000,-0.1129,0.3860,0.9030,0.988
0.312000,-0.2456,0.4026,0.9372,1.049
0.316000,-0.3572,0.4792,0.7587,0.966
0.323000,-0.4978,0.4292,0.6545,0.928
0.327000,-0.5461,0.1763,0.5840,0.819
0.332000,-0.5127,-0.0613,0.4443,0.681
0.336000,-0.4178,-0.2882,0.3120,0.596
0.340000,-0.2679,-0.4563,0.1990,0.565
0.346000,-0.2124,-0.6732,0.1388,0.719
0.352000,-0.1137,-0.8429,0.1099,0.858
0.358000,0.0319,-0.7866,-0.0288,0.788
0.360000,0.0755,-0.6863,-0.1074,0.699
0.365000,-0.0912,-0.6856,0.2733,0.744
0.371000,-0.0621,-0.5813,0.2184,0.624
0.376000,0.0904,-0.4648,0.1183,0.488
0.381000,0.1340,-0.3861,0.0304,0.410
0.385000,0.2461,-0.2660,0.2512,0.441
