time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.1123,-0.0051,-0.3964,0.412
0.004000,0.1090,-0.0438,-0.4051,0.422
0.004000,0.0591,-0.0376,-0.3378,0.345
0.004000,0.0119,-0.0208,-0.2118,0.213
0.005000,-0.0220,-0.0461,-0.0536,0.074
0.010000,-0.0346,-0.0213,0.1127,0.120
0.016000,-0.0606,0.0194,0.2136,0.223
0.023000,-0.0369,0.0660,0.2732,0.283
0.025000,-0.0353,0.0614,0.2872,0.296
0.029000,-0.0269,0.0560,0.2893,0.296
0.039000,0.0011,0.0332,0.2414,0.244
0.039000,0.0449,0.0032,0.1750,0.181
0.046000,0.0674,-0.0218,0.1187,0.138
0.049000,0.0671,-0.0557,0.0984,0.131
0.058000,0.0899,-0.0721,0.0499,0.126
0.058000,0.1236,-0.0758,-0.0102,0.145
0.064000,0.1158,-0.0883,0.0442,0.152
0.069000,0.0952,-0.0860,0.1100,0.169
0.072000,0.0708,-0.0810,0.1658,0.198
0.078000,0.0424,-0.0547,0.2021,0.214
0.084000,0.0140,-0.0265,0.1811,0.184
0.089000,0.0065,-0.0084,0.1604,0.161
0.094000,0.0006,-0.0075,0.1374,0.138
0.097000,0.0082,-0.0045,0.1194,0.120
0.101000,0.0154,-0.0208,0.0969,0.100
0.108000,0.0224,-0.0300,0.0151,0.040
0.113000,0.0195,-0.0011,-0.0493,0.053
0.117000,0.0141,0.0323,-0.0515,0.062
0.122000,0.0275,0.0773,-0.0608,0.102
0.126000,0.0381,0.1386,-0.0226,0.146
0.132000,0.0292,0.1355,0.0011,0.139
0.143000,0.0415,0.1156,0.0008,0.123
0.143000,0.0724,0.0862,-0.0232,0.115
0.146000,0.0697,0.0308,-0.0707,0.104
0.150000,0.0931,0.0374,-0.0775,0.127
0.156000,0.0669,0.0536,-0.0865,0.122
0.161000,0.0509,0.0529,-0.0290,0.079
0.166000,0.0194,0.0781,0.0352,0.088
0.170000,-0.0134,0.0436,0.0894,0.100
0.174000,-0.0427,0.0397,0.1242,0.137
0.181000,-0.0405,0.0425,0.1303,0.143
0.185000,-0.0264,0.0681,0.1079,0.130
0.189000,-0.0243,0.0529,0.1119,0.126
0.193000,-0.0177,0.0297,0.0875,0.094
0.198000,-0.0179,-0.0149,0.0371,0.044
0.204000,-0.0272,-0.0500,-0.0365,0.068
0.209000,-0.0430,-0.0421,-0.0691,0.092
0.213000,-0.0583,-0.0011,-0.0943,0.111
0.219000,-0.0664,0.0443,-0.1169,0.142
0.222000,-0.0746,0.0963,-0.1465,0.191
0.227000,-0.0713,0.1003,-0.1449,0.190
0.233000,-0.0756,0.1041,-0.1457,0.194
0.239000,-0.0873,0.0889,-0.1442,0.191
0.241000,-0.0472,0.0478,-0.1830,0.195
0.246000,0.0043,-0.0048,-0.2500,0.250
0.253000,0.0339,-0.0423,-0.3165,0.321
0.257000,0.0486,-0.0646,-0.3587,0.368
0.262000,0.0463,-0.0598,-0.3319,0.340
0.265000,0.0461,-0.0517,-0.3196,0.327
0.271000,0.0364,-0.0547,-0.2529,0.261
0.277000,0.0056,-0.0544,-0.1964,0.204
0.281000,-0.0224,-0.0464,-0.1332,0.143
0.295000,-0.0404,-0.0000,-0.0659,0.077
0.295000,-0.0822,0.0487,0.0009,0.096
0.296000,-0.1310,0.0801,0.0362,0.158
0.302000,-0.1276,0.0824,0.0736,0.169
0.310000,-0.1366,0.0439,0.0870,0.168
0.311000,-0.1340,0.0479,0.0885,0.168
0.314000,-0.1105,0.0203,0.0877,0.143
0.320000,-0.0706,-0.0172,0.1059,0.128
0.324000,-0.0308,-0.0667,0.0505,0.089
0.329000,0.0046,-0.0780,0.0406,0.088
0.336000,0.0261,-0.0490,0.0213,0.059
0.337000,0.0293,-0.0321,0.0450,0.063
0.342000,0.0263,-0.0155,0.0733,0.079
0.348000,-0.0021,-0.0324,0.0847,0.091
0.353000,-0.0059,-0.0377,0.0700,0.080
0.359000,-0.0191,-0.0624,0.0721,0.097
0.362000,-0.0227,-0.0591,0.0813,0.103
0.367000,-0.0429,-0.0588,0.0953,0.120
0.373000,-0.0393,-0.0424,0.0689,0.090
0.378000,-0.0526,-0.0813,0.0427,0.106
0.382000,-0.0731,-0.1249,-0.0901,0.170
0.387000,-0.0073,-0.1227,-0.1695,0.209
