time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.2526,0.4262,-0.0548,0.499
0.004000,-0.3243,0.3051,0.0701,0.451
0.006000,-0.3023,0.2028,0.1195,0.383
0.010000,-0.3262,0.1424,0.1684,0.394
0.015000,-0.3632,0.1039,0.3173,0.493
0.020000,-0.3581,0.1368,0.4568,0.596
0.028000,-0.2910,0.1882,0.5294,0.633
0.031000,-0.2116,0.2171,0.5140,0.597
0.036000,-0.1676,0.1997,0.4465,0.517
0.039000,-0.1373,0.1600,0.3436,0.403
0.045000,-0.1087,0.1391,0.2052,0.271
0.049000,-0.0817,0.1179,0.0744,0.162
0.054000,-0.0687,0.1114,-0.0182,0.132
0.058000,-0.0482,0.1068,-0.0673,0.135
0.063000,-0.0154,0.0979,-0.0951,0.137
0.069000,0.0152,0.1229,-0.1375,0.185
0.074000,0.0316,0.1171,-0.1489,0.192
0.078000,0.0216,0.1140,-0.1341,0.177
0.083000,0.0042,0.1133,-0.1504,0.188
0.087000,-0.0230,0.1175,-0.1740,0.211
0.093000,-0.0316,0.1341,-0.1762,0.224
0.100000,-0.0385,0.1459,-0.2144,0.262
0.103000,-0.0343,0.1509,-0.2072,0.259
0.107000,-0.0048,0.1323,-0.2075,0.246
0.112000,0.0306,0.1382,-0.2271,0.268
0.118000,0.0698,0.1374,-0.2710,0.312
0.123000,0.1079,0.1207,-0.2985,0.340
0.126000,0.1427,0.1261,-0.3144,0.368
0.132000,0.1767,0.1085,-0.3210,0.382
0.136000,0.1983,0.0940,-0.3186,0.387
0.141000,0.2269,0.0897,-0.2830,0.374
0.147000,0.2577,0.0837,-0.2214,0.350
0.151000,0.3007,0.0733,-0.1625,0.350
0.154000,0.3105,0.0633,-0.1278,0.342
0.167000,0.3565,0.0678,-0.0741,0.370
0.167000,0.4032,0.0581,-0.0132,0.408
0.182000,0.4126,0.0577,0.0668,0.422
0.183000,0.4473,0.0423,0.1375,0.470
0.183000,0.4597,0.0309,0.1798,0.495
0.183000,0.4598,0.0112,0.2324,0.515
0.189000,0.4524,0.0309,0.2305,0.509
0.194000,0.4303,0.0611,0.2484,0.501
