time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-1.0650,-0.6745,-2.6664,2.949
0.004000,-1.0344,-0.5159,-2.5523,2.802
0.008000,-0.9216,-0.3306,-2.1984,2.407
0.010000,-0.7543,-0.1384,-1.6546,1.824
0.016000,-0.5505,0.0598,-1.0016,1.144
0.021000,-0.2753,0.2508,-0.2933,0.474
0.026000,0.0156,0.3689,0.2964,0.474
0.031000,0.2704,0.4659,0.8881,1.039
0.034000,0.5194,0.5266,1.4418,1.620
0.043000,0.7494,0.5309,1.8529,2.068
0.045000,0.8658,0.4833,2.0430,2.271
0.050000,0.9270,0.3815,2.1869,2.406
0.054000,0.8838,0.2208,2.2394,2.418
0.059000,0.7874,0.0541,2.1717,2.311
0.065000,0.5997,-0.1543,2.0507,2.142
0.069000,0.3778,-0.3636,1.8382,1.911
0.080000,0.1615,-0.5714,1.5196,1.632
0.081000,-0.0244,-0.7463,1.1905,1.405
0.082000,-0.1621,-0.8812,0.8841,1.259
0.088000,-0.2740,-0.9303,0.6335,1.158
0.093000,-0.3369,-0.9274,0.4673,1.092
0.098000,-0.3416,-0.8939,0.2779,0.996
0.103000,-0.3630,-0.8371,0.1057,0.919
0.108000,-0.3585,-0.7692,-0.0684,0.851
0.112000,-0.3144,-0.6710,-0.2013,0.768
0.117000,-0.2478,-0.6311,-0.3004,0.742
0.122000,-0.1924,-0.5801,-0.3824,0.721
0.128000,-0.0956,-0.5229,-0.4545,0.699
0.130000,0.0521,-0.4666,-0.5334,0.711
0.137000,0.2287,-0.4802,-0.6672,0.853
0.142000,0.1733,-0.1736,-0.5690,0.620
0.146000,0.1510,0.0366,-0.4875,0.512
0.152000,0.1263,0.1696,-0.5542,0.593
0.155000,0.0729,0.2855,-0.5703,0.642
0.161000,0.0317,0.4272,-0.6628,0.789
0.166000,-0.0099,0.5543,-0.7504,0.933
0.170000,-0.0615,0.6142,-0.8593,1.058
0.182000,-0.0253,0.6746,-0.9876,1.196
0.183000,0.0313,0.7502,-1.1927,1.409
0.185000,0.0096,0.7649,-1.3337,1.537
0.197000,-0.0471,0.7262,-1.4157,1.592
0.197000,-0.0962,0.6037,-1.5083,1.627
0.199000,-0.0999,0.3903,-1.6211,1.670
0.203000,-0.0687,0.1965,-1.7113,1.724
0.209000,-0.0577,0.1444,-1.6976,1.705
0.214000,-0.1815,0.0068,-1.5849,1.595
0.218000,-0.2549,-0.1133,-1.3852,1.413
0.225000,-0.2153,-0.2068,-1.1605,1.198
0.227000,-0.1916,-0.3073,-0.9729,1.038
0.233000,-0.1764,-0.4201,-0.7671,0.892
0.237000,-0.1745,-0.5313,-0.5500,0.784
0.242000,-0.1635,-0.6365,-0.3428,0.741
0.248000,-0.1360,-0.7074,-0.1645,0.739
0.251000,-0.1248,-0.7541,0.0067,0.764
0.257000,-0.1127,-0.7890,0.1495,0.811
0.262000,-0.1044,-0.8077,0.2688,0.858
0.267000,-0.0397,-0.7793,0.3361,0.850
0.271000,0.0316,-0.7375,0.3849,0.833
0.275000,0.1434,-0.6371,0.4464,0.791
0.281000,0.2267,-0.5116,0.5229,0.766
0.287000,0.2582,-0.3565,0.6024,0.746
0.299000,0.3195,-0.1839,0.6588,0.755
0.300000,0.3632,-0.0059,0.6705,0.763
0.300000,0.4038,0.1414,0.6566,0.784
0.314000,0.4510,0.2463,0.6195,0.805
0.315000,0.5357,0.3568,0.5784,0.865
0.316000,1.0021,0.5946,0.7675,1.395
0.320000,1.7838,0.8469,1.2082,2.315
0.323000,2.4681,1.0058,1.5201,3.068
0.330000,2.8239,1.0855,1.5384,3.394
0.334000,2.8506,1.1194,1.3113,3.331
0.341000,2.6140,1.1319,0.8966,2.986
0.344000,2.1839,1.1783,0.3635,2.508
0.348000,1.6635,1.1586,-0.2327,2.040
0.353000,1.1082,1.0829,-0.6844,1.694
0.359000,0.6245,0.9471,-1.0109,1.520
0.363000,0.2088,0.7613,-1.1887,1.427
0.368000,-0.1079,0.5521,-1.2398,1.361
0.371000,-0.3136,0.3581,-1.2360,1.324
0.378000,-0.4157,0.2011,-1.2469,1.330
0.382000,-0.4429,0.1148,-1.2415,1.323
0.388000,-0.4212,0.0395,-1.1435,1.219
