time,ax,ay,az
2019-11-14 19:28:37.9100,-0.01,-0.02,-0.01
2019-11-14 19:28:38.0050,-0.0,0.0,0.02
2019-11-14 19:28:38.0910,0.02,0.01,0.0
2019-11-14 19:28:38.1810,-0.01,-0.03,-0.02
2019-11-14 19:28:38.2710,-0.02,-0.01,0.01
2019-11-14 19:28:38.3620,-0.01,-0.02,0.04
2019-11-14 19:28:38.4520,-0.0,-0.03,-0.0
2019-11-14 19:28:38.5420,0.0,-0.0,-0.01
2019-11-14 19:28:38.6320,-0.0,0.04,0.0
2019-11-14 19:28:38.7280,0.02,-0.01,0.05
2019-11-14 19:28:38.8250,0.05,0.01,0.02
2019-11-14 19:28:38.9250,0.02,0.02,-0.1
2019-11-14 19:28:38.9940,-0.0,0.01,-0.06
2019-11-14 19:28:39.0840,-0.1,-0.01,-0.02
2019-11-14 19:28:39.1740,-0.07,-0.01,0.01
2019-11-14 19:28:39.2640,-0.09,-0.02,0.03
2019-11-14 19:28:39.3540,0.01,-0.02,0.02
2019-11-14 19:28:39.4440,-0.03,0.04,0.06
2019-11-14 19:28:39.5350,0.04,0.06,0.08
2019-11-14 19:28:39.6320,0.05,0.02,-0.04
2019-11-14 19:28:39.7290,0.09,-0.04,-0.04
2019-11-14 19:28:39.8290,0.07,-0.12,-0.05
2019-11-14 19:28:39.8960,0.03,-0.03,-0.21
2019-11-14 19:28:39.9870,0.01,0.02,0.01
2019-11-14 19:28:40.0770,0.02,0.02,0.04
2019-11-14 19:28:40.1670,0.03,0.03,0.07
2019-11-14 19:28:40.2570,-0.06,0.1,0.2
2019-11-14 19:28:40.3470,-0.09,0.03,0.09
2019-11-14 19:28:40.4370,-0.16,-0.09,0.04
2019-11-14 19:28:40.5330,-0.02,-0.22,0.02
2019-11-14 19:28:40.6320,-0.28,-0.08,-0.02
2019-11-14 19:28:40.7320,-0.41,-0.06,0.11
2019-11-14 19:28:40.7990,-0.28,-0.1,0.14
2019-11-14 19:28:40.8890,-0.23,-0.09,0.11
2019-11-14 19:28:40.9790,-0.15,0.01,0.42
2019-11-14 19:28:41.0700,-0.29,0.06,0.62
2019-11-14 19:28:41.1600,-0.08,0.2,0.88
2019-11-14 19:28:41.2500,0.09,0.54,0.87
2019-11-14 19:28:41.3400,0.03,0.73,0.66
2019-11-14 19:28:41.4350,1.42,2.13,-6.81
2019-11-14 19:28:41.5270,1.1,-1.64,2.94
2019-11-14 19:28:41.6310,-0.2,0.14,0.06
2019-11-14 19:28:41.7020,-0.03,0.28,0.14
2019-11-14 19:28:41.7920,0.02,0.44,-0.19
2019-11-14 19:28:41.8820,-0.05,0.02,-0.16
2019-11-14 19:28:41.9720,0.34,-0.04,0.26
2019-11-14 19:28:42.0620,-0.08,-0.04,-0.2
2019-11-14 19:28:42.1530,-0.08,0.03,0.13
2019-11-14 19:28:42.2430,0.0,-0.01,0.02
2019-11-14 19:28:42.3400,0.03,-0.0,0.07
2019-11-14 19:28:42.4380,-0.05,0.02,0.02
2019-11-14 19:28:42.5370,0.07,0.03,0.0
2019-11-14 19:28:42.6040,0.0,-0.07,-0.01
2019-11-14 19:28:42.6940,0.03,0.11,-0.49
2019-11-14 19:28:42.7850,0.22,0.1,0.08
2019-11-14 19:28:42.8750,-0.26,-0.07,-0.18
2019-11-14 19:28:42.9650,-0.08,-0.01,-0.03
2019-11-14 19:28:43.0550,0.07,0.03,0.04
2019-11-14 19:28:43.1450,0.05,0.05,-0.07
2019-11-14 19:28:43.2440,-0.01,0.01,-0.0
2019-11-14 19:28:43.3390,-0.02,-0.01,-0.01
2019-11-14 19:28:43.4380,0.03,0.0,0.06
2019-11-14 19:28:43.5070,-0.01,-0.01,0.01
2019-11-14 19:28:43.5970,-0.02,0.0,-0.04
2019-11-14 19:28:43.6870,0.03,0.02,-0.02
2019-11-14 19:28:43.7770,0.02,0.01,0.03
2019-11-14 19:28:43.8680,-0.01,0.01,-0.0
2019-11-14 19:28:43.9580,0.02,-0.0,0.04
2019-11-14 19:28:44.0480,-0.02,0.01,-0.03
2019-11-14 19:28:44.1450,0.02,0.01,0.01
2019-11-14 19:28:44.2390,0.01,0.01,-0.01
2019-11-14 19:28:44.3400,0.01,-0.03,-0.11
