time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.4685,0.3763,-0.0106,0.601
0.005000,0.5352,0.5258,0.2514,0.791
0.005000,0.4997,0.6646,0.5240,0.983
0.009000,0.5049,0.7077,0.8101,1.188
0.014000,0.6125,0.7028,0.9414,1.325
0.024000,0.6907,0.6908,0.9693,1.376
0.025000,0.7610,0.5419,1.0971,1.441
0.029000,0.8126,0.3793,1.1963,1.495
0.034000,0.7616,0.2705,1.1364,1.394
0.039000,0.7505,0.1221,1.1217,1.355
0.044000,0.6782,-0.0781,1.0704,1.270
0.049000,0.6471,-0.2158,1.0181,1.225
0.057000,0.6403,-0.2317,0.8424,1.083
0.060000,0.6083,-0.0933,0.7288,0.954
0.064000,0.5854,0.1123,0.6779,0.903
0.069000,0.5679,0.2914,0.5646,0.852
0.074000,0.5803,0.3982,0.4212,0.820
0.079000,0.6206,0.4596,0.2528,0.813
0.086000,0.6279,0.5040,0.1517,0.819
0.090000,0.6102,0.5588,-0.0042,0.827
0.095000,0.5647,0.5212,-0.1418,0.781
0.100000,0.5019,0.4378,-0.3018,0.731
0.105000,0.4416,0.3724,-0.3444,0.672
0.110000,0.4374,0.3352,-0.3676,0.662
0.115000,0.3829,0.2676,-0.3691,0.595
0.121000,0.3330,0.1980,-0.3045,0.493
0.125000,0.2583,0.0885,-0.3174,0.419
0.130000,0.2067,-0.0085,-0.2929,0.359
0.138000,0.2271,-0.0607,-0.3399,0.413
0.140000,0.1999,-0.1039,-0.3769,0.439
0.146000,0.1980,-0.1225,-0.4341,0.493
0.151000,0.2333,-0.0874,-0.5114,0.569
0.156000,0.2944,0.0841,-0.7083,0.772
0.160000,0.3420,0.3106,-0.9086,1.019
0.165000,-0.0309,0.0232,-0.4812,0.483
0.178000,-0.1249,-0.0125,-0.7268,0.738
0.179000,-0.1308,0.0808,-1.1489,1.159
0.180000,-0.2142,0.0372,-1.0907,1.112
0.185000,-0.2648,-0.1028,-0.9233,0.966
0.191000,-0.1722,-0.0455,-0.8773,0.895
0.195000,-0.1758,0.0581,-0.8151,0.836
0.201000,-0.2580,0.0880,-0.6695,0.723
0.205000,-0.2882,0.0629,-0.5026,0.583
0.211000,-0.3164,0.0272,-0.2929,0.432
0.216000,-0.3144,0.0107,-0.1014,0.330
0.221000,-0.3266,-0.0286,0.0349,0.330
0.225000,-0.3389,-0.1335,0.0874,0.375
0.231000,-0.3605,-0.2060,0.1841,0.454
0.236000,-0.4140,-0.3044,0.1801,0.545
0.241000,-0.4189,-0.4190,0.1364,0.608
0.246000,-0.4047,-0.5027,0.0996,0.653
0.251000,-0.3742,-0.4852,-0.0187,0.613
0.262000,-0.3628,-0.4658,-0.0750,0.595
0.264000,-0.3570,-0.3814,-0.1231,0.537
0.266000,-0.3582,-0.2237,-0.1821,0.460
0.273000,-0.3167,-0.0769,-0.2099,0.388
0.276000,-0.2912,0.1117,-0.2043,0.373
0.282000,-0.2052,0.2740,-0.2096,0.401
0.291000,-0.1172,0.4038,-0.1909,0.462
0.292000,-0.0823,0.4533,-0.1041,0.472
0.297000,-0.0642,0.4439,-0.0233,0.449
0.302000,-0.0688,0.3719,0.0517,0.382
0.306000,-0.0912,0.2672,0.0514,0.287
0.311000,-0.1468,0.1872,0.0861,0.253
0.317000,-0.2093,0.1415,0.1030,0.273
0.322000,-0.2814,0.1226,0.1179,0.329
0.326000,-0.3228,0.1208,0.2108,0.404
0.332000,-0.3598,0.1740,0.2527,0.473
