time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0831,-0.5944,0.0435,0.602
0.004000,0.0216,-0.1669,0.1200,0.207
0.004000,-0.0078,0.2453,0.3350,0.415
0.011000,-0.0288,0.5950,0.6268,0.865
0.012000,0.0534,0.8037,0.8583,1.177
0.016000,0.1603,0.9085,1.0255,1.379
0.025000,0.3006,0.9334,1.1545,1.515
0.027000,0.3868,0.8914,1.2171,1.557
0.032000,0.4319,0.8726,1.2174,1.559
0.037000,0.4119,0.8390,1.1472,1.480
0.042000,0.3495,0.8194,1.0628,1.387
0.047000,0.3127,0.8559,0.9869,1.343
0.052000,0.2911,0.8807,0.8882,1.284
0.057000,0.2839,0.8571,0.6602,1.119
0.062000,0.2825,0.9279,0.2839,1.011
0.068000,0.3422,1.0968,-0.0889,1.152
0.075000,0.1392,1.0194,-0.1845,1.045
0.077000,-0.0967,0.9799,-0.1982,1.004
0.083000,-0.1545,0.9250,-0.3502,1.001
0.089000,-0.1701,0.7357,-0.5402,0.928
0.093000,-0.1547,0.4452,-0.4240,0.634
0.098000,-0.0417,0.1815,-0.3359,0.384
0.103000,0.1486,0.0540,-0.3094,0.347
0.108000,0.2375,-0.0088,-0.1867,0.302
0.113000,0.1614,-0.0169,-0.0707,0.177
0.118000,0.0909,-0.0050,0.0052,0.091
0.124000,0.0467,0.0255,0.0338,0.063
0.128000,0.0306,0.0256,-0.0075,0.041
0.133000,0.0188,0.0027,0.0247,0.031
0.140000,0.0403,-0.0134,-0.0633,0.076
0.143000,0.1141,0.0346,-0.1924,0.226
0.148000,0.1322,0.1193,-0.2586,0.314
0.153000,0.0725,0.1709,-0.3313,0.380
0.158000,0.1251,-0.0425,-0.4354,0.455
0.164000,0.2060,-0.1946,-0.3366,0.440
0.169000,0.1858,-0.0121,-0.2129,0.283
0.185000,0.2147,0.1319,-0.3958,0.469
0.186000,0.2465,0.2180,-0.5648,0.654
0.187000,0.2598,0.2760,-0.7329,0.825
0.190000,0.2820,0.3166,-0.9348,1.026
0.196000,0.2049,0.2560,-1.0066,1.059
0.199000,0.0843,0.2701,-1.0247,1.063
0.214000,-0.0009,0.2858,-1.1374,1.173
0.215000,-0.0696,0.2672,-1.1434,1.176
0.216000,-0.1610,0.2796,-0.9291,0.984
0.219000,-0.1807,0.2966,-0.7325,0.811
0.224000,-0.1414,0.2697,-0.5195,0.602
0.229000,-0.1224,0.2086,-0.3980,0.466
0.234000,-0.1556,0.0596,-0.3796,0.415
0.240000,-0.1997,-0.0224,-0.4058,0.453
0.244000,-0.2139,-0.0404,-0.4099,0.464
0.249000,-0.2280,0.0204,-0.2460,0.336
0.254000,-0.2111,0.0438,-0.0783,0.229
0.259000,-0.1920,0.0852,0.0932,0.230
0.264000,-0.0895,0.1274,0.2663,0.308
0.269000,0.0512,0.1403,0.3192,0.352
0.284000,0.0951,0.1409,0.2651,0.315
0.285000,0.1091,0.1328,0.1017,0.200
0.286000,0.1530,0.0993,-0.2223,0.288
0.290000,0.1600,0.0377,-0.4046,0.437
0.295000,0.1023,-0.0133,-0.5722,0.581
0.299000,-0.0228,-0.0413,-0.5568,0.559
0.304000,-0.1401,-0.0986,-0.3802,0.417
0.309000,-0.1742,-0.2428,0.3564,0.465
0.314000,-0.0462,-0.3228,0.7074,0.779
0.319000,0.0648,-0.4964,0.5702,0.759
0.324000,0.0369,-0.8434,0.7519,1.131
0.330000,0.1064,-0.9294,0.8648,1.274
0.335000,0.0973,-0.6826,0.5169,0.862
0.340000,-0.0386,-0.3796,0.1593,0.413
0.345000,-0.2775,-0.1491,0.0493,0.319
0.350000,-0.4061,0.0353,0.0748,0.414
0.355000,-0.4046,0.1688,0.0657,0.443
0.360000,-0.3904,0.2207,0.0113,0.449
