time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.3615,0.1344,-0.2396,0.454
0.003000,0.3052,0.1118,-0.0507,0.329
0.004000,0.2437,0.1094,0.1580,0.310
0.009000,0.2192,0.1833,0.3657,0.464
0.015000,0.2084,0.2550,0.6370,0.717
0.020000,0.1334,0.3006,0.8422,0.904
0.026000,0.1200,0.2572,0.8567,0.902
0.031000,0.1416,0.2482,0.8430,0.890
0.034000,0.0708,0.2980,0.9683,1.016
0.040000,-0.0325,0.3355,0.9256,0.985
0.045000,-0.0894,0.3595,0.8014,0.883
0.050000,-0.1397,0.3734,0.7332,0.835
0.055000,-0.1693,0.3376,0.6446,0.747
0.060000,-0.1384,0.2899,0.6613,0.735
0.065000,-0.0745,0.2276,0.6458,0.689
0.070000,0.0006,0.1552,0.6343,0.653
0.076000,0.0419,0.1076,0.5646,0.576
0.080000,0.0678,-0.0143,0.4845,0.489
0.085000,0.0437,-0.1179,0.4119,0.431
0.090000,-0.0043,-0.1658,0.3057,0.348
0.095000,-0.0101,-0.2028,0.2973,0.360
0.100000,0.0428,-0.1774,0.2704,0.326
0.106000,0.0838,-0.0965,0.1854,0.225
0.111000,0.1066,-0.0230,0.1078,0.153
0.116000,0.1131,0.0782,0.1545,0.207
0.121000,0.1010,0.0953,0.1327,0.192
0.126000,0.1251,0.0930,0.0256,0.158
0.130000,0.1607,0.0166,-0.0100,0.162
0.136000,0.1896,0.0121,-0.0236,0.191
0.141000,0.1477,0.0426,0.0147,0.154
0.146000,0.0625,0.0113,-0.0554,0.084
0.151000,0.0282,0.0019,-0.1548,0.157
0.156000,0.0009,0.0036,-0.1532,0.153
0.163000,0.0445,0.0673,-0.0734,0.109
0.167000,0.1470,0.1285,-0.0278,0.197
0.172000,0.2874,0.1941,0.0207,0.347
0.186000,0.3930,0.2390,0.1058,0.472
0.187000,0.3450,0.1461,0.2883,0.473
0.187000,0.2814,0.0743,0.3973,0.492
0.192000,0.2445,0.0384,0.4452,0.509
0.197000,0.2215,0.0572,0.4384,0.494
0.202000,0.1857,0.0489,0.4630,0.501
0.210000,0.1813,0.0565,0.5560,0.588
0.211000,0.2242,0.1208,0.5358,0.593
0.216000,0.2457,0.2093,0.4896,0.586
0.221000,0.1950,0.1819,0.5205,0.585
0.226000,0.1209,0.2106,0.4598,0.520
0.232000,0.0579,0.1832,0.3711,0.418
0.236000,0.0484,0.1547,0.2891,0.331
0.242000,0.1025,0.1131,0.2088,0.259
0.247000,0.1524,0.0611,0.2138,0.270
0.252000,0.1845,0.0670,0.2000,0.280
0.266000,0.1699,-0.0039,0.1112,0.203
