time,ax,ay,az
2019-11-14 19:30:47.8370,0.02,0.01,0.03
2019-11-14 19:30:47.8650,0.01,0.0,0.0
2019-11-14 19:30:47.9570,0.02,0.01,-0.01
2019-11-14 19:30:48.0460,0.04,0.01,-0.01
2019-11-14 19:30:48.1400,-0.01,0.02,-0.02
2019-11-14 19:30:48.2260,-0.02,0.01,-0.01
2019-11-14 19:30:48.3170,0.01,0.0,0.02
2019-11-14 19:30:48.4070,0.0,0.01,-0.0
2019-11-14 19:30:48.5090,0.0,-0.01,0.02
2019-11-14 19:30:48.6090,-0.04,-0.0,-0.07
2019-11-14 19:30:48.7100,-0.02,0.01,-0.02
2019-11-14 19:30:48.7680,0.0,0.03,0.01
2019-11-14 19:30:48.8630,-0.0,0.0,0.01
2019-11-14 19:30:48.9480,0.01,0.01,0.04
2019-11-14 19:30:49.0430,0.01,0.01,-0.04
2019-11-14 19:30:49.1290,0.0,-0.0,0.01
2019-11-14 19:30:49.2190,-0.02,-0.0,0.0
2019-11-14 19:30:49.3130,-0.05,-0.01,0.02
2019-11-14 19:30:49.4080,-0.04,-0.03,-0.0
2019-11-14 19:30:49.5080,-0.0,-0.12,-0.0
2019-11-14 19:30:49.6130,-0.26,-0.08,0.14
2019-11-14 19:30:49.6710,0.13,-0.02,0.16
2019-11-14 19:30:49.7670,0.09,0.05,-0.02
2019-11-14 19:30:49.8510,0.01,0.03,0.09
2019-11-14 19:30:49.9450,-0.09,0.0,-0.05
2019-11-14 19:30:50.0320,-0.14,-0.02,0.03
2019-11-14 19:30:50.1220,-0.28,-0.06,0.06
2019-11-14 19:30:50.2150,-0.49,-0.12,0.16
2019-11-14 19:30:50.3110,-0.43,-0.03,0.18
2019-11-14 19:30:50.4140,-0.39,0.06,0.34
2019-11-14 19:30:50.5130,-0.08,0.11,0.5
2019-11-14 19:30:50.5730,-0.2,0.14,0.48
2019-11-14 19:30:50.6690,0.02,0.56,0.66
2019-11-14 19:30:50.7540,1.05,0.61,-0.84
2019-11-14 19:30:50.8500,0.99,0.42,-1.56
2019-11-14 19:30:50.9340,-0.6,-0.1,-0.02
2019-11-14 19:30:51.0240,0.17,0.29,0.24
2019-11-14 19:30:51.1190,0.01,0.18,0.01
2019-11-14 19:30:51.2160,-0.03,0.01,0.06
2019-11-14 19:30:51.3140,0.22,-0.03,-0.17
2019-11-14 19:30:51.4180,-0.13,-0.1,0.04
2019-11-14 19:30:51.4760,-0.13,-0.03,0.06
2019-11-14 19:30:51.5710,0.0,0.07,0.03
2019-11-14 19:30:51.6560,0.01,0.05,-0.06
2019-11-14 19:30:51.7510,-0.04,-0.06,0.02
2019-11-14 19:30:51.8370,0.02,0.0,0.02
2019-11-14 19:30:51.9270,0.04,0.03,-0.01
2019-11-14 19:30:52.0220,0.01,0.02,-0.04
2019-11-14 19:30:52.1200,-0.02,0.0,-0.02
2019-11-14 19:30:52.2190,0.01,0.01,0.03
2019-11-14 19:30:52.3200,0.0,-0.01,-0.0
2019-11-14 19:30:52.3790,0.03,0.01,0.04
2019-11-14 19:30:52.4730,-0.03,0.01,-0.11
2019-11-14 19:30:52.5590,-0.01,0.02,-0.03
2019-11-14 19:30:52.6540,0.02,0.02,0.02
2019-11-14 19:30:52.7400,0.01,0.01,0.02
2019-11-14 19:30:52.8300,-0.06,-0.0,0.01
