time,ax,ay,az
2019-11-14 19:17:59.9230,-0.03,-0.01,0.0
2019-11-14 19:17:59.9870,0.02,-0.01,0.0
2019-11-14 19:18:00.0780,0.05,0.0,0.03
2019-11-14 19:18:00.1680,0.02,0.01,-0.0
2019-11-14 19:18:00.2580,0.02,0.0,0.03
2019-11-14 19:18:00.3480,0.01,-0.01,0.04
2019-11-14 19:18:00.4390,-0.01,0.03,-0.03
2019-11-14 19:18:00.5290,-0.12,0.02,-0.05
2019-11-14 19:18:00.6260,-0.04,-0.01,-0.03
2019-11-14 19:18:00.7250,0.07,-0.0,0.12
2019-11-14 19:18:00.8260,0.02,0.02,0.01
2019-11-14 19:18:00.8900,-0.04,0.01,0.01
2019-11-14 19:18:00.9800,0.0,-0.01,0.04
2019-11-14 19:18:01.0710,0.03,0.0,0.02
2019-11-14 19:18:01.1610,0.03,-0.03,0.06
2019-11-14 19:18:01.2510,-0.08,0.02,0.01
2019-11-14 19:18:01.3410,0.02,-0.02,0.05
2019-11-14 19:18:01.4310,0.02,0.01,0.02
2019-11-14 19:18:01.5280,0.02,-0.01,0.04
2019-11-14 19:18:01.6280,-0.03,-0.04,0.02
2019-11-14 19:18:01.7290,-0.01,-0.05,0.03
2019-11-14 19:18:01.7920,-0.05,-0.08,0.03
2019-11-14 19:18:01.8830,-0.02,-0.06,0.1
2019-11-14 19:18:01.9730,-0.05,-0.1,0.12
2019-11-14 19:18:02.0630,-0.04,-0.1,0.17
2019-11-14 19:18:02.1530,-0.06,-0.07,0.19
2019-11-14 19:18:02.2440,-0.1,-0.13,0.3
2019-11-14 19:18:02.3340,-0.15,-0.12,0.36
2019-11-14 19:18:02.4300,-0.33,-0.01,0.23
2019-11-14 19:18:02.5300,0.0,0.08,0.46
2019-11-14 19:18:02.6310,-0.14,0.2,1.01
2019-11-14 19:18:02.6950,-0.16,0.95,0.25
2019-11-14 19:18:02.7850,1.71,2.45,0.2
2019-11-14 19:18:02.8750,-0.29,-0.89,0.4
2019-11-14 19:18:02.9660,0.22,0.33,-0.32
2019-11-14 19:18:03.0560,-0.17,0.23,0.13
2019-11-14 19:18:03.1460,-0.18,-0.02,0.25
2019-11-14 19:18:03.2370,-0.01,-0.03,0.06
2019-11-14 19:18:03.3340,0.16,0.12,-0.11
2019-11-14 19:18:03.4340,0.09,0.12,-0.0
2019-11-14 19:18:03.5330,0.0,0.04,-0.08
2019-11-14 19:18:03.5970,-0.07,0.11,0.03
2019-11-14 19:18:03.6880,-0.18,0.01,-0.03
2019-11-14 19:18:03.7780,-0.22,-0.05,-0.05
2019-11-14 19:18:03.8680,0.0,-0.02,0.08
2019-11-14 19:18:03.9580,0.02,0.0,-0.02
2019-11-14 19:18:04.0490,0.0,-0.05,0.02
2019-11-14 19:18:04.1390,0.01,0.04,-0.04
2019-11-14 19:18:04.2380,0.03,0.01,0.09
2019-11-14 19:18:04.3370,-0.18,-0.0,-0.01
2019-11-14 19:18:04.4390,0.13,0.03,-0.01
2019-11-14 19:18:04.5000,-0.02,0.01,0.03
2019-11-14 19:18:04.5900,0.03,-0.0,0.0
2019-11-14 19:18:04.6800,-0.05,-0.01,-0.03
2019-11-14 19:18:04.7710,0.03,0.0,0.04
2019-11-14 19:18:04.8610,0.02,0.01,0.0
2019-11-14 19:18:04.9510,-0.01,-0.0,-0.01
2019-11-14 19:18:05.0410,-0.0,0.0,-0.02
2019-11-14 19:18:05.1400,-0.01,0.0,0.01
2019-11-14 19:18:05.2400,0.02,0.01,-0.0
2019-11-14 19:18:05.3430,0.01,0.01,-0.03
2019-11-14 19:18:05.4020,-0.0,-0.01,-0.12
