time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0578,0.1933,-1.4002,1.415
0.004000,0.2209,0.0719,-1.3852,1.405
0.004000,0.2570,-0.0598,-1.2668,1.294
0.009000,0.2436,-0.1281,-1.0551,1.090
0.014000,0.3017,-0.0584,-0.6817,0.748
0.019000,0.3596,0.0272,-0.2017,0.413
0.023000,0.3886,0.0916,0.2283,0.460
0.029000,0.4021,0.1471,0.5664,0.710
0.034000,0.4525,0.1731,0.8525,0.981
0.038000,0.4895,0.1978,1.0969,1.217
0.044000,0.5014,0.1919,1.2690,1.378
0.046000,0.4192,0.1625,1.3000,1.376
0.052000,0.2360,0.0999,1.2593,1.285
0.058000,0.0471,-0.0077,1.0703,1.071
0.063000,-0.1147,-0.1239,0.8881,0.904
0.068000,-0.2501,-0.2269,0.7625,0.834
0.072000,-0.3122,-0.3118,0.7123,0.838
0.076000,-0.3371,-0.3905,0.6679,0.844
0.082000,-0.3392,-0.4389,0.5933,0.812
0.087000,-0.3373,-0.4928,0.4742,0.763
0.092000,-0.3842,-0.5066,0.3557,0.728
0.095000,-0.4318,-0.4535,0.2541,0.676
0.103000,-0.4681,-0.3763,0.1404,0.617
0.107000,-0.4523,-0.2485,0.0812,0.522
0.112000,-0.3414,-0.1418,0.0286,0.371
0.116000,-0.2428,-0.0274,-0.0223,0.245
0.120000,-0.0774,0.1044,0.0409,0.136
0.128000,0.1524,0.2772,0.1894,0.369
0.130000,0.3489,0.4166,0.3568,0.650
0.135000,0.4366,0.4887,0.4023,0.769
0.139000,0.4855,0.5174,0.4579,0.844
0.143000,0.5340,0.4834,0.5045,0.879
0.150000,0.5770,0.4415,0.5568,0.915
0.154000,0.5498,0.3821,0.6005,0.899
0.167000,0.4118,0.2526,0.5902,0.763
0.168000,0.2395,0.1249,0.5283,0.593
0.168000,0.0660,0.0061,0.4099,0.415
0.180000,-0.1021,-0.0794,0.2827,0.311
0.181000,-0.2463,-0.1533,0.1751,0.339
0.183000,-0.3863,-0.1914,0.1107,0.445
0.187000,-0.3934,-0.2367,0.0847,0.467
0.192000,-0.3037,-0.2319,0.0540,0.386
0.199000,-0.2129,-0.2345,0.0235,0.318
0.202000,-0.1710,-0.2183,-0.0570,0.283
0.208000,-0.1800,-0.2142,-0.2115,0.351
0.211000,-0.2136,-0.1908,-0.3660,0.465
0.216000,-0.2000,-0.1574,-0.5304,0.588
0.221000,-0.1609,-0.1400,-0.6381,0.673
0.226000,-0.1538,-0.0787,-0.6248,0.648
0.231000,-0.1333,0.0719,-0.4285,0.454
0.236000,-0.0678,0.2374,-0.1806,0.306
0.239000,-0.0212,0.3624,0.0834,0.373
0.246000,0.0479,0.4252,0.3328,0.542
0.251000,0.1639,0.3701,0.4773,0.626
0.256000,0.2742,0.2617,0.5415,0.661
0.261000,0.2854,0.1309,0.5373,0.622
0.264000,0.2286,-0.0293,0.4961,0.547
0.270000,0.0845,-0.1398,0.3984,0.431
0.275000,-0.0705,-0.2362,0.2701,0.366
0.280000,-0.1794,-0.2849,0.1376,0.364
0.284000,-0.2381,-0.3000,-0.0068,0.383
0.288000,-0.2688,-0.3222,-0.1703,0.453
0.299000,-0.2956,-0.3179,-0.2693,0.511
0.299000,-0.2659,-0.2749,-0.3018,0.487
0.304000,-0.1656,-0.2100,-0.3682,0.455
0.312000,-0.1261,-0.1569,-0.4087,0.456
0.313000,-0.1112,-0.1463,-0.4498,0.486
0.318000,-0.1111,-0.1685,-0.4796,0.520
0.323000,-0.0897,-0.1541,-0.4744,0.507
0.327000,-0.0638,-0.1127,-0.4532,0.471
0.332000,-0.0598,-0.0658,-0.3420,0.353
0.337000,-0.0415,-0.0087,-0.1934,0.198
0.342000,-0.0088,0.0534,-0.0382,0.066
0.347000,0.0219,0.1155,0.0882,0.147
0.352000,0.0508,0.1486,0.1860,0.243
0.359000,0.0779,0.1549,0.2507,0.305
0.360000,0.1342,0.1581,0.2803,0.349
0.367000,0.1838,0.1511,0.2818,0.369
0.371000,0.1623,0.0980,0.1982,0.274
0.375000,0.1296,0.0542,0.0743,0.159
0.381000,0.1022,0.0274,-0.0208,0.108
0.384000,0.0730,0.0440,-0.0802,0.117
0.393000,-0.0156,0.0038,-0.1164,0.118
