time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.1329,-0.1399,-0.6089,0.639
0.004000,-0.0112,-0.2054,-0.5429,0.581
0.007000,-0.1270,-0.1796,-0.4179,0.472
0.009000,0.1324,-0.1087,-0.1229,0.211
0.016000,0.3703,0.0017,0.0802,0.379
0.021000,0.4733,0.1101,0.2853,0.563
0.025000,0.4183,0.2063,0.5523,0.723
0.029000,0.3347,0.2541,0.8885,0.983
0.036000,0.2486,0.2717,1.2110,1.266
0.040000,0.1502,0.2302,1.4566,1.482
0.044000,-0.0154,0.1601,1.6098,1.618
0.050000,-0.2152,0.0755,1.6813,1.697
0.054000,-0.3734,-0.0071,1.6126,1.655
0.058000,-0.4698,-0.0592,1.4166,1.494
0.063000,-0.4793,-0.0496,1.0726,1.176
0.068000,-0.3536,0.0027,0.6835,0.770
0.074000,-0.2915,0.0198,0.1327,0.321
0.078000,-0.2479,0.0718,-0.3132,0.406
0.088000,-0.1604,0.0974,-0.5489,0.580
0.089000,-0.0213,0.0762,-0.7406,0.745
0.093000,0.0939,-0.0005,-0.7345,0.741
0.101000,0.0822,0.0033,-0.5611,0.567
0.102000,-0.0006,-0.0226,-0.2999,0.301
0.106000,-0.0473,-0.0878,-0.1079,0.147
0.112000,-0.0965,-0.1713,0.0824,0.213
0.117000,-0.1766,-0.2211,0.1930,0.343
0.122000,-0.1210,-0.2143,0.2224,0.332
0.126000,0.0075,-0.1896,0.2596,0.321
0.130000,0.1209,-0.1121,0.3166,0.357
0.136000,0.1888,-0.0299,0.3533,0.402
0.141000,0.1596,0.0069,0.3483,0.383
0.146000,0.1053,0.0224,0.2737,0.294
0.150000,-0.0095,-0.0424,0.1749,0.180
0.155000,-0.0607,-0.0226,0.1612,0.174
0.160000,-0.0035,-0.0065,0.1509,0.151
0.166000,-0.0002,-0.0414,0.0559,0.070
0.170000,-0.1172,-0.0720,-0.0306,0.141
0.174000,-0.2349,-0.1454,-0.1801,0.330
0.178000,-0.3777,-0.2348,-0.3901,0.592
0.184000,-0.4339,-0.3040,-0.5274,0.748
0.189000,-0.4544,-0.3621,-0.6382,0.863
0.194000,-0.4107,-0.3804,-0.7111,0.905
0.202000,-0.3676,-0.3735,-0.7227,0.893
0.203000,-0.3608,-0.3364,-0.7260,0.878
0.208000,-0.3968,-0.2671,-0.6902,0.840
0.214000,-0.4352,-0.2207,-0.6630,0.823
0.224000,-0.4902,-0.1920,-0.6372,0.827
0.225000,-0.4954,-0.1955,-0.6056,0.807
0.226000,-0.4803,-0.2119,-0.5373,0.751
0.238000,-0.4429,-0.1750,-0.4418,0.650
0.239000,-0.3715,-0.1449,-0.3144,0.508
0.242000,-0.2994,-0.0838,-0.1219,0.334
0.246000,-0.2495,-0.0895,-0.1994,0.332
0.250000,-0.1273,-0.0761,-0.2929,0.328
0.257000,-0.0743,-0.0392,-0.2218,0.237
0.261000,-0.0587,-0.0219,-0.2033,0.213
0.266000,-0.0277,-0.0147,-0.1275,0.131
0.270000,-0.0242,-0.0201,-0.0733,0.080
0.275000,-0.0169,-0.0382,-0.0283,0.050
0.281000,-0.0223,-0.0546,-0.0709,0.092
0.286000,-0.0355,-0.0526,-0.0888,0.109
0.291000,-0.0326,-0.0749,-0.1631,0.182
0.294000,-0.0562,-0.1071,-0.2080,0.241
0.300000,-0.0680,-0.1226,-0.2617,0.297
0.305000,-0.1011,-0.1452,-0.2840,0.335
0.310000,-0.1220,-0.2009,-0.2800,0.366
0.316000,-0.1471,-0.2300,-0.2641,0.380
0.319000,-0.1838,-0.2115,-0.3218,0.427
0.323000,-0.2060,-0.1814,-0.3981,0.484
0.330000,-0.2329,-0.1252,-0.5023,0.568
0.334000,-0.2050,-0.0809,-0.5371,0.581
0.339000,-0.1580,-0.0909,-0.5199,0.551
0.342000,-0.0894,-0.1215,-0.4180,0.444
0.359000,-0.0682,-0.1465,-0.2889,0.331
0.360000,-0.0536,-0.1470,-0.1755,0.235
0.360000,-0.0219,-0.1498,-0.0822,0.172
0.363000,-0.0063,-0.1121,-0.0252,0.115
0.370000,0.0217,-0.0726,-0.0090,0.076
0.370000,0.0693,-0.0433,-0.0377,0.090
0.376000,0.1076,-0.0360,-0.0658,0.131
0.381000,0.1438,-0.0602,-0.1099,0.191
0.387000,0.1324,-0.0729,-0.1674,0.226
0.390000,0.1308,-0.0693,-0.1791,0.232
0.395000,0.1225,-0.0588,-0.1927,0.236
0.401000,0.1262,-0.0391,-0.2085,0.247
0.407000,0.1324,-0.0362,-0.1981,0.241
0.411000,0.1481,-0.0071,-0.2020,0.251
0.416000,0.1544,-0.0041,-0.1919,0.246
0.420000,0.1610,-0.0150,-0.1964,0.254
0.426000,0.1324,-0.0183,-0.2249,0.262
0.431000,0.0902,-0.0306,-0.2203,0.240
0.436000,0.0274,-0.0638,-0.1853,0.198
0.439000,-0.0348,-0.0841,-0.1914,0.212
0.445000,-0.0491,-0.1132,-0.1647,0.206
0.450000,-0.0681,-0.1178,-0.1481,0.201
0.455000,-0.0871,-0.0981,-0.1249,0.181
0.460000,-0.0895,-0.0781,-0.1213,0.170
0.464000,-0.0686,-0.0364,-0.1157,0.139
0.480000,-0.0292,0.0080,-0.0537,0.062
0.481000,-0.0117,0.0240,0.0026,0.027
0.482000,-0.0018,0.0448,0.0536,0.070
0.488000,0.0125,0.0348,0.0779,0.086
0.488000,0.0525,0.0629,0.0805,0.115
0.492000,0.0848,0.0835,0.0880,0.148
0.499000,0.1026,0.0872,0.0813,0.157
0.503000,0.1344,0.1262,0.0797,0.201
0.507000,0.1638,0.1479,0.0806,0.235
0.511000,0.1885,0.1763,0.0557,0.264
0.515000,0.1752,0.1804,0.0431,0.255
0.523000,0.1432,0.1842,0.0047,0.233
0.526000,0.1352,0.1808,-0.0072,0.226
0.534000,0.1153,0.1914,0.0026,0.223
0.535000,0.1216,0.1590,0.0503,0.206
0.540000,0.1018,0.1601,0.0408,0.194
0.546000,0.0705,0.1492,0.0314,0.168
0.551000,0.0394,0.1573,0.0269,0.164
0.556000,0.0158,0.1464,0.0319,0.151
0.560000,-0.0240,0.1262,0.0462,0.137
0.565000,-0.0492,0.0753,0.0248,0.093
0.570000,-0.0719,0.0535,0.0344,0.096
0.575000,-0.0922,0.0484,0.0653,0.123
0.596000,-0.0864,0.0646,0.0841,0.137
0.597000,-0.0545,0.0947,0.0698,0.130
0.598000,-0.0132,0.1029,0.0961,0.141
0.599000,0.0065,0.1154,0.1296,0.174
0.600000,0.0335,0.1276,0.1392,0.192
0.604000,0.0416,0.1133,0.1396,0.184
0.607000,0.0499,0.0917,0.1329,0.169
0.612000,0.0440,0.0774,0.1027,0.136
0.620000,0.0571,0.0678,0.1108,0.142
0.623000,0.0439,0.0511,0.0832,0.107
0.628000,0.0424,0.0536,0.0867,0.110
0.631000,0.0478,0.0537,0.0807,0.108
0.637000,0.0578,0.0397,0.0604,0.093
0.642000,0.0606,0.0234,0.0592,0.088
0.647000,0.0490,0.0048,0.0367,0.061
0.652000,0.0444,0.0031,0.0453,0.064
0.656000,0.0446,0.0297,0.0586,0.079
0.660000,0.0329,0.0680,0.0623,0.098
0.667000,0.0305,0.0750,0.0518,0.096
0.671000,0.0044,0.0415,0.0509,0.066
0.676000,0.0115,0.0107,0.0359,0.039
0.680000,0.0016,-0.0247,0.0162,0.030
0.684000,-0.0040,-0.0316,-0.0078,0.033
0.691000,-0.0172,0.0041,-0.0362,0.040
0.696000,-0.0239,-0.0036,-0.0760,0.080
0.701000,-0.0146,0.0219,-0.0963,0.100
0.704000,-0.0320,0.0089,-0.0925,0.098
0.709000,0.0217,-0.0348,-0.1102,0.118
0.727000,0.0559,-0.0542,-0.1183,0.142
0.728000,0.0685,-0.0638,-0.1217,0.154
0.729000,0.0955,-0.0469,-0.1135,0.156
0.729000,0.1441,0.0296,-0.0962,0.176
0.744000,0.2023,0.0679,-0.1054,0.238
0.745000,0.2343,0.0968,-0.0508,0.259
0.745000,0.2501,0.1140,0.0102,0.275
0.751000,0.2665,0.1217,0.0159,0.293
0.752000,0.2693,0.1222,0.0192,0.296
0.757000,0.2371,0.1107,-0.0107,0.262
0.762000,0.2317,0.0943,-0.0235,0.251
0.767000,0.1886,0.0731,-0.0503,0.208
0.773000,0.1747,0.0518,-0.0553,0.190
0.776000,0.1467,0.0351,-0.0790,0.170
0.782000,0.1263,0.0327,-0.1071,0.169
0.787000,0.1084,0.0230,-0.1254,0.167
0.793000,0.0787,0.0085,-0.1435,0.164
0.796000,0.0871,0.0154,-0.1470,0.172
0.801000,0.0763,0.0104,-0.1720,0.188
0.806000,0.0584,0.0199,-0.1755,0.186
0.812000,0.0382,0.0320,-0.1745,0.181
0.818000,0.0418,0.0205,-0.1689,0.175
0.821000,0.0572,0.0451,-0.1542,0.171
0.825000,0.0774,0.0507,-0.1279,0.158
0.831000,0.0925,0.0685,-0.0878,0.145
0.836000,0.0933,0.0768,-0.0316,0.125
0.841000,0.0919,0.0755,0.0075,0.119
0.845000,0.1023,0.0789,0.0512,0.139
0.862000,0.1035,0.1034,0.0970,0.176
0.865000,0.0905,0.0990,0.1378,0.192
0.865000,0.0991,0.1061,0.1929,0.241
0.866000,0.0793,0.0747,0.1861,0.216
0.878000,0.0619,0.0692,0.1774,0.200
0.879000,0.0565,0.0418,0.1407,0.157
0.879000,0.0248,0.0190,0.1189,0.123
0.884000,0.0074,0.0008,0.0928,0.093
0.889000,-0.0198,0.0108,0.0886,0.091
0.893000,-0.0565,0.0109,0.0632,0.085
0.896000,-0.0575,0.0157,0.0406,0.072
0.901000,-0.0564,0.0132,0.0277,0.064
0.908000,-0.0365,0.0085,0.0077,0.038
0.912000,-0.0501,0.0373,0.0044,0.063
0.917000,-0.0568,0.0398,0.0104,0.070
0.921000,-0.0472,0.0568,0.0020,0.074
0.927000,-0.0451,0.0383,0.0172,0.062
0.934000,-0.0102,0.0392,0.0108,0.042
0.937000,-0.0114,0.0141,0.0304,0.035
0.942000,0.0086,0.0106,0.0521,0.054
0.945000,0.0046,0.0309,0.0784,0.084
0.956000,0.0099,0.0461,0.0904,0.102
0.957000,0.0008,0.0539,0.0930,0.107
0.963000,0.0152,0.0616,0.0979,0.117
0.969000,0.0127,0.0383,0.0980,0.106
0.970000,0.0031,0.0033,0.1172,0.117
0.974000,-0.0065,-0.0172,0.1363,0.138
0.980000,0.0171,-0.0448,0.1150,0.125
0.985000,0.0214,-0.0818,0.0987,0.130
0.989000,0.0068,-0.0781,0.0754,0.109
0.993000,-0.0192,-0.0958,0.0831,0.128
0.999000,-0.0091,-0.0944,0.0694,0.118
1.004000,0.0133,-0.0858,0.0202,0.089
