time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.7941,0.0069,0.0361,0.795
0.004000,0.9299,0.1421,0.2585,0.976
0.008000,0.9873,0.2872,0.4205,1.111
0.010000,0.9497,0.3963,0.6729,1.230
0.014000,0.8982,0.4618,0.9373,1.378
0.020000,0.7612,0.4547,1.1290,1.436
0.025000,0.6394,0.6101,1.4130,1.667
0.029000,0.2982,0.2353,1.3593,1.411
0.035000,0.1398,0.0559,1.3034,1.312
0.038000,-0.0570,-0.0391,1.2695,1.271
0.044000,-0.2735,-0.0861,1.0225,1.062
0.050000,-0.4634,-0.0804,0.5732,0.741
0.053000,-0.6066,-0.1048,0.1104,0.625
0.058000,-0.5857,-0.1372,-0.2689,0.659
0.062000,-0.4187,-0.1244,-0.5639,0.713
0.068000,-0.1870,-0.0763,-0.7422,0.769
0.073000,0.0717,0.0072,-0.7860,0.789
0.077000,0.2889,0.1494,-0.7439,0.812
0.087000,0.3995,0.2618,-0.6189,0.782
0.087000,0.4026,0.3207,-0.4281,0.669
0.092000,0.2923,0.3072,-0.2716,0.504
0.097000,0.0790,0.2194,-0.1347,0.269
0.102000,-0.2231,0.0577,-0.0977,0.250
0.106000,-0.5097,-0.1582,-0.1692,0.560
0.110000,-0.7560,-0.3637,-0.3223,0.899
0.117000,-0.8918,-0.4967,-0.4903,1.132
0.122000,-0.9492,-0.5883,-0.5950,1.265
0.126000,-0.9357,-0.5935,-0.6039,1.262
0.131000,-0.8465,-0.5318,-0.5513,1.142
0.134000,-0.7076,-0.4370,-0.4354,0.939
0.141000,-0.5615,-0.2975,-0.3041,0.705
0.145000,-0.4483,-0.1733,-0.1836,0.514
0.150000,-0.3461,-0.0549,-0.0616,0.356
0.156000,-0.2806,0.0006,0.0263,0.282
0.159000,-0.2280,0.0363,0.0592,0.238
0.165000,-0.1924,0.0571,0.0305,0.203
0.169000,-0.1002,0.0654,-0.0285,0.123
0.174000,-0.0677,0.0378,-0.0964,0.124
0.179000,-0.0278,0.0223,-0.1637,0.168
0.183000,-0.0491,-0.0333,-0.2305,0.238
0.189000,-0.0766,-0.0787,-0.2045,0.232
0.193000,-0.1243,-0.1377,-0.1598,0.245
0.199000,-0.1555,-0.1713,-0.1211,0.261
0.203000,-0.2125,-0.2336,-0.0824,0.326
0.207000,-0.2955,-0.2890,-0.0459,0.416
0.212000,-0.3692,-0.3448,-0.0711,0.510
