time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.4000,0.9002,-1.7743,2.029
0.004000,0.4437,1.1281,-1.5417,1.961
0.005000,0.5473,1.2247,-1.2529,1.836
0.009000,0.6303,1.2839,-0.9627,1.724
0.014000,0.6320,1.2792,-0.5593,1.532
0.024000,0.6110,1.1936,-0.1616,1.351
0.025000,0.6010,1.0199,0.2968,1.220
0.029000,0.6028,0.8313,0.5813,1.180
0.036000,0.5643,0.6837,0.8136,1.203
0.039000,0.4713,0.5604,1.1355,1.351
0.044000,0.3337,0.4377,1.2341,1.351
0.049000,0.1884,0.3051,1.2821,1.331
0.055000,0.0874,0.1663,1.2139,1.228
0.059000,0.0619,0.0461,1.1024,1.105
0.065000,0.0059,-0.1415,0.9499,0.960
0.071000,-0.0875,-0.3075,0.8445,0.903
0.075000,-0.1795,-0.4849,0.8815,1.022
0.079000,-0.1784,-0.6064,0.8803,1.084
0.087000,-0.1322,-0.6861,0.8625,1.110
0.091000,-0.1017,-0.6939,0.7538,1.030
0.094000,-0.0782,-0.6235,0.7538,0.981
0.100000,-0.0557,-0.5393,0.6662,0.859
0.108000,-0.0402,-0.3920,0.5328,0.663
0.110000,-0.0059,-0.2101,0.4647,0.510
0.115000,-0.0291,-0.0613,0.3168,0.324
0.120000,0.0455,0.0810,0.1657,0.190
0.124000,0.0994,0.1732,0.0984,0.223
0.130000,0.1522,0.2323,0.0190,0.278
0.136000,0.2057,0.2528,-0.1240,0.349
0.140000,0.2199,0.1715,-0.2649,0.385
0.146000,0.2524,0.0834,-0.4504,0.523
0.150000,0.2350,0.0720,-0.4546,0.517
0.155000,0.1403,0.0238,-0.4057,0.430
0.160000,0.0778,-0.0037,-0.3323,0.341
0.165000,0.0931,-0.0195,-0.3059,0.320
0.181000,0.1737,-0.0564,-0.2606,0.318
0.183000,0.2593,-0.0932,-0.1603,0.319
0.184000,0.1954,-0.0850,-0.1818,0.280
0.187000,0.1891,-0.1227,-0.2185,0.314
0.192000,0.1371,-0.1504,-0.1556,0.256
0.196000,0.0194,-0.1301,-0.0480,0.140
0.201000,-0.0765,-0.1007,-0.0355,0.131
