time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,-0.4112,0.3247,-1.7035,1.782
0.004000,-0.4093,0.5245,-1.3027,1.463
0.004000,-0.3440,0.5887,-0.7171,0.989
0.008000,-0.2166,0.5581,-0.1672,0.622
0.013000,-0.0983,0.5140,0.3298,0.619
0.018000,0.0119,0.4243,0.8058,0.911
0.024000,0.1111,0.3207,1.1606,1.209
0.028000,0.1773,0.2851,1.4962,1.533
0.033000,0.3036,0.2870,1.7734,1.822
0.039000,0.3261,0.3041,1.9887,2.038
0.044000,0.3475,0.3292,2.0562,2.111
0.049000,0.3961,0.2725,2.0251,2.081
0.057000,0.6126,0.4878,1.7699,1.935
0.060000,0.4718,0.4875,1.6615,1.795
0.063000,0.1916,0.3433,1.4278,1.481
0.069000,0.0021,0.1701,0.9216,0.937
0.074000,-0.0688,0.0175,0.5349,0.540
0.079000,-0.1112,-0.1340,0.2671,0.319
0.084000,-0.1364,-0.2131,0.1214,0.281
0.089000,-0.1846,-0.1612,0.1981,0.315
0.094000,-0.2165,-0.1351,0.2351,0.347
0.099000,-0.2057,-0.0791,0.2026,0.299
0.105000,-0.1444,-0.0881,0.2481,0.300
0.109000,-0.1803,-0.0666,0.3152,0.369
0.114000,-0.1551,-0.0075,0.3789,0.409
0.119000,-0.1186,0.0461,0.3351,0.358
0.124000,-0.1226,0.0934,0.3238,0.359
0.129000,-0.0940,0.1240,0.3603,0.392
0.135000,-0.0550,0.1141,0.3895,0.410
0.147000,-0.0457,0.1464,0.3983,0.427
0.148000,-0.0176,0.1528,0.2933,0.331
0.149000,-0.0132,0.0900,0.1835,0.205
0.155000,0.0086,0.0706,0.1791,0.193
0.160000,0.0703,0.1123,0.2344,0.269
0.165000,0.1504,0.2028,0.2633,0.365
0.172000,0.2335,0.2710,0.1992,0.409
0.174000,0.2391,0.2773,0.1917,0.413
0.180000,0.2441,0.2220,0.2645,0.423
0.185000,0.2652,0.1213,0.4687,0.552
0.191000,0.3101,0.0860,0.3652,0.487
0.195000,0.2940,-0.0184,0.0161,0.295
0.200000,0.1895,-0.1981,-0.2312,0.359
0.205000,0.0708,-0.2858,-0.3231,0.437
0.210000,0.0423,-0.2037,-0.3256,0.386
0.215000,0.0414,-0.1302,-0.4194,0.441
0.222000,-0.0276,-0.1205,-0.6352,0.647
0.225000,-0.1128,-0.1998,-0.7220,0.758
0.230000,-0.2328,-0.2175,-0.7203,0.788
0.235000,-0.2979,-0.1630,-0.7128,0.790
0.241000,-0.2879,-0.1203,-0.6360,0.708
0.245000,-0.2711,-0.1001,-0.5212,0.596
0.250000,-0.2054,-0.0084,-0.4220,0.469
0.264000,-0.1109,0.1210,-0.3347,0.373
0.265000,-0.0041,0.1813,-0.3489,0.393
0.265000,0.0638,0.2660,-0.4728,0.546
0.272000,0.1142,0.3103,-0.5484,0.640
0.275000,0.1391,0.3159,-0.5748,0.670
0.281000,0.1716,0.3024,-0.5868,0.682
