time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-1.2122,0.2530,-1.2250,1.742
0.006000,-1.1371,0.2268,-0.6854,1.347
0.006000,-1.0289,0.2153,-0.0887,1.055
0.017000,-0.9362,0.1844,0.3889,1.030
0.018000,-0.7887,0.0806,0.7939,1.122
0.018000,-0.5938,-0.0176,1.1794,1.321
0.022000,-0.5216,-0.2567,1.5722,1.676
0.030000,0.1021,-0.3188,1.4681,1.506
0.033000,0.4222,-0.3279,1.8784,1.953
0.037000,0.9172,-0.5596,2.3464,2.581
0.043000,1.1478,-0.5196,2.8489,3.115
0.046000,1.0871,-0.3790,3.4536,3.640
0.051000,0.7549,-0.3162,3.8341,3.920
0.058000,0.2802,-0.2910,3.9791,4.000
0.062000,-0.1754,-0.3373,3.9346,3.953
0.067000,-0.4872,-0.3739,3.7128,3.763
0.070000,-0.7211,-0.4438,3.3423,3.448
0.075000,-0.8625,-0.5732,2.9520,3.128
0.082000,-0.8868,-0.7641,2.5776,2.831
0.086000,-0.8288,-0.8681,2.2927,2.588
0.091000,-0.7371,-0.7655,2.1571,2.405
0.095000,-0.5521,-0.5735,2.1200,2.265
0.099000,-0.3690,-0.3951,2.0117,2.083
0.118000,-0.2468,-0.2395,1.8535,1.885
0.120000,-0.1107,-0.1493,1.6502,1.661
0.121000,0.0208,-0.0740,1.4158,1.418
0.124000,0.1503,-0.0223,1.1214,1.132
0.125000,0.2726,0.0446,0.8407,0.885
0.131000,0.3728,0.0772,0.5993,0.710
0.134000,0.4910,0.0735,0.4926,0.699
0.141000,0.6267,0.0267,0.4293,0.760
0.144000,0.7390,-0.0394,0.3928,0.838
0.149000,0.7417,-0.1344,0.3542,0.833
0.153000,0.6882,-0.1648,0.3088,0.772
0.158000,0.5864,-0.1547,0.2280,0.648
0.163000,0.4031,-0.1280,0.0734,0.429
0.168000,0.2146,-0.1273,-0.1024,0.270
0.173000,0.0992,-0.0855,-0.2735,0.303
0.178000,0.0417,-0.0359,-0.3993,0.403
0.183000,0.0108,0.0195,-0.5232,0.524
0.188000,0.0254,0.0473,-0.6191,0.621
0.194000,0.0593,0.0978,-0.6632,0.673
0.195000,0.1583,0.1662,-0.7152,0.751
0.202000,0.2268,0.2692,-0.8014,0.875
0.207000,0.2863,0.3830,-0.8719,0.994
0.211000,0.2890,0.4171,-0.9220,1.052
