time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,-0.2447,-0.1633,-0.4041,0.500
0.003000,-0.2228,-0.1592,-0.2765,0.389
0.005000,-0.2054,-0.1136,-0.1057,0.257
0.011000,-0.1350,-0.0149,0.1008,0.169
0.013000,-0.0680,0.1174,0.2907,0.321
0.019000,-0.0231,0.1946,0.3765,0.425
0.023000,0.0052,0.2503,0.3880,0.462
0.029000,0.0169,0.2461,0.3471,0.426
0.033000,0.0407,0.1731,0.2664,0.320
0.038000,0.0549,0.0957,0.2126,0.239
0.043000,0.0713,0.0257,0.1571,0.174
0.046000,0.0900,0.0248,0.1402,0.168
0.053000,0.0776,0.0141,0.1141,0.139
0.058000,0.1079,0.0696,0.1146,0.172
0.062000,0.1048,0.0817,0.1200,0.179
0.068000,0.0876,0.0792,0.1707,0.208
0.071000,0.0376,0.0503,0.2163,0.225
0.076000,-0.0592,-0.0169,0.2002,0.209
0.083000,-0.1055,-0.1317,0.1704,0.240
0.087000,-0.1425,-0.2346,0.1198,0.299
0.091000,-0.1375,-0.1524,0.1508,0.255
0.094000,-0.1194,-0.0792,0.1821,0.232
0.101000,-0.0884,-0.0054,0.2064,0.225
0.105000,-0.0561,0.0736,0.2074,0.227
0.117000,-0.0057,0.1107,0.1898,0.220
0.118000,0.0748,0.0734,0.1537,0.186
0.118000,0.2447,-0.1277,0.0349,0.278
0.130000,0.2654,-0.2383,0.0994,0.370
0.131000,0.2907,-0.1594,0.1296,0.356
0.134000,0.3281,-0.0183,0.1639,0.367
0.139000,0.2825,0.1085,0.1760,0.350
0.142000,0.2332,0.2308,0.2515,0.413
0.149000,0.2257,0.3677,0.3710,0.569
0.153000,0.2106,0.4287,0.4106,0.630
0.160000,0.1692,0.4145,0.4068,0.605
0.163000,0.1397,0.3492,0.2792,0.468
0.166000,0.1046,0.1620,0.1879,0.269
0.172000,0.1111,-0.0039,0.1185,0.162
0.178000,0.0971,-0.2035,0.0328,0.228
0.182000,0.0933,-0.3207,0.0357,0.336
0.187000,0.1304,-0.3354,0.0699,0.367
0.192000,0.1080,-0.3108,0.0308,0.331
0.198000,0.1354,-0.2786,0.0877,0.322
0.202000,0.1580,-0.2107,0.1429,0.300
0.206000,0.2025,-0.1695,0.1062,0.285
0.211000,0.2051,-0.1146,0.1091,0.259
0.215000,0.2069,-0.0579,0.0184,0.216
0.221000,0.1933,-0.0753,-0.0466,0.213
0.233000,0.1451,-0.0922,-0.1528,0.230
0.233000,0.0808,-0.1104,-0.2217,0.261
0.236000,0.0307,-0.1080,-0.2588,0.282
0.239000,-0.0174,-0.0371,-0.2432,0.247
0.248000,-0.0348,0.0357,-0.2136,0.219
0.250000,-0.0523,0.1059,-0.1916,0.225
0.255000,-0.0436,0.1313,-0.2342,0.272
0.259000,-0.0181,0.1503,-0.2699,0.309
0.262000,-0.0188,0.0683,-0.3319,0.339
0.269000,-0.0242,-0.0119,-0.4011,0.402
0.275000,0.0036,-0.1356,-0.4916,0.510
0.279000,0.0738,-0.2312,-0.5034,0.559
0.283000,0.1078,-0.2803,-0.5345,0.613
0.287000,0.1106,-0.2619,-0.5323,0.603
0.293000,0.1229,-0.1936,-0.4970,0.547
0.298000,0.1423,-0.1087,-0.4457,0.480
0.302000,0.1523,-0.0171,-0.3759,0.406
0.309000,0.1339,0.0549,-0.3068,0.339
0.311000,0.1016,0.1168,-0.2263,0.274
0.317000,0.0438,0.1378,-0.1489,0.208
0.322000,0.0201,0.1586,-0.1029,0.190
0.326000,-0.0079,0.1624,-0.0644,0.175
0.332000,-0.0331,0.1496,-0.0498,0.161
0.335000,-0.0673,0.0991,-0.0759,0.142
0.343000,-0.0919,0.0753,-0.0900,0.149
0.347000,-0.1240,0.0283,-0.0994,0.161
0.351000,-0.1399,0.0579,-0.0804,0.171
0.355000,-0.1280,0.0663,-0.0309,0.147
0.360000,-0.0885,0.1102,0.0252,0.144
0.365000,-0.0807,0.1323,0.0785,0.174
0.371000,-0.0875,0.1353,0.0957,0.187
0.392000,-0.0588,0.1163,0.1082,0.169
0.393000,-0.0565,0.0666,0.1017,0.134
0.394000,-0.0710,0.0029,0.0906,0.115
0.394000,-0.0665,-0.0295,0.0938,0.119
0.395000,-0.0573,-0.0760,0.0733,0.120
0.398000,-0.0342,-0.0793,0.0981,0.131
0.403000,-0.0210,-0.0779,0.0966,0.126
0.409000,0.0134,-0.0506,0.1070,0.119
0.415000,0.0618,-0.0333,0.1365,0.153
0.421000,0.0936,-0.0115,0.1539,0.180
0.424000,0.1164,-0.0021,0.1311,0.175
0.429000,0.1279,-0.0024,0.0943,0.159
0.433000,0.1328,0.0162,0.0888,0.161
0.438000,0.0932,0.0250,0.0692,0.119
0.444000,0.0901,0.0337,0.0474,0.107
0.448000,0.0472,0.0447,0.0187,0.068
0.453000,0.0190,0.0487,0.0400,0.066
0.456000,0.0080,0.0360,0.0351,0.051
0.463000,-0.0005,0.0212,0.0609,0.065
0.469000,-0.0253,-0.0053,0.0534,0.059
0.472000,-0.0616,-0.0222,0.0507,0.083
0.477000,-0.0690,-0.0224,0.0480,0.087
0.481000,-0.0576,-0.0417,0.0502,0.087
0.488000,-0.0371,-0.0420,0.0619,0.083
0.492000,-0.0194,-0.0402,0.0404,0.060
0.497000,-0.0234,-0.0626,0.0406,0.078
0.502000,-0.0230,-0.0613,-0.0065,0.066
0.505000,-0.0275,-0.0435,-0.0223,0.056
0.510000,-0.0252,-0.0261,-0.0308,0.048
0.516000,-0.0422,-0.0305,-0.0368,0.064
0.521000,-0.0306,-0.0251,-0.0356,0.053
0.535000,-0.0265,-0.0315,-0.0203,0.046
0.536000,-0.0248,-0.0257,0.0208,0.041
0.537000,0.0030,-0.0268,0.0282,0.039
0.539000,0.0164,-0.0419,0.0188,0.049
0.551000,0.0273,-0.0637,-0.0025,0.069
0.552000,0.0500,-0.0567,-0.0189,0.078
0.553000,0.0772,-0.0472,-0.0353,0.097
0.563000,0.0803,-0.0377,-0.0540,0.104
0.564000,0.0714,-0.0330,-0.0607,0.099
0.568000,0.0718,-0.0117,-0.0555,0.092
0.572000,0.0625,-0.0142,-0.0243,0.069
0.576000,0.0578,-0.0287,-0.0218,0.068
0.583000,0.0578,-0.0098,-0.0264,0.064
0.587000,0.0650,-0.0266,-0.0073,0.071
0.592000,0.0791,-0.0074,-0.0146,0.081
0.597000,0.1239,-0.0048,0.0065,0.124
0.601000,0.1211,0.0101,-0.0320,0.126
0.606000,0.1139,-0.0152,-0.0443,0.123
0.612000,0.1379,-0.0138,-0.0898,0.165
0.616000,0.1476,-0.0242,-0.0781,0.169
0.622000,0.1363,-0.0222,-0.0975,0.169
0.626000,0.1467,0.0083,-0.1025,0.179
0.631000,0.1405,0.0316,-0.0909,0.170
0.636000,0.1416,0.0263,-0.0913,0.171
0.643000,0.1335,0.0613,-0.0845,0.169
0.645000,0.1140,0.0675,-0.0849,0.157
0.649000,0.1044,0.0571,-0.1161,0.166
0.655000,0.1021,0.0111,-0.1423,0.176
0.671000,0.1047,-0.0367,-0.1802,0.212
0.672000,0.1095,-0.0795,-0.2059,0.246
0.673000,0.1167,-0.0816,-0.2314,0.272
0.691000,0.1069,-0.0504,-0.2234,0.253
