time,ax,ay,az
2019-11-14 19:26:06.9590,-0.02,-0.0,-0.02
2019-11-14 19:26:07.0490,0.03,0.03,0.0
2019-11-14 19:26:07.1400,0.01,-0.0,0.02
2019-11-14 19:26:07.2520,0.01,-0.01,0.01
2019-11-14 19:26:07.3210,0.0,0.0,-0.04
2019-11-14 19:26:07.4110,0.01,-0.01,-0.01
2019-11-14 19:26:07.5010,0.04,-0.01,0.04
2019-11-14 19:26:07.5910,0.05,0.0,0.02
2019-11-14 19:26:07.6820,0.03,-0.0,0.01
2019-11-14 19:26:07.7720,0.04,0.01,-0.05
2019-11-14 19:26:07.8620,0.03,0.02,-0.03
2019-11-14 19:26:07.9560,0.03,0.03,-0.02
2019-11-14 19:26:08.0550,0.0,0.0,-0.02
2019-11-14 19:26:08.1550,-0.01,0.0,0.01
2019-11-14 19:26:08.2240,-0.02,0.01,0.0
2019-11-14 19:26:08.3140,0.01,0.04,-0.03
2019-11-14 19:26:08.4040,0.02,0.09,-0.02
2019-11-14 19:26:08.4940,-0.08,-0.01,0.06
2019-11-14 19:26:08.5840,-0.11,-0.04,0.06
2019-11-14 19:26:08.6740,-0.11,-0.06,0.02
2019-11-14 19:26:08.7650,-0.06,-0.06,-0.02
2019-11-14 19:26:08.8600,-0.03,-0.02,-0.01
2019-11-14 19:26:08.9580,-0.06,-0.02,-0.04
2019-11-14 19:26:09.0580,0.03,0.0,0.06
2019-11-14 19:26:09.1260,0.16,-0.01,0.03
2019-11-14 19:26:09.2170,0.01,-0.06,0.06
2019-11-14 19:26:09.3070,0.02,-0.02,0.06
2019-11-14 19:26:09.3970,-0.07,-0.03,0.05
2019-11-14 19:26:09.4870,-0.05,-0.02,0.06
2019-11-14 19:26:09.5770,0.0,-0.02,0.13
2019-11-14 19:26:09.6670,0.05,-0.01,0.14
2019-11-14 19:26:09.7640,-0.09,-0.08,0.31
2019-11-14 19:26:09.8610,-0.12,-0.03,0.24
2019-11-14 19:26:09.9620,0.06,0.07,0.38
2019-11-14 19:26:10.0290,0.14,0.11,0.48
2019-11-14 19:26:10.1190,0.02,-0.04,0.48
2019-11-14 19:26:10.2090,-0.04,0.0,0.87
2019-11-14 19:26:10.3000,-0.7,-0.36,0.64
2019-11-14 19:26:10.3900,-0.11,1.62,-3.08
2019-11-14 19:26:10.4800,-0.79,1.72,-1.12
2019-11-14 19:26:10.5700,-0.42,-1.02,-0.16
2019-11-14 19:26:10.6660,0.12,0.39,0.2
2019-11-14 19:26:10.7670,0.19,0.17,-0.0
2019-11-14 19:26:10.8670,0.24,0.22,0.06
2019-11-14 19:26:10.9310,-0.28,-0.13,-0.1
2019-11-14 19:26:11.0220,-0.02,-0.09,0.02
2019-11-14 19:26:11.1120,0.2,0.15,0.09
2019-11-14 19:26:11.2020,-0.01,0.03,-0.01
2019-11-14 19:26:11.2920,-0.01,0.03,0.01
2019-11-14 19:26:11.3830,-0.03,-0.03,0.12
2019-11-14 19:26:11.4730,-0.04,0.06,-0.01
2019-11-14 19:26:11.5690,-0.02,-0.0,-0.04
2019-11-14 19:26:11.6650,0.03,0.03,-0.01
2019-11-14 19:26:11.7670,0.02,0.03,0.0
2019-11-14 19:26:11.8340,-0.01,0.01,0.04
2019-11-14 19:26:11.9240,-0.05,-0.02,0.01
2019-11-14 19:26:12.0150,0.0,0.01,-0.02
2019-11-14 19:26:12.1050,0.01,0.02,-0.0
2019-11-14 19:26:12.1950,-0.01,0.01,-0.01
2019-11-14 19:26:12.2850,-0.0,0.01,-0.0
2019-11-14 19:26:12.3750,-0.0,0.01,0.0
2019-11-14 19:26:12.4720,0.0,0.01,-0.0
2019-11-14 19:26:12.5720,-0.0,0.0,0.0
2019-11-14 19:26:12.6680,-0.01,-0.0,0.02
2019-11-14 19:26:12.7370,0.01,0.02,-0.01
2019-11-14 19:26:12.8270,0.0,0.01,-0.01
2019-11-14 19:26:12.9180,0.01,0.01,-0.02
