time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0409,0.0350,0.2556,0.261
0.004000,-0.0400,0.1244,0.4026,0.423
0.007000,0.1213,0.2056,0.5808,0.628
0.012000,0.3113,0.2755,0.6809,0.798
0.016000,0.4253,0.3619,0.6754,0.876
0.020000,0.4378,0.3954,0.7077,0.921
0.027000,0.3091,0.3284,0.6591,0.799
0.031000,0.0947,0.1996,0.5848,0.625
0.035000,-0.0815,0.0618,0.5137,0.524
0.040000,-0.1394,-0.0279,0.4884,0.509
0.045000,-0.2032,-0.0601,0.5321,0.573
0.050000,-0.2413,-0.0495,0.7203,0.761
0.055000,-0.1961,0.0126,1.0067,1.026
0.061000,-0.2460,0.0752,1.1792,1.207
0.065000,-0.4334,0.0973,1.2202,1.299
0.068000,-0.5918,0.0983,0.9337,1.110
0.074000,-0.7232,-0.0067,0.4390,0.846
0.079000,-0.7265,-0.1898,0.1245,0.761
0.084000,-0.3381,-0.0201,-0.0971,0.352
0.088000,0.0572,0.2407,-0.1624,0.296
0.098000,0.4471,0.4681,-0.1059,0.656
0.099000,0.7632,0.6739,0.0714,1.021
0.104000,0.8167,0.7578,0.2762,1.148
0.111000,0.5506,0.6609,0.3588,0.932
0.112000,0.0543,0.3251,0.2896,0.439
0.116000,-0.1611,0.0735,0.0673,0.189
0.123000,-0.3253,-0.1201,-0.3756,0.511
0.127000,-0.7491,-0.4263,-0.9426,1.277
0.132000,-1.0327,-0.6884,-1.3622,1.843
0.136000,-1.0511,-0.8604,-1.4606,1.995
0.141000,-0.8979,-0.9165,-1.3545,1.866
0.147000,-0.6011,-0.5438,-1.0319,1.312
0.152000,-0.5130,-0.5289,-1.2876,1.484
0.157000,-0.4478,-0.5079,-1.0011,1.209
0.163000,-0.3661,-0.3772,-0.5968,0.795
0.165000,-0.3598,-0.2456,-0.3557,0.562
0.171000,-0.2609,-0.0813,-0.1368,0.306
0.176000,-0.0910,0.0949,0.0530,0.142
0.181000,0.0802,0.2823,0.2451,0.382
0.185000,0.2426,0.4251,0.3727,0.615
0.189000,0.3598,0.5393,0.4123,0.768
0.200000,0.4290,0.6007,0.3595,0.821
0.201000,0.4400,0.5779,0.3123,0.791
0.205000,0.4117,0.5239,0.2661,0.717
0.214000,0.3511,0.3957,0.2065,0.568
0.215000,0.2630,0.2941,0.1333,0.416
0.219000,0.1735,0.1785,-0.0061,0.249
0.224000,0.0512,0.0519,-0.1781,0.192
0.229000,-0.0704,-0.0755,-0.3352,0.351
0.233000,-0.1554,-0.1745,-0.4321,0.491
0.237000,-0.2204,-0.2660,-0.4977,0.606
0.243000,-0.2598,-0.3282,-0.5156,0.664
0.248000,-0.2806,-0.3485,-0.5219,0.687
0.253000,-0.2943,-0.3649,-0.5214,0.701
0.258000,-0.2550,-0.3868,-0.4664,0.657
0.261000,-0.2149,-0.3807,-0.3116,0.537
0.268000,-0.1954,-0.3177,-0.1744,0.412
0.272000,-0.1720,-0.2174,-0.0212,0.278
0.278000,-0.1542,-0.1351,0.0932,0.225
0.281000,-0.1111,-0.0355,0.1210,0.168
0.285000,-0.0194,0.0431,0.0769,0.090
0.292000,0.1181,0.1482,0.0805,0.206
0.297000,0.2415,0.2292,0.1128,0.352
0.301000,0.3559,0.3098,0.1404,0.492
0.305000,0.3779,0.3517,0.1633,0.541
0.310000,0.3627,0.3045,0.2341,0.528
0.317000,0.2840,0.2471,0.1137,0.393
0.320000,0.2080,0.1822,0.0271,0.278
0.333000,0.1460,0.1263,0.0269,0.195
0.334000,0.0927,0.0535,0.0293,0.111
0.334000,-0.0068,-0.0126,0.0079,0.016
0.339000,-0.0693,-0.0621,-0.0301,0.098
0.345000,-0.1069,-0.0975,-0.0703,0.161
0.349000,-0.0959,-0.0923,-0.0841,0.157
0.353000,-0.0887,-0.0775,-0.0739,0.139
0.359000,-0.1089,-0.0889,-0.0398,0.146
0.365000,-0.1108,-0.1122,-0.0297,0.160
0.368000,-0.1134,-0.1280,-0.0531,0.179
0.375000,-0.1142,-0.1363,-0.0957,0.202
