time,ax,ay,az
2019-11-14 20:11:36.3960,-0.03,-0.06,-0.1
2019-11-14 20:11:36.4880,-0.02,0.02,-0.03
2019-11-14 20:11:36.5670,0.01,0.04,0.02
2019-11-14 20:11:36.6650,0.0,0.02,0.04
2019-11-14 20:11:36.7480,0.02,-0.01,-0.03
2019-11-14 20:11:36.8380,0.0,0.0,-0.03
2019-11-14 20:11:36.9280,-0.03,0.03,0.01
2019-11-14 20:11:37.0200,0.01,-0.0,0.03
2019-11-14 20:11:37.1090,0.01,-0.05,0.0
2019-11-14 20:11:37.2030,-0.01,-0.0,-0.05
2019-11-14 20:11:37.2970,-0.02,0.03,0.0
2019-11-14 20:11:37.4020,-0.01,0.01,0.03
2019-11-14 20:11:37.4700,0.01,-0.01,-0.02
2019-11-14 20:11:37.5670,-0.0,-0.01,0.02
2019-11-14 20:11:37.6510,0.0,-0.01,0.04
2019-11-14 20:11:37.7410,-0.01,-0.01,0.0
2019-11-14 20:11:37.8310,-0.0,0.0,-0.02
2019-11-14 20:11:37.9230,0.0,0.01,0.02
2019-11-14 20:11:38.0110,0.01,-0.01,-0.01
2019-11-14 20:11:38.1040,0.0,-0.03,0.0
2019-11-14 20:11:38.2010,0.13,0.09,0.06
2019-11-14 20:11:38.3010,0.0,-0.04,0.78
2019-11-14 20:11:38.3730,0.3,0.64,0.98
2019-11-14 20:11:38.4690,-0.18,-0.13,0.75
2019-11-14 20:11:38.5530,-0.05,-0.66,0.03
2019-11-14 20:11:38.6440,0.61,-0.87,-0.07
2019-11-14 20:11:38.7340,0.62,-0.55,0.6
2019-11-14 20:11:38.8270,2.11,-1.88,-6.7
2019-11-14 20:11:38.9140,0.23,-0.08,0.99
2019-11-14 20:11:39.0050,0.46,-0.14,0.89
2019-11-14 20:11:39.1070,0.65,-0.2,0.75
2019-11-14 20:11:39.2030,0.87,-0.76,-6.97
2019-11-14 20:11:39.2760,0.24,0.08,1.0
2019-11-14 20:11:39.3730,0.73,0.04,-1.11
2019-11-14 20:11:39.4560,0.1,0.01,-0.56
2019-11-14 20:11:39.5470,0.01,-0.01,-0.09
2019-11-14 20:11:39.6360,0.01,-0.01,0.01
2019-11-14 20:11:39.7290,0.01,-0.01,0.0
2019-11-14 20:11:39.8170,0.01,-0.0,0.0
2019-11-14 20:11:39.9090,0.01,-0.0,-0.0
2019-11-14 20:11:40.0070,0.01,-0.0,-0.0
2019-11-14 20:11:40.1100,0.01,-0.0,-0.0
2019-11-14 20:11:40.1800,-0.0,0.0,-0.0
2019-11-14 20:11:40.2760,-0.0,0.0,-0.01
2019-11-14 20:11:40.3590,0.01,-0.02,-0.0
2019-11-14 20:11:40.4490,-0.04,-0.03,0.0
2019-11-14 20:11:40.5390,-0.07,0.04,-0.01
2019-11-14 20:11:40.6320,0.01,0.02,-0.02
2019-11-14 20:11:40.7200,-0.01,0.03,-0.01
2019-11-14 20:11:40.8120,-0.0,0.01,-0.0
2019-11-14 20:11:40.9070,0.0,0.01,-0.02
2019-11-14 20:11:41.0090,0.0,-0.01,-0.02
2019-11-14 20:11:41.0820,0.01,-0.02,0.0
2019-11-14 20:11:41.1760,0.02,-0.01,0.01
2019-11-14 20:11:41.2620,0.01,-0.02,0.01
2019-11-14 20:11:41.3520,0.01,-0.01,0.01
2019-11-14 20:11:41.4420,0.02,0.0,-0.04
