time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.4458,0.0492,-0.3529,0.571
0.004000,-0.3768,0.1314,-0.3391,0.524
0.005000,-0.3364,0.2093,-0.2436,0.465
0.007000,-0.2697,0.2478,-0.1218,0.386
0.012000,-0.1984,0.2519,-0.0812,0.331
0.017000,-0.1747,0.2224,0.0071,0.283
0.020000,-0.1792,0.2233,0.1119,0.307
0.026000,-0.1856,0.2446,0.2003,0.367
0.031000,-0.1889,0.2973,0.3062,0.467
0.036000,-0.1766,0.3023,0.3730,0.512
0.049000,-0.1293,0.2240,0.3326,0.421
0.050000,-0.0894,0.1363,0.2529,0.301
0.052000,-0.0781,0.0912,0.1533,0.195
0.061000,-0.0970,0.1593,0.1245,0.224
0.062000,-0.1119,0.2804,0.1493,0.337
0.064000,-0.1721,0.2783,0.2512,0.413
0.068000,-0.1814,0.4651,0.2512,0.559
0.074000,-0.0529,0.1768,0.2501,0.311
0.079000,-0.0177,0.0699,0.4806,0.486
0.084000,-0.0037,0.1117,0.5944,0.605
0.089000,0.0428,0.1207,0.6020,0.615
0.093000,0.1508,0.0403,0.5469,0.569
0.099000,0.2632,-0.3067,0.4556,0.609
0.103000,0.4248,-0.3340,0.3261,0.631
0.108000,0.5845,-0.4428,0.1440,0.747
0.114000,0.6844,-0.3804,0.0853,0.788
0.116000,0.7177,-0.2832,0.1032,0.778
0.123000,0.6970,-0.1747,0.0829,0.723
0.128000,0.6707,-0.1399,-0.0138,0.685
0.133000,0.6410,-0.2253,-0.0774,0.684
0.146000,0.6195,-0.4180,-0.1511,0.762
0.147000,0.6148,-0.5961,-0.1775,0.875
0.147000,0.6378,-0.6722,-0.2188,0.952
0.152000,0.6761,-0.6900,-0.2176,0.990
0.159000,0.7179,-0.6124,-0.2049,0.966
0.161000,0.7208,-0.5350,-0.2425,0.930
0.164000,0.6739,-0.5079,-0.3204,0.903
0.173000,0.6654,-0.4831,-0.5096,0.967
0.175000,0.6049,-0.4887,-0.6098,0.988
0.180000,0.5499,-0.4912,-0.6860,1.007
0.184000,0.4457,-0.4857,-0.7363,0.988
0.189000,0.3542,-0.4791,-0.7230,0.937
0.195000,0.2868,-0.4479,-0.7202,0.895
0.200000,0.2642,-0.3876,-0.6896,0.834
0.205000,0.1103,-0.2988,-0.5721,0.655
0.209000,0.1555,-0.2864,-0.4130,0.526
0.213000,0.2772,-0.3050,-0.4288,0.595
0.219000,0.2001,-0.0026,-0.4019,0.449
0.224000,0.0652,-0.2322,-0.3111,0.394
0.229000,0.1390,-0.4219,-0.2331,0.502
0.233000,0.3047,-0.5057,-0.2386,0.637
0.237000,0.3931,-0.5440,-0.1607,0.690
0.248000,0.4220,-0.5565,-0.1185,0.708
0.249000,0.4369,-0.5219,-0.1402,0.695
0.253000,0.4521,-0.4384,-0.1280,0.643
0.259000,0.4347,-0.3917,-0.0632,0.588
0.261000,0.3658,-0.3198,-0.0339,0.487
0.268000,0.2981,-0.2278,-0.0471,0.378
0.272000,0.2001,-0.1654,-0.0385,0.263
0.276000,0.1029,-0.1085,-0.0013,0.150
0.281000,0.0155,-0.0759,-0.0427,0.088
0.285000,-0.1452,-0.1123,-0.0933,0.206
0.292000,-0.2141,-0.0887,-0.2032,0.308
0.296000,-0.2060,0.0113,-0.2889,0.355
0.302000,-0.1455,0.1324,-0.2889,0.350
0.306000,-0.0668,0.2102,-0.2893,0.364
0.309000,-0.0036,0.1738,-0.2474,0.302
0.316000,-0.0102,0.1360,-0.1327,0.190
0.323000,-0.0026,0.0777,-0.0408,0.088
0.326000,0.0243,0.0346,0.0475,0.064
0.329000,0.0422,0.0113,0.0945,0.104
0.333000,0.0366,0.0193,0.1502,0.156
0.340000,0.0387,0.0417,0.1746,0.184
0.345000,0.0505,0.0711,0.1939,0.213
0.349000,0.0433,0.1003,0.2582,0.280
0.361000,0.0365,0.0912,0.3006,0.316
0.362000,0.0442,0.0963,0.3096,0.327
0.364000,0.0282,0.0963,0.3235,0.339
0.368000,0.0386,0.0889,0.3851,0.397
0.373000,0.0727,0.0716,0.4227,0.435
0.377000,0.1069,0.1134,0.4367,0.464
0.382000,0.1270,0.1187,0.4273,0.461
0.388000,0.1429,0.1116,0.3946,0.434
0.393000,0.1545,0.1018,0.3840,0.426
0.398000,0.1241,0.0727,0.3595,0.387
0.401000,0.1016,0.0482,0.3307,0.349
0.405000,0.0396,0.0212,0.2883,0.292
0.412000,0.0141,0.0227,0.2701,0.271
0.416000,-0.0325,0.0167,0.2548,0.257
0.423000,-0.0620,0.0391,0.2397,0.251
0.426000,-0.0555,0.0161,0.2320,0.239
0.430000,-0.0465,0.0098,0.1841,0.190
0.436000,-0.0233,0.0414,0.1082,0.118
0.442000,0.0019,0.0609,0.0804,0.101
0.446000,0.0122,0.0969,0.0456,0.108
0.450000,0.0221,0.1305,0.0679,0.149
0.493000,0.0103,0.1639,0.0685,0.178
0.494000,0.0246,0.1879,0.0570,0.198
0.494000,0.0079,0.2166,0.0668,0.227
0.494000,-0.0254,0.2145,0.0953,0.236
0.494000,-0.0778,0.1839,0.1187,0.232
0.494000,-0.0921,0.1655,0.1088,0.218
0.494000,-0.0949,0.1374,0.1371,0.216
0.495000,-0.0838,0.1236,0.1582,0.218
0.495000,-0.0943,0.1122,0.1840,0.235
0.498000,-0.0525,0.1293,0.1598,0.212
0.502000,-0.0440,0.1152,0.1597,0.202
0.509000,-0.0188,0.1130,0.1668,0.202
0.513000,-0.0054,0.1131,0.1573,0.194
0.520000,-0.0132,0.1203,0.1407,0.186
0.524000,-0.0182,0.1276,0.1574,0.203
0.526000,-0.0586,0.1255,0.1882,0.234
0.532000,-0.0866,0.0902,0.2423,0.273
0.540000,-0.1284,0.0718,0.2960,0.331
0.542000,-0.1675,0.0870,0.3041,0.358
0.546000,-0.1753,0.0923,0.3003,0.360
0.550000,-0.1569,0.1094,0.2895,0.347
0.557000,-0.1624,0.1002,0.2932,0.350
0.561000,-0.1562,0.0743,0.2945,0.342
0.566000,-0.1479,0.0579,0.2770,0.319
0.573000,-0.1041,0.0914,0.2360,0.274
0.575000,-0.0634,0.0554,0.2193,0.235
0.581000,-0.0280,0.0243,0.2052,0.209
0.585000,0.0188,-0.0042,0.1938,0.195
0.590000,0.0603,-0.0064,0.1634,0.174
0.595000,0.0825,-0.0204,0.1428,0.166
0.598000,0.1117,-0.0011,0.1484,0.186
0.611000,0.1286,0.0085,0.1635,0.208
0.612000,0.1359,-0.0010,0.1834,0.228
0.616000,0.1361,-0.0012,0.1962,0.239
0.618000,0.1273,-0.0065,0.1877,0.227
0.622000,0.1167,-0.0097,0.1535,0.193
0.629000,0.0971,0.0058,0.0818,0.127
0.633000,0.0614,-0.0218,0.0822,0.105
0.640000,0.0335,-0.0280,0.0518,0.068
0.642000,0.0085,-0.0414,0.0338,0.054
0.646000,-0.0327,-0.0122,-0.0196,0.040
0.656000,-0.0353,-0.0023,-0.0511,0.062
0.657000,-0.0712,-0.0161,-0.1013,0.125
0.663000,-0.0522,0.0059,-0.1133,0.125
0.666000,-0.0525,0.0017,-0.1537,0.162
0.673000,-0.0577,-0.0118,-0.1797,0.189
0.677000,-0.0629,0.0036,-0.1938,0.204
0.682000,-0.0682,-0.0073,-0.1817,0.194
0.686000,-0.0571,-0.0059,-0.2055,0.213
0.692000,-0.0415,-0.0162,-0.1937,0.199
0.694000,-0.0214,-0.0217,-0.1678,0.171
0.701000,0.0247,-0.0055,-0.1422,0.144
0.711000,0.0800,-0.0061,-0.1644,0.183
