time,ax,ay,az
2019-11-14 20:12:40.7790,0.0,-0.02,0.0
2019-11-14 20:12:40.8250,0.0,-0.01,0.05
2019-11-14 20:12:40.9160,-0.01,0.0,-0.01
2019-11-14 20:12:41.0130,-0.01,-0.01,-0.0
2019-11-14 20:12:41.1180,-0.01,-0.01,0.0
2019-11-14 20:12:41.1890,-0.0,0.01,-0.01
2019-11-14 20:12:41.2830,0.0,0.0,-0.0
2019-11-14 20:12:41.3680,0.01,0.0,-0.0
2019-11-14 20:12:41.4580,0.0,0.0,0.01
2019-11-14 20:12:41.5480,0.01,-0.0,0.0
2019-11-14 20:12:41.6400,-0.0,-0.0,0.01
2019-11-14 20:12:41.7290,-0.0,-0.0,0.0
2019-11-14 20:12:41.8220,0.0,0.0,-0.01
2019-11-14 20:12:41.9190,0.01,-0.0,-0.02
2019-11-14 20:12:42.0200,-0.0,-0.0,0.02
2019-11-14 20:12:42.0900,-0.0,0.0,0.06
2019-11-14 20:12:42.1840,-0.02,0.15,0.31
2019-11-14 20:12:42.2700,-0.18,0.85,0.49
2019-11-14 20:12:42.3610,-0.17,0.85,0.48
2019-11-14 20:12:42.4510,-0.16,0.84,0.48
2019-11-14 20:12:42.5430,-0.14,0.82,0.51
2019-11-14 20:12:42.6310,-0.1,0.77,0.56
2019-11-14 20:12:42.7270,0.22,2.87,-3.66
2019-11-14 20:12:42.8210,-0.07,1.07,0.5
2019-11-14 20:12:42.9200,0.07,0.6,-0.2
2019-11-14 20:12:42.9940,0.04,0.21,-0.42
2019-11-14 20:12:43.0890,0.06,-0.02,-0.76
2019-11-14 20:12:43.1730,0.19,0.46,1.96
2019-11-14 20:12:43.2640,0.13,-0.13,-0.95
2019-11-14 20:12:43.3530,0.11,-0.14,0.02
2019-11-14 20:12:43.4450,0.03,-0.15,0.03
2019-11-14 20:12:43.5340,-0.02,-0.14,-0.02
2019-11-14 20:12:43.6240,-0.03,-0.18,0.01
2019-11-14 20:12:43.7230,0.02,-0.16,-0.01
2019-11-14 20:12:43.8250,0.06,-0.09,0.01
2019-11-14 20:12:43.8980,0.04,-0.12,-0.01
2019-11-14 20:12:43.9900,0.05,-0.11,0.05
2019-11-14 20:12:44.0760,0.12,-0.06,0.04
2019-11-14 20:12:44.1660,0.2,-0.16,-0.09
2019-11-14 20:12:44.2560,-0.02,-0.28,0.05
2019-11-14 20:12:44.3480,0.3,-0.05,0.23
2019-11-14 20:12:44.4370,0.24,-0.03,0.15
2019-11-14 20:12:44.5300,0.0,-0.03,0.23
2019-11-14 20:12:44.6280,0.13,0.05,0.58
2019-11-14 20:12:44.7250,-0.44,0.44,-0.17
2019-11-14 20:12:44.7980,0.03,0.04,-0.02
2019-11-14 20:12:44.8930,-0.01,0.03,0.01
2019-11-14 20:12:44.9790,-0.17,0.18,-0.24
2019-11-14 20:12:45.0690,-0.02,0.03,-0.07
2019-11-14 20:12:45.1590,-0.05,0.11,-0.06
2019-11-14 20:12:45.2510,0.01,0.21,0.03
2019-11-14 20:12:45.3400,0.02,0.15,0.12
