time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1882,-0.1678,-1.7836,1.801
0.005000,0.0327,-0.3337,-2.1474,2.173
0.006000,-0.0947,-0.5686,-1.8106,1.900
0.010000,-0.2072,-0.7962,-1.5125,1.722
0.017000,-0.1782,-1.0341,-1.2336,1.620
0.021000,-0.3461,-1.0500,-1.0280,1.510
0.028000,-0.4594,-0.8445,-0.8400,1.277
0.031000,-0.4062,-0.3060,-0.5933,0.781
0.036000,-0.5899,-0.4350,-0.3904,0.830
0.040000,-0.5508,-0.4242,-0.3045,0.759
0.046000,-0.4429,-0.3700,-0.3129,0.657
0.050000,-0.3784,-0.2667,-0.2574,0.530
0.055000,-0.3637,-0.2790,-0.2375,0.516
0.065000,-0.5252,-0.4944,-0.1864,0.745
0.065000,-0.5720,-0.6403,-0.2940,0.908
0.072000,0.8131,0.3566,-1.7675,1.978
0.075000,1.2414,0.9337,-1.8167,2.390
0.079000,1.1640,1.1369,-1.3849,2.137
0.082000,1.0307,1.3378,-0.9911,1.958
0.094000,0.8885,1.3939,-0.6257,1.767
0.095000,0.7284,1.3471,-0.2500,1.552
0.098000,0.6210,1.1347,0.0762,1.296
0.102000,0.5713,0.7750,0.3771,1.034
0.106000,0.5054,0.3678,0.7196,0.953
0.113000,0.3552,0.0109,1.0725,1.130
0.117000,0.1411,-0.2914,1.2541,1.295
0.122000,-0.1104,-0.5189,1.4295,1.525
0.128000,-0.3033,-0.6433,1.5175,1.676
0.131000,-0.5378,-0.6704,1.5469,1.770
0.137000,-0.6919,-0.6346,1.4580,1.734
0.150000,-0.8043,-0.5913,1.3179,1.653
0.151000,-0.8307,-0.5528,1.0837,1.473
0.152000,-0.7630,-0.5214,0.7961,1.220
0.155000,-0.6633,-0.4468,0.5271,0.958
0.162000,-0.5215,-0.3355,0.2621,0.673
0.166000,-0.3935,-0.1984,0.0823,0.448
0.171000,-0.3131,0.0065,-0.0582,0.318
0.175000,-0.3108,0.2179,-0.1332,0.402
0.179000,-0.3025,0.4370,-0.1694,0.558
0.185000,-0.2903,0.5978,-0.2268,0.702
0.191000,-0.2353,0.6862,-0.2695,0.774
0.194000,-0.1589,0.7507,-0.3479,0.843
0.199000,-0.0798,0.7178,-0.3879,0.820
0.203000,-0.0243,0.6094,-0.3872,0.722
0.210000,-0.0019,0.4756,-0.3434,0.587
0.214000,-0.0291,0.3404,-0.2447,0.420
0.219000,-0.0598,0.2274,-0.1772,0.294
0.226000,-0.0958,0.1099,-0.1264,0.193
0.228000,-0.1438,0.0070,-0.1331,0.196
0.233000,-0.1868,-0.0864,-0.1541,0.257
0.238000,-0.2517,-0.1751,-0.2012,0.367
0.243000,-0.2835,-0.2089,-0.2483,0.431
0.248000,-0.3447,-0.2117,-0.2904,0.498
0.251000,-0.3870,-0.1974,-0.3110,0.534
0.266000,-0.4128,-0.1825,-0.3363,0.563
0.267000,-0.4099,-0.1596,-0.3473,0.560
0.268000,-0.3708,-0.1904,-0.3799,0.564
0.271000,-0.3530,-0.2342,-0.4102,0.590
0.278000,-0.3155,-0.6041,0.4083,0.795
0.282000,-0.1453,-0.9731,3.2915,3.435
0.286000,-0.2594,-1.2466,4.6022,4.775
0.293000,-0.7275,-1.4001,2.8388,3.248
0.300000,-0.9326,-1.3341,1.9460,2.537
0.300000,-1.0000,-1.0544,1.7792,2.297
0.305000,-1.0579,-0.7450,1.1968,1.763
0.310000,-0.9382,-0.4795,0.5892,1.207
0.315000,-0.7087,-0.2259,0.2790,0.794
0.320000,-0.4665,0.1810,-0.0330,0.501
0.325000,-0.2946,0.5094,-0.3327,0.676
0.330000,-0.1025,0.6546,-0.6345,0.917
0.335000,0.1066,0.6123,-0.7470,0.972
0.339000,0.2387,0.4807,-0.6180,0.819
0.345000,0.2987,0.3530,-0.3721,0.594
0.347000,0.3085,0.2528,-0.1528,0.427
0.354000,0.2973,0.2609,0.0183,0.396
0.367000,0.3301,0.3506,0.1055,0.493
0.367000,0.4171,0.4931,0.1520,0.663
0.368000,0.5709,0.6450,0.1481,0.874
0.372000,0.7108,0.7680,0.0559,1.048
0.379000,0.8153,0.8838,-0.0123,1.202
0.383000,0.8224,0.9612,0.0272,1.265
0.387000,0.7110,0.9861,0.1767,1.228
0.392000,0.5318,0.9008,0.3572,1.105
0.396000,0.3594,0.7817,0.6212,1.061
0.402000,0.2200,0.6499,0.9592,1.179
0.406000,0.1475,0.5265,1.2323,1.348
0.411000,0.1641,0.4732,1.4573,1.541
0.417000,0.5318,0.7499,1.5866,1.834
0.420000,0.4243,0.5144,1.5986,1.732
0.427000,0.2959,0.2503,1.4409,1.492
0.431000,0.1783,0.0388,1.3003,1.313
0.436000,0.0855,-0.1391,1.0116,1.025
0.445000,-0.0149,-0.2831,0.7041,0.759
0.446000,-0.1197,-0.3738,0.3804,0.547
0.451000,-0.2228,-0.4034,0.1050,0.473
0.456000,-0.3037,-0.3953,-0.1628,0.524
0.475000,-0.3419,-0.3585,-0.3849,0.627
0.476000,-0.3906,-0.3547,-0.5852,0.788
0.484000,-0.3879,-0.3092,-0.7541,0.903
0.485000,-0.3870,-0.3006,-0.8918,1.018
0.485000,-0.3070,-0.2736,-1.1394,1.211
0.486000,-0.2666,-0.2711,-1.4274,1.477
0.489000,-0.2361,-0.2739,-1.4904,1.534
0.492000,-0.2402,-0.2364,-1.3430,1.385
0.499000,-0.2688,-0.2021,-0.9423,1.001
0.503000,-0.3101,-0.1790,-0.4489,0.574
0.508000,-0.4001,-0.1988,0.0439,0.449
0.513000,-0.4245,-0.2025,0.4333,0.639
0.517000,-0.4204,-0.2146,0.6262,0.784
0.522000,-0.3376,-0.1873,0.6110,0.723
0.527000,-0.2483,-0.1735,0.5336,0.614
0.532000,-0.2060,-0.1299,0.4874,0.545
0.537000,-0.1414,-0.1332,0.4223,0.465
0.541000,-0.0908,-0.1307,0.4433,0.471
0.546000,-0.0467,-0.0935,0.5170,0.527
0.551000,-0.0136,-0.0718,0.5476,0.552
0.557000,0.0184,-0.0722,0.5518,0.557
0.561000,0.0516,-0.0611,0.5465,0.552
0.566000,0.0780,-0.0551,0.4766,0.486
0.572000,0.0802,-0.0347,0.4092,0.418
0.577000,0.1153,-0.0071,0.3419,0.361
0.580000,0.1982,0.0302,0.2364,0.310
0.585000,0.1306,-0.0447,0.6212,0.636
0.589000,0.0865,0.0518,0.8191,0.825
0.605000,0.0990,-0.0109,0.5745,0.583
0.606000,0.1729,-0.0768,0.1580,0.247
0.606000,0.1399,-0.0882,0.0123,0.166
0.626000,-0.0132,-0.0620,0.0223,0.067
0.626000,-0.1612,-0.0365,0.2117,0.269
0.627000,-0.2188,-0.0047,0.4416,0.493
0.627000,-0.2179,-0.0768,0.5924,0.636
0.628000,-0.1698,-0.0827,0.5732,0.604
0.633000,-0.1202,-0.0899,0.4369,0.462
0.637000,-0.1012,-0.0812,0.3152,0.341
0.643000,-0.1080,-0.0588,0.2439,0.273
0.648000,-0.0663,-0.0220,0.1608,0.175
0.653000,0.0024,0.0532,0.0634,0.083
0.659000,0.1100,0.1216,0.0234,0.166
0.661000,0.1924,0.1594,0.0409,0.253
0.667000,0.2428,0.1025,-0.0039,0.264
0.672000,0.2469,-0.0177,-0.0822,0.261
0.677000,0.1879,-0.2034,-0.2179,0.352
0.681000,0.1441,-0.3494,-0.3058,0.486
0.686000,0.1411,-0.2578,-0.3505,0.457
0.693000,0.1159,0.0042,-0.3210,0.341
0.696000,0.0375,0.1708,-0.1792,0.250
0.701000,-0.0101,0.3044,-0.0400,0.307
0.705000,-0.0319,0.3665,0.0272,0.369
0.722000,-0.0304,0.3357,0.0777,0.346
0.723000,-0.0176,0.2433,0.1376,0.280
0.724000,-0.0145,0.1323,0.1735,0.219
0.726000,-0.0112,-0.0024,0.1926,0.193
0.730000,0.0024,-0.1009,0.1854,0.211
0.733000,0.0098,-0.1731,0.1232,0.213
0.739000,0.0466,-0.1759,0.0538,0.190
0.744000,0.0930,-0.1142,0.0611,0.159
0.750000,0.1110,-0.0264,0.1066,0.156
0.753000,0.1078,0.0514,0.0971,0.154
0.758000,0.1217,0.1315,0.0469,0.185
0.764000,0.1450,0.1779,0.0088,0.230
0.769000,0.2064,0.1910,0.0233,0.282
0.772000,0.2867,0.1945,0.0210,0.347
0.778000,0.3071,0.1719,-0.0195,0.352
0.782000,0.3129,0.1341,-0.0288,0.342
0.789000,0.2920,0.0780,-0.0403,0.305
0.793000,0.2208,0.0393,0.0004,0.224
0.798000,0.1402,-0.0151,0.0170,0.142
0.802000,0.0623,-0.0497,0.0121,0.081
0.810000,0.0013,-0.0645,-0.0165,0.067
0.811000,-0.0334,-0.0763,-0.0283,0.088
0.817000,-0.0704,-0.0780,-0.0614,0.122
0.821000,-0.0977,-0.0675,-0.1061,0.159
0.839000,-0.1013,-0.0899,-0.1386,0.194
0.841000,-0.0764,-0.0878,-0.1399,0.182
0.841000,-0.0085,-0.0734,-0.0796,0.109
0.842000,0.0833,-0.0517,-0.0056,0.098
0.856000,0.2043,-0.0183,0.0962,0.227
0.856000,0.2687,0.0285,0.1616,0.315
0.857000,0.2674,0.0312,0.2122,0.343
0.864000,0.2223,-0.0099,0.2578,0.340
0.865000,0.0715,-0.2229,0.3362,0.410
0.870000,0.0899,-0.2852,0.2501,0.390
0.873000,0.0875,-0.3068,0.0603,0.325
0.878000,-0.0062,-0.3126,0.0598,0.318
0.884000,-0.1293,-0.2273,0.0499,0.266
0.888000,-0.1725,-0.1114,0.0949,0.226
0.893000,-0.2051,0.0015,0.1729,0.268
0.898000,-0.2083,0.0569,0.2149,0.305
0.902000,-0.2319,0.1337,0.2377,0.358
0.922000,-0.1737,0.1920,0.2414,0.354
0.923000,-0.1146,0.2418,0.1408,0.302
0.924000,-0.0921,0.1982,0.0767,0.232
0.924000,-0.0556,0.1671,-0.0106,0.176
0.927000,0.0283,0.1366,-0.0758,0.159
0.933000,0.1381,0.1092,-0.1500,0.231
0.937000,0.1908,0.0876,-0.2094,0.296
0.942000,0.1941,0.0621,-0.3016,0.364
0.945000,0.1911,0.0330,-0.3646,0.413
0.951000,0.1866,-0.0020,-0.3678,0.412
0.959000,0.2020,-0.0168,-0.3331,0.390
0.962000,0.1802,-0.0209,-0.3059,0.356
0.966000,0.1523,0.0188,-0.2767,0.316
0.969000,0.1084,0.0498,-0.2669,0.292
0.975000,0.0884,0.0938,-0.2667,0.296
0.981000,0.0634,0.1031,-0.2643,0.291
0.986000,0.0549,0.0900,-0.1789,0.208
0.993000,0.0631,0.0784,-0.0682,0.122
0.994000,0.0528,0.0660,0.0271,0.089
0.999000,0.0099,0.0642,0.0385,0.075
1.005000,-0.0084,0.0515,0.0354,0.063
1.010000,-0.0243,0.0351,0.0180,0.046
1.015000,-0.0000,0.0244,0.0386,0.046
1.019000,0.0330,0.0239,0.0781,0.088
1.023000,0.0439,0.0360,0.0958,0.111
1.030000,0.0756,0.0484,0.1537,0.178
1.034000,0.0902,0.0422,0.1873,0.212
1.039000,0.1070,0.0100,0.2183,0.243
1.055000,0.1068,0.0020,0.2418,0.264
1.056000,0.0876,-0.0011,0.2913,0.304
1.057000,0.0779,-0.0280,0.2882,0.300
1.073000,0.0325,-0.0098,0.2756,0.278
1.074000,-0.0127,0.0152,0.2537,0.254
1.074000,-0.0510,0.0494,0.2296,0.240
1.074000,-0.0514,0.0830,0.2034,0.226
1.078000,-0.0261,0.1041,0.2106,0.236
1.081000,-0.0343,0.0914,0.2392,0.258
1.086000,-0.0209,0.0690,0.2581,0.268
1.091000,-0.0024,0.0558,0.2745,0.280
1.095000,0.0022,0.0020,0.2671,0.267
1.101000,-0.0163,-0.0494,0.2454,0.251
1.105000,-0.0271,-0.0461,0.2288,0.235
1.110000,-0.0350,-0.0407,0.1885,0.196
1.115000,-0.0500,-0.0498,0.1557,0.171
1.119000,-0.0079,-0.0258,0.1730,0.175
1.126000,0.0457,0.0073,0.2164,0.221
1.130000,0.1224,0.0140,0.3520,0.373
1.135000,0.1296,0.0225,0.4461,0.465
1.138000,0.1439,-0.0076,0.4517,0.474
1.144000,0.1510,-0.0335,0.4525,0.478
1.150000,0.1648,-0.0409,0.4130,0.447
1.155000,0.1732,-0.0372,0.4166,0.453
1.172000,0.1808,-0.0390,0.4061,0.446
1.173000,0.1593,-0.0369,0.3673,0.402
1.174000,0.1446,-0.0309,0.3478,0.378
1.174000,0.0703,-0.0184,0.3096,0.318
1.179000,0.0083,-0.0019,0.2195,0.220
1.183000,-0.0437,-0.0120,0.1658,0.172
1.187000,-0.0786,0.0041,0.0959,0.124
1.192000,-0.0653,0.0010,0.0005,0.065
1.197000,-0.0540,0.0053,-0.0751,0.093
1.203000,-0.0398,-0.0279,-0.1335,0.142
1.209000,-0.0370,-0.0271,-0.1726,0.179
1.212000,0.0163,-0.0185,-0.2256,0.227
1.215000,0.0485,-0.0259,-0.2782,0.284
1.221000,0.0759,-0.0113,-0.3186,0.328
1.226000,0.0724,-0.0176,-0.3255,0.334
1.231000,0.0550,-0.0233,-0.2730,0.279
1.234000,0.0431,-0.0308,-0.2471,0.253
1.240000,0.0293,-0.0404,-0.2096,0.215
1.246000,0.0112,-0.0186,-0.2247,0.226
1.251000,-0.0187,0.0033,-0.1803,0.181
1.255000,-0.0603,0.0109,-0.1197,0.135
1.259000,-0.0708,0.0091,-0.0739,0.103
1.264000,-0.0597,0.0097,-0.0332,0.069
1.270000,-0.0630,-0.0017,-0.0047,0.063
1.276000,-0.0330,-0.0133,-0.0167,0.039
1.280000,0.0010,0.0082,-0.0263,0.028
1.283000,0.0082,0.0148,-0.0428,0.046
1.289000,0.0145,0.0115,-0.0140,0.023
1.306000,-0.0155,0.0079,-0.0330,0.037
1.307000,-0.0436,0.0062,-0.0374,0.058
1.307000,-0.0343,-0.0003,-0.0561,0.066
1.309000,-0.0592,-0.0284,-0.0508,0.083
1.313000,-0.1039,-0.0231,-0.0004,0.106
1.318000,-0.1514,-0.0178,0.0591,0.163
1.326000,-0.1539,0.0089,0.1418,0.209
1.328000,-0.2372,0.0141,0.2286,0.330
1.331000,-0.3364,0.0287,0.2933,0.447
1.336000,-0.3632,0.0240,0.3218,0.486
1.342000,-0.3090,0.0238,0.3288,0.452
1.347000,-0.2125,-0.0008,0.3263,0.389
1.351000,-0.0744,-0.0448,0.2408,0.256
1.357000,0.0170,-0.0654,0.2652,0.274
1.360000,0.0769,-0.0820,0.2967,0.317
1.367000,0.1367,-0.0660,0.2947,0.332
1.371000,0.2014,-0.0249,0.2193,0.299
1.376000,0.2682,0.0553,0.1255,0.301
