time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.5833,0.8497,-1.2975,1.657
0.004000,-0.5974,0.9271,-0.7876,1.355
0.004000,-0.5385,0.9941,-0.1553,1.141
0.009000,-0.4447,1.0807,0.4853,1.265
0.014000,-0.3162,1.1075,1.1568,1.632
0.023000,-0.1705,1.1087,1.8166,2.135
0.024000,-0.0686,1.0906,2.4075,2.644
0.029000,-0.0056,1.0045,2.7495,2.927
0.035000,0.0404,0.9271,2.8340,2.982
0.039000,-0.0377,0.8400,2.7748,2.899
0.044000,-0.1318,0.7427,2.6851,2.789
0.049000,-0.2663,0.6102,2.6146,2.698
0.054000,-0.4176,0.4926,2.4017,2.487
0.059000,-0.5801,0.4020,2.1556,2.268
0.064000,-0.6941,0.3345,1.8748,2.027
0.072000,-0.7601,0.2492,1.4894,1.691
0.075000,-0.8028,0.1338,1.0132,1.300
0.079000,-0.8892,0.0391,0.6553,1.105
0.085000,-0.9192,-0.0773,0.2391,0.953
0.090000,-0.7754,-0.3133,-0.3216,0.896
0.095000,-0.8499,-0.3043,-0.3562,0.970
0.100000,-1.0261,-0.1643,-0.2766,1.075
0.105000,-1.0807,0.0292,-0.2059,1.101
0.110000,-0.9877,0.1504,-0.1964,1.018
0.115000,-0.8409,0.2392,-0.1574,0.888
0.120000,-0.6864,0.2587,-0.1365,0.746
0.125000,-0.5503,0.1922,-0.1970,0.615
0.130000,-0.4037,0.1964,-0.2563,0.517
0.137000,-0.2663,0.1290,-0.3707,0.474
0.141000,-0.1164,0.1448,-0.4530,0.490
0.146000,-0.0243,0.1471,-0.3743,0.403
0.152000,0.0537,0.1729,-0.3365,0.382
0.155000,0.1472,0.2095,-0.3459,0.430
0.160000,0.2620,0.1816,-0.2888,0.430
0.165000,0.3765,0.1671,-0.2214,0.468
0.172000,0.4837,0.1731,-0.1282,0.529
0.175000,0.5325,0.1015,-0.0295,0.543
0.180000,0.5535,0.0553,0.0581,0.559
0.186000,0.5226,0.0665,0.0628,0.531
0.190000,0.4248,0.0801,0.1343,0.453
0.195000,0.3873,0.1379,0.2735,0.494
0.202000,0.4112,0.1914,0.3634,0.581
0.205000,0.4636,0.2107,0.4067,0.652
0.210000,0.5494,0.1548,0.4573,0.731
0.216000,0.5567,0.0536,0.3993,0.687
0.220000,0.4744,-0.1236,0.2376,0.545
0.226000,0.4520,-0.2617,-0.0351,0.523
0.231000,0.4373,-0.4150,-0.3750,0.710
0.236000,0.3992,-0.4647,-0.6829,0.917
0.241000,0.3654,-0.5004,-0.9173,1.107
0.246000,0.3443,-0.4478,-1.1299,1.263
0.261000,0.3544,-0.4153,-1.2104,1.328
0.262000,0.3023,-0.3567,-1.2650,1.349
0.263000,0.2855,-0.3300,-1.2925,1.364
0.267000,0.2374,-0.3809,-1.0964,1.185
0.273000,0.2360,-0.4196,-0.8169,0.948
0.276000,0.2616,-0.4458,-0.6048,0.796
0.281000,0.2983,-0.5245,-0.6428,0.882
0.286000,0.2798,-0.5631,-0.5978,0.868
0.291000,0.3022,-0.5625,-0.5007,0.811
0.296000,0.3451,-0.5253,-0.3539,0.721
0.302000,0.3352,-0.5111,-0.1885,0.640
0.306000,0.3279,-0.5053,0.0731,0.607
0.311000,0.3122,-0.5125,0.2502,0.650
0.317000,0.3250,-0.5671,0.3092,0.723
0.321000,0.3606,-0.5568,0.3228,0.738
0.326000,0.3395,-0.5614,0.2967,0.720
0.331000,0.3586,-0.6018,0.3012,0.763
0.337000,0.3418,-0.6001,0.2896,0.749
0.342000,0.2916,-0.5252,0.1422,0.617
0.347000,0.2622,-0.4415,-0.0319,0.515
0.354000,0.2012,-0.3157,-0.2472,0.449
0.356000,0.1208,-0.1671,-0.4510,0.496
0.362000,0.0597,-0.0077,-0.6277,0.631
0.367000,0.0117,0.0809,-0.7151,0.720
0.372000,-0.0360,0.0540,-0.7848,0.787
0.376000,-0.0492,0.0915,-0.7659,0.773
0.382000,-0.0414,0.0646,-0.6870,0.691
0.389000,-0.0137,-0.0304,-0.5192,0.520
0.392000,0.0389,-0.0710,-0.4057,0.414
0.397000,0.1152,-0.1020,-0.3726,0.403
0.402000,0.1892,-0.1207,-0.2501,0.336
0.407000,0.2733,-0.1631,-0.1327,0.345
0.412000,0.3296,-0.2517,-0.0695,0.420
0.417000,0.3131,-0.3203,-0.0463,0.450
0.422000,0.2818,-0.2690,0.0659,0.395
0.427000,0.2886,-0.1514,0.2177,0.392
0.432000,0.3414,0.0053,0.3443,0.485
