time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,0.4329,0.1103,-0.3112,0.544
0.006000,0.3899,0.1055,-0.2443,0.472
0.006000,0.3977,0.0054,-0.1588,0.428
0.011000,0.1737,-0.3275,0.4297,0.567
0.013000,0.4391,-0.4992,1.1116,1.295
0.017000,0.2809,-0.5503,0.7164,0.946
0.024000,0.1909,-0.7316,0.1591,0.773
0.035000,0.5176,-0.2558,-0.1823,0.605
0.035000,0.6113,0.0417,-0.4144,0.740
0.037000,0.4302,0.0937,-0.5003,0.666
0.050000,-0.2782,-0.1554,-0.3459,0.470
0.051000,-0.4449,-0.2053,-0.2285,0.541
0.053000,-0.2361,-0.0627,-0.1951,0.313
0.058000,-0.4028,-0.1041,-0.1454,0.441
0.062000,-0.9604,-0.2609,-0.2387,1.023
0.067000,-0.3939,0.0188,-0.1558,0.424
0.071000,-0.7910,0.0971,0.1185,0.806
0.077000,-1.1722,-0.1602,-0.1389,1.191
0.082000,-1.0549,0.1862,-0.2544,1.101
0.086000,-0.6797,0.6177,-0.0367,0.919
0.091000,-0.1975,0.8223,0.1128,0.853
0.095000,0.0624,0.7142,0.0900,0.723
0.102000,0.0120,0.3721,-0.1178,0.390
0.105000,-0.1591,0.0597,-0.2695,0.319
0.110000,-0.1776,-0.0166,-0.3015,0.350
0.114000,-0.1070,0.0463,-0.2601,0.285
0.120000,-0.0595,0.1640,-0.1718,0.245
0.125000,-0.1364,0.2457,-0.0916,0.296
0.130000,-0.2555,0.2275,0.0092,0.342
0.134000,-0.3449,0.1880,0.0332,0.394
0.138000,-0.3479,0.1392,0.0308,0.376
0.144000,-0.3721,0.0835,0.0144,0.382
0.149000,-0.3913,0.0396,0.0125,0.393
0.154000,-0.4198,0.0100,0.0227,0.421
0.165000,-0.3480,0.0228,0.0092,0.349
0.166000,-0.2598,0.0043,-0.0111,0.260
0.168000,-0.1954,0.0163,-0.0335,0.199
0.174000,-0.1096,0.0138,-0.0722,0.132
0.180000,-0.0573,0.0134,-0.1152,0.129
0.183000,0.0093,-0.0156,-0.1341,0.135
0.186000,0.0519,-0.0183,-0.1623,0.171
0.192000,0.0681,-0.0255,-0.1856,0.199
0.198000,0.1175,-0.0040,-0.1684,0.205
0.202000,0.1237,-0.0060,-0.1538,0.197
0.208000,0.1561,0.0113,-0.1465,0.214
0.210000,0.1645,0.0052,-0.1301,0.210
0.216000,0.1374,0.0139,-0.1139,0.179
0.221000,0.1437,0.0444,-0.1123,0.188
0.227000,0.1262,0.0443,-0.0895,0.161
0.231000,0.1132,0.0352,-0.0433,0.126
0.235000,0.0931,0.0122,0.0570,0.110
0.241000,0.0518,0.0061,0.1612,0.169
0.246000,0.0277,-0.0071,0.1981,0.200
0.250000,0.0205,-0.0132,0.1920,0.194
0.255000,0.0086,-0.0435,0.1908,0.196
0.265000,-0.0103,-0.0264,0.1969,0.199
0.265000,-0.0102,-0.0407,0.1793,0.184
0.270000,-0.0031,-0.0410,0.1502,0.156
0.279000,0.0420,-0.0629,0.0834,0.113
0.280000,0.0581,-0.0610,0.0148,0.086
0.283000,0.0999,-0.0590,-0.0295,0.120
0.290000,0.1412,-0.0284,-0.0451,0.151
0.294000,0.1821,-0.0143,-0.0368,0.186
0.298000,0.2038,-0.0023,-0.0454,0.209
0.303000,0.2324,-0.0067,-0.0350,0.235
0.307000,0.2583,0.0059,-0.0225,0.259
0.314000,0.2460,0.0021,-0.0077,0.246
0.317000,0.2694,0.0032,0.0424,0.273
0.323000,0.2926,0.0163,0.0945,0.308
0.327000,0.3154,0.0101,0.1130,0.335
