time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1258,-0.0130,0.3707,0.392
0.003000,-0.1901,-0.0372,0.4985,0.535
0.007000,-0.2987,0.0609,0.7189,0.781
0.011000,-0.2442,0.1514,0.7528,0.806
0.016000,-0.1046,0.1723,0.6595,0.690
0.021000,0.0563,0.1937,0.6161,0.648
0.027000,0.1334,0.2096,0.6059,0.655
0.031000,0.2346,0.2602,0.6585,0.746
0.036000,0.2617,0.3002,0.7108,0.815
0.041000,0.2869,0.3415,0.5217,0.686
0.046000,0.3173,0.3476,0.2578,0.537
0.051000,0.2868,0.3725,0.1113,0.483
0.060000,0.2262,0.3707,-0.0412,0.436
0.061000,0.1837,0.3320,-0.2521,0.456
0.066000,0.1338,0.3129,-0.4928,0.599
0.073000,0.0880,0.2628,-0.6121,0.672
0.076000,0.0444,0.2609,-0.6668,0.717
0.082000,0.0237,0.2279,-0.7158,0.752
0.087000,0.0551,0.1681,-0.6854,0.708
0.093000,0.0382,0.1299,-0.6847,0.698
0.097000,0.0053,0.1170,-0.7364,0.746
0.102000,-0.0031,0.0721,-0.8057,0.809
0.108000,0.0413,-0.1030,-0.9197,0.926
0.112000,0.1470,-0.3833,-1.1079,1.182
0.117000,0.0521,-0.3505,-0.8297,0.902
0.123000,-0.0267,-0.1207,-0.5622,0.576
0.127000,-0.1322,0.0322,-0.3387,0.365
0.133000,-0.1947,0.0885,-0.2581,0.335
0.138000,-0.2796,0.0648,-0.2969,0.413
0.142000,-0.3409,-0.0507,-0.4391,0.558
0.147000,-0.3239,-0.1227,-0.5332,0.636
0.152000,-0.3278,-0.1229,-0.5100,0.619
0.165000,-0.2898,-0.0853,-0.3866,0.491
0.165000,-0.2361,-0.0882,-0.2477,0.353
0.167000,-0.0675,-0.1269,-0.2495,0.288
0.174000,0.4022,-0.1855,-0.3582,0.570
0.177000,0.0767,-0.3171,-0.4175,0.530
0.183000,-0.2900,-0.3910,-0.3559,0.603
0.188000,-0.4506,-0.3569,-0.4021,0.702
0.193000,-0.6505,-0.3615,-0.4114,0.850
0.198000,-0.8037,-0.4133,-0.3422,0.966
0.203000,-0.9028,-0.4001,-0.2530,1.019
0.208000,-0.9353,-0.3831,-0.2548,1.042
0.212000,-0.8568,-0.3810,-0.2922,0.982
0.217000,-0.7777,-0.4616,-0.1826,0.923
0.223000,-0.7510,-0.5648,-0.1030,0.945
0.227000,-0.7266,-0.6732,-0.1383,1.000
0.233000,-0.7000,-0.7699,-0.2238,1.064
0.238000,-0.6609,-0.8800,-0.3212,1.146
0.243000,-0.5766,-0.8510,-0.2895,1.068
0.248000,-0.5587,-0.8126,-0.2221,1.011
0.253000,-0.6124,-0.7519,-0.1608,0.983
0.264000,-0.5697,-0.6266,-0.0910,0.852
0.264000,-0.5209,-0.5738,0.0103,0.775
0.268000,-0.4600,-0.5151,0.1910,0.717
0.275000,-0.2744,-0.4773,0.1979,0.585
0.278000,-0.1645,-0.4885,0.0843,0.522
0.283000,-0.1604,-0.5388,-0.1259,0.576
0.290000,-0.1245,-0.5772,-0.2726,0.650
0.294000,-0.1033,-0.5782,-0.4400,0.734
0.298000,-0.1003,-0.5128,-0.6077,0.801
0.303000,-0.1196,-0.4476,-0.7439,0.876
0.310000,-0.1374,-0.3872,-0.8141,0.912
0.314000,-0.0773,-0.3027,-0.8233,0.881
0.319000,-0.0437,-0.2228,-0.8435,0.874
0.324000,-0.0756,-0.2022,-0.7673,0.797
0.329000,-0.0616,-0.2408,-0.7380,0.779
0.334000,-0.0460,-0.2515,-0.6743,0.721
0.348000,-0.0805,-0.3741,-0.7112,0.808
0.350000,-0.0995,-0.5010,-0.7027,0.869
0.350000,-0.1153,-0.5558,-0.6537,0.866
0.354000,-0.1155,-0.5713,-0.5558,0.805
0.361000,-0.0732,-0.5510,-0.4570,0.720
0.364000,0.0247,-0.5585,-0.4156,0.697
0.370000,0.1025,-0.5269,-0.4768,0.718
0.374000,0.1457,-0.4064,-0.6271,0.761
0.380000,0.2557,-0.2414,-0.7600,0.837
0.384000,0.3450,-0.0690,-0.9448,1.008
0.390000,0.3900,0.0456,-1.1661,1.230
0.395000,0.4538,0.2082,-1.3129,1.405
0.399000,0.5212,0.2902,-1.3727,1.497
0.405000,0.5398,0.2941,-1.2706,1.411
0.410000,0.6043,0.3324,-1.1393,1.332
0.414000,0.6705,0.2910,-0.9645,1.210
0.420000,0.7461,0.2164,-0.8333,1.139
