time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.1373,-0.3038,0.1039,0.349
0.004000,-0.0910,-0.3040,0.1209,0.340
0.004000,-0.0318,-0.2692,0.1570,0.313
0.006000,0.0208,-0.2350,0.2096,0.316
0.011000,0.0457,-0.1968,0.2645,0.333
0.017000,0.0046,-0.1477,0.4096,0.435
0.019000,-0.0122,-0.1927,0.3434,0.394
0.029000,0.1060,-0.1767,0.3834,0.435
0.029000,0.1875,-0.0911,0.5528,0.591
0.035000,0.1311,-0.0413,0.6442,0.659
0.040000,0.0163,-0.0157,0.6684,0.669
0.045000,0.0380,0.0359,0.7589,0.761
0.049000,0.0575,0.0556,0.8468,0.851
0.054000,0.0228,0.0673,0.8588,0.862
0.060000,-0.0537,0.0779,0.8266,0.832
0.065000,-0.1218,0.0775,0.7627,0.776
0.070000,-0.1462,0.0690,0.6718,0.691
0.074000,-0.1245,0.0668,0.5636,0.581
0.078000,-0.1642,0.0330,0.4167,0.449
0.083000,-0.2529,0.0419,0.0457,0.260
0.089000,-0.2724,0.0440,0.0360,0.278
0.097000,-0.2606,-0.0033,0.0735,0.271
0.098000,-0.2724,-0.0402,0.0294,0.277
0.103000,-0.2439,-0.0549,0.0115,0.250
0.107000,-0.1879,-0.0217,-0.0160,0.190
0.112000,-0.0765,0.0757,-0.0244,0.110
0.118000,0.0255,0.1699,-0.0421,0.177
0.123000,0.0877,0.2607,-0.0261,0.276
0.127000,0.1722,0.3030,0.0234,0.349
0.131000,0.2172,0.3184,0.0731,0.392
0.137000,0.1873,0.2833,0.0921,0.352
0.142000,0.1448,0.2480,0.1494,0.324
0.147000,0.0660,0.1888,0.1925,0.278
0.150000,-0.0441,0.1344,0.2097,0.253
0.155000,-0.1164,0.0375,0.1868,0.223
0.161000,-0.1747,-0.0208,0.1856,0.256
0.166000,-0.2261,-0.0976,0.1513,0.289
0.170000,-0.3013,-0.1881,0.0461,0.358
0.176000,-0.3692,-0.2159,-0.0986,0.439
0.180000,-0.3894,-0.2478,-0.1999,0.503
0.185000,-0.3359,-0.2503,-0.1798,0.456
0.190000,-0.2635,-0.2354,-0.1368,0.379
0.194000,-0.1743,-0.2154,-0.0663,0.285
0.199000,-0.0871,-0.1451,0.0031,0.169
0.203000,-0.0422,-0.1201,0.0904,0.156
0.210000,-0.0275,-0.0976,0.1651,0.194
0.213000,-0.0262,-0.0612,0.2296,0.239
0.219000,0.0112,-0.0278,0.2797,0.281
0.222000,0.0416,0.0119,0.3656,0.368
0.227000,0.0864,0.0386,0.4277,0.438
0.233000,0.0883,0.0665,0.4000,0.415
0.239000,0.0451,0.0575,0.3759,0.383
0.250000,0.0138,0.0309,0.3246,0.326
0.251000,-0.0084,-0.0298,0.3459,0.347
0.251000,-0.0072,-0.0839,0.3302,0.341
0.267000,-0.0092,-0.1457,0.3417,0.372
0.268000,-0.0116,-0.1867,0.3208,0.371
0.268000,-0.0239,-0.1926,0.2702,0.333
0.270000,-0.0580,-0.1970,0.1449,0.251
0.277000,-0.0805,-0.1876,0.0330,0.207
0.281000,-0.1011,-0.1905,-0.0443,0.220
0.286000,-0.1437,-0.1958,-0.1351,0.278
0.291000,-0.1509,-0.2034,-0.1966,0.321
0.295000,-0.1206,-0.2083,-0.2319,0.334
0.300000,-0.0790,-0.2317,-0.2148,0.326
0.305000,-0.0380,-0.2308,-0.2055,0.311
0.310000,-0.0140,-0.2080,-0.1848,0.279
0.315000,0.0382,-0.1707,-0.2003,0.266
0.319000,0.0496,-0.1333,-0.1924,0.239
0.323000,0.0513,-0.1171,-0.2467,0.278
0.330000,0.0124,-0.1362,-0.3318,0.359
0.335000,-0.0029,-0.1308,-0.3644,0.387
0.339000,0.0144,-0.1275,-0.3688,0.390
0.350000,0.0356,-0.1095,-0.3758,0.393
0.351000,0.0823,-0.1102,-0.3593,0.385
0.354000,0.1570,-0.0702,-0.3577,0.397
0.365000,0.2194,-0.0373,-0.3493,0.414
0.366000,0.2840,0.0362,-0.3319,0.438
0.367000,0.2896,0.0549,-0.3341,0.446
0.372000,0.2699,0.1022,-0.2986,0.415
0.377000,0.2322,0.1210,-0.2781,0.382
0.382000,0.2004,0.0877,-0.2484,0.331
0.387000,0.1601,0.0808,-0.2073,0.274
0.392000,0.1305,0.0289,-0.2021,0.242
0.396000,0.1110,-0.0156,-0.1968,0.227
0.402000,0.0848,-0.0554,-0.1960,0.221
0.406000,0.0657,-0.0950,-0.1902,0.223
0.412000,0.0609,-0.1086,-0.1746,0.214
0.415000,0.0631,-0.1128,-0.1516,0.199
0.422000,0.0701,-0.0959,-0.1405,0.184
0.426000,0.0224,-0.0653,-0.1055,0.126
0.432000,-0.0013,-0.0422,-0.0989,0.108
0.436000,-0.0251,-0.0337,-0.1136,0.121
0.439000,-0.0205,-0.0231,-0.1376,0.141
0.445000,-0.0118,-0.0222,-0.1565,0.158
0.451000,-0.0439,-0.0521,-0.1823,0.195
0.455000,-0.0620,-0.0555,-0.2199,0.235
0.472000,-0.0828,-0.1014,-0.2527,0.285
0.473000,-0.0684,-0.1371,-0.2712,0.312
0.474000,-0.0335,-0.1484,-0.2591,0.300
0.488000,-0.0401,-0.1354,-0.2309,0.271
0.489000,-0.0165,-0.0866,-0.2269,0.243
0.489000,-0.0200,-0.0402,-0.1996,0.205
0.489000,0.0021,0.0085,-0.1562,0.156
0.497000,-0.0098,0.0333,-0.0991,0.105
0.498000,-0.0101,0.0556,-0.0427,0.071
0.503000,-0.0058,0.0398,-0.0033,0.040
0.509000,-0.0160,0.0479,0.0262,0.057
0.511000,-0.0215,0.0678,0.0341,0.079
0.518000,-0.0128,0.0924,0.0110,0.094
0.522000,-0.0111,0.1122,0.0519,0.124
0.528000,0.0006,0.1321,0.0805,0.155
0.532000,0.0698,0.2778,0.3057,0.419
0.536000,0.0738,0.1925,0.1154,0.236
0.544000,0.0547,0.0868,-0.0071,0.103
0.548000,-0.0144,0.0224,0.0043,0.027
0.551000,-0.0712,-0.0179,0.0135,0.075
0.556000,-0.0804,-0.0227,0.0325,0.090
0.560000,-0.0351,0.0031,0.0849,0.092
0.567000,-0.0356,0.0163,0.1254,0.131
0.571000,-0.0388,-0.0091,0.1757,0.180
0.589000,-0.0161,-0.0324,0.2070,0.210
0.591000,-0.0032,-0.0634,0.1889,0.199
0.592000,0.0165,-0.0803,0.1547,0.175
0.592000,0.0454,-0.0523,0.1260,0.144
0.597000,0.0694,-0.0058,0.1095,0.130
0.600000,0.0909,0.0664,0.1241,0.168
0.605000,0.0815,0.1120,0.1290,0.189
0.610000,0.0842,0.1028,0.1407,0.194
0.614000,0.0802,0.1320,0.1568,0.220
0.619000,0.0504,0.0995,0.1345,0.175
0.626000,-0.0026,0.0817,0.1027,0.131
0.629000,-0.0503,0.0477,0.0899,0.114
0.632000,-0.0406,0.0427,0.1269,0.140
0.638000,-0.0687,0.0497,0.0661,0.107
0.643000,-0.0586,0.0165,0.0412,0.073
0.648000,-0.0748,-0.0140,0.0545,0.094
0.653000,-0.1315,-0.0111,0.0915,0.161
0.657000,-0.1358,-0.0202,0.0998,0.170
0.663000,-0.1620,-0.0152,0.0774,0.180
0.667000,-0.1434,-0.0556,0.0554,0.163
0.672000,-0.1278,-0.0769,0.0386,0.154
0.677000,-0.1292,-0.0840,0.0269,0.156
0.681000,-0.0879,-0.0771,0.0321,0.121
0.688000,-0.0610,-0.0586,0.0067,0.085
0.692000,-0.0458,-0.0690,-0.0253,0.087
0.696000,-0.0184,-0.0512,-0.0426,0.069
0.703000,0.0067,-0.0336,-0.0572,0.067
0.705000,0.0344,-0.0235,-0.0715,0.083
0.711000,0.0409,0.0102,-0.0619,0.075
0.716000,0.0309,0.0246,-0.0666,0.077
0.721000,0.0569,0.0390,-0.0736,0.101
0.726000,0.0589,0.0200,-0.0831,0.104
0.729000,0.0324,-0.0010,-0.0949,0.100
0.736000,0.0297,-0.0004,-0.0926,0.097
0.741000,0.0173,0.0004,-0.0691,0.071
0.744000,0.0167,0.0109,-0.0839,0.086
0.750000,0.0350,0.0050,-0.0823,0.090
0.753000,0.0577,-0.0006,-0.0667,0.088
0.761000,0.0706,-0.0128,-0.0351,0.080
0.764000,0.0548,-0.0411,0.0077,0.069
0.768000,0.0197,-0.0594,-0.0024,0.063
0.773000,-0.0155,-0.0771,-0.0056,0.079
0.777000,-0.0414,-0.0991,-0.0044,0.107
0.784000,-0.0487,-0.1040,0.0393,0.121
0.788000,-0.0302,-0.1039,0.0729,0.130
0.804000,0.0068,-0.0917,0.1037,0.139
0.805000,0.0267,-0.0820,0.1318,0.157
0.806000,0.0368,-0.0652,0.1454,0.164
0.822000,0.0565,-0.0440,0.1757,0.190
0.823000,0.0880,-0.0281,0.1989,0.219
0.823000,0.1006,-0.0198,0.2413,0.262
0.824000,0.1301,0.0141,0.2577,0.289
0.824000,0.1623,0.0425,0.2293,0.284
0.831000,0.1688,0.0819,0.2113,0.283
0.836000,0.1664,0.0682,0.1891,0.261
0.841000,0.1313,0.0613,0.1700,0.223
0.845000,0.1301,0.0516,0.1632,0.215
0.849000,0.0911,0.0395,0.1520,0.182
0.855000,0.0812,0.0201,0.1268,0.152
0.859000,0.0596,0.0317,0.0924,0.114
0.864000,0.0500,0.0172,0.0795,0.095
0.869000,0.0190,0.0031,0.0452,0.049
0.876000,0.0025,0.0107,0.0251,0.027
0.879000,0.0189,0.0042,-0.0212,0.029
0.884000,0.0015,-0.0161,-0.0389,0.042
0.888000,0.0098,-0.0358,-0.0259,0.045
0.895000,0.0223,-0.0290,-0.0277,0.046
0.898000,0.0390,-0.0623,-0.0439,0.086
0.904000,0.0409,-0.0498,-0.0579,0.087
0.921000,0.0638,-0.0514,-0.0698,0.108
0.923000,0.0840,-0.0098,-0.0487,0.098
0.923000,0.1016,-0.0087,-0.0067,0.102
0.924000,0.1048,0.0115,0.0110,0.106
0.941000,0.1010,0.0223,0.0547,0.117
0.942000,0.0949,0.0210,0.1050,0.143
0.942000,0.0937,0.0102,0.1028,0.140
0.942000,0.0832,0.0112,0.1198,0.146
0.945000,0.1015,0.0120,0.1344,0.169
0.951000,0.1245,0.0197,0.1183,0.173
0.956000,0.1213,0.0248,0.1001,0.159
0.962000,0.1206,0.0130,0.0633,0.137
0.966000,0.1270,0.0082,0.0530,0.138
0.969000,0.1406,0.0201,0.0690,0.158
0.976000,0.1235,0.0176,0.0825,0.150
0.980000,0.1233,0.0246,0.0912,0.155
0.985000,0.0758,0.0078,0.0689,0.103
0.991000,0.0503,-0.0255,0.0801,0.098
0.994000,0.0322,-0.0634,0.0865,0.112
1.000000,0.0048,-0.0963,0.1000,0.139
1.005000,-0.0152,-0.1100,0.0733,0.133
1.010000,-0.0325,-0.1286,0.0516,0.142
1.015000,-0.0686,-0.1305,0.0256,0.150
1.019000,-0.0712,-0.1396,0.0021,0.157
1.037000,-0.0499,-0.1369,0.0028,0.146
1.038000,-0.0384,-0.1272,-0.0084,0.133
1.038000,-0.0365,-0.1104,-0.0242,0.119
1.039000,-0.0086,-0.0866,-0.0375,0.095
1.060000,0.0071,-0.0700,-0.0532,0.088
1.061000,0.0298,-0.0393,-0.0570,0.075
1.061000,0.0165,-0.0419,-0.0560,0.072
1.062000,0.0078,-0.0540,-0.0361,0.065
1.062000,0.0062,-0.0470,-0.0259,0.054
1.066000,-0.0048,-0.0471,-0.0373,0.060
1.071000,0.0009,-0.0519,-0.0390,0.065
1.078000,-0.0003,-0.0424,-0.0265,0.050
1.082000,-0.0037,-0.0259,-0.0283,0.039
1.086000,-0.0258,-0.0288,0.0033,0.039
1.091000,-0.0452,-0.0414,-0.0054,0.062
1.096000,-0.0597,-0.0542,0.0314,0.086
1.100000,-0.0835,-0.0648,0.0206,0.108
1.107000,-0.0835,-0.0589,0.0055,0.102
1.110000,-0.0645,-0.0343,-0.0426,0.085
1.115000,-0.0386,-0.0219,-0.0546,0.070
1.120000,-0.0034,0.0142,-0.0522,0.054
1.127000,0.0364,0.0594,-0.0570,0.090
1.130000,0.0451,0.0139,-0.0521,0.070
1.135000,0.0702,-0.0051,-0.0519,0.087
1.138000,0.0594,-0.0028,-0.0349,0.069
1.153000,0.0770,-0.0007,-0.0322,0.083
1.154000,0.0728,0.0156,-0.0222,0.078
1.155000,0.0945,0.0815,-0.0076,0.125
1.175000,0.1230,0.1161,-0.0192,0.170
1.176000,0.1085,0.1339,0.0071,0.172
1.176000,0.1034,0.1066,-0.0050,0.149
1.176000,0.0770,0.0774,-0.0124,0.110
1.177000,0.0531,0.0938,-0.0627,0.125
1.183000,0.0106,0.0700,-0.0726,0.101
1.186000,-0.0080,0.0419,-0.0921,0.102
1.192000,-0.0003,0.0524,-0.1024,0.115
1.197000,-0.0094,0.0346,-0.1057,0.112
1.202000,-0.0231,0.0458,-0.1567,0.165
1.207000,-0.0294,0.0334,-0.1934,0.198
1.210000,-0.0472,0.0357,-0.2372,0.244
1.216000,-0.0196,0.0313,-0.2550,0.258
1.222000,-0.0039,0.0581,-0.2990,0.305
1.226000,0.0120,0.0472,-0.2767,0.281
1.230000,0.0306,0.0727,-0.3004,0.311
1.235000,0.0663,0.0941,-0.3484,0.367
1.241000,0.1191,0.0973,-0.3994,0.428
1.246000,0.1819,0.1515,-0.4463,0.505
1.250000,0.2053,0.1995,-0.4894,0.567
1.255000,0.2351,0.2676,-0.5242,0.634
1.260000,0.1861,0.3847,-0.5842,0.724
1.265000,0.0683,0.4957,-0.6101,0.789
1.271000,-0.0398,0.5695,-0.5449,0.789
1.287000,-0.1171,0.6321,-0.5549,0.849
1.288000,-0.0157,0.7093,-0.6653,0.973
1.289000,0.1245,0.7791,-0.6564,1.026
1.290000,0.1991,0.8509,-0.5480,1.031
1.294000,0.1853,0.9078,-0.4687,1.038
1.299000,0.1219,0.9259,-0.4279,1.027
1.302000,0.0539,0.8532,-0.3037,0.907
1.308000,0.0046,0.7328,-0.2605,0.778
1.312000,-0.0836,0.6099,-0.2688,0.672
1.317000,-0.1373,0.4941,-0.2356,0.564
1.323000,-0.1542,0.3683,-0.1349,0.421
1.326000,-0.1415,0.2916,-0.0738,0.332
1.331000,-0.1611,0.1756,-0.0730,0.249
1.337000,-0.1815,0.0726,-0.0892,0.215
1.342000,-0.1624,-0.0581,-0.1410,0.223
1.347000,-0.0778,-0.1925,-0.1949,0.285
1.350000,-0.1751,-0.2550,-0.2434,0.394
1.370000,-0.2797,-0.3103,-0.4075,0.584
1.371000,-0.2798,-0.4271,-0.6153,0.800
1.372000,-0.2498,-0.5499,-0.8217,1.020
1.373000,-0.1805,-0.6593,-0.9463,1.167
1.375000,-0.1028,-0.7575,-1.0208,1.275
1.379000,-0.0068,-0.8087,-1.0247,1.305
1.385000,0.1150,-0.7939,-1.1437,1.397
1.390000,0.2150,-0.7801,-1.1517,1.408
1.395000,0.1588,-0.8929,-1.2159,1.517
1.399000,0.1447,-0.9931,-1.4025,1.725
1.403000,0.1338,-1.0735,-1.6137,1.943
1.409000,0.1024,-1.1339,-1.8043,2.133
1.415000,0.0384,-1.2784,-1.9536,2.335
1.418000,-0.0724,-1.4515,-2.0505,2.513
1.423000,-0.1869,-1.5340,-2.1454,2.644
1.427000,-0.2580,-1.5289,-2.2932,2.768
1.434000,0.0032,-1.0190,-2.3247,2.538
1.439000,0.2836,-0.5299,-2.4866,2.558
1.443000,0.2460,-1.1615,-2.8290,3.068
1.447000,0.1239,-1.7621,-2.8569,3.359
1.453000,0.0294,-2.1930,-2.8887,3.627
1.471000,0.0698,-2.4616,-2.9317,3.829
