time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.2208,-0.2148,-0.6504,0.720
0.005000,0.0714,-0.0920,-0.6907,0.700
0.006000,0.4041,0.0259,-0.6154,0.737
0.012000,0.5811,0.1032,-0.5065,0.778
0.015000,0.5855,0.2277,-0.3849,0.737
0.019000,0.5683,0.3153,-0.3119,0.721
0.024000,0.5886,0.3633,-0.2104,0.723
0.029000,0.6316,0.4142,-0.0751,0.759
0.034000,0.5877,0.4177,0.1156,0.730
0.039000,0.4836,0.3927,0.3427,0.711
0.050000,0.3791,0.3293,0.5542,0.748
0.051000,0.2688,0.2728,0.7104,0.807
0.053000,0.1478,0.1872,0.8001,0.835
0.064000,-0.0030,0.0844,0.8524,0.857
0.065000,-0.2242,-0.0046,0.8917,0.919
0.067000,-0.4776,-0.0848,0.8658,0.992
0.073000,-0.6635,-0.1563,0.7467,1.011
0.078000,-0.6001,-0.1215,0.5968,0.855
0.082000,-0.5061,-0.0383,0.4115,0.653
0.087000,-0.4246,0.0409,0.1719,0.460
0.090000,-0.3790,0.0878,-0.0436,0.392
0.098000,-0.2998,0.1600,-0.2589,0.427
0.102000,-0.2274,0.1765,-0.4626,0.545
0.106000,-0.2021,0.1522,-0.5929,0.645
0.111000,-0.1142,0.1539,-0.6363,0.665
0.115000,-0.0238,0.1339,-0.6268,0.641
0.121000,0.0434,0.1041,-0.5384,0.550
0.127000,0.1044,0.0834,-0.4168,0.438
0.131000,0.1188,0.0285,-0.3568,0.377
0.136000,0.0044,-0.0577,-0.3627,0.367
0.139000,-0.0979,0.0982,-0.4605,0.481
0.145000,0.1434,0.1573,-0.4879,0.532
0.150000,0.4273,0.1965,-0.5146,0.697
0.155000,0.3980,0.1758,-0.5100,0.670
0.166000,0.4102,-0.1629,-0.5648,0.717
0.167000,0.3111,-0.0685,-0.6792,0.750
0.169000,0.0829,0.1921,-0.4587,0.504
0.174000,0.0392,0.2847,-0.1267,0.314
0.179000,0.0303,0.3480,0.2263,0.416
0.183000,0.0098,0.3551,0.3282,0.484
0.187000,-0.0180,0.2919,0.1078,0.312
0.194000,0.0321,0.1663,-0.2234,0.280
0.199000,-0.0327,0.0030,-0.7195,0.720
0.203000,-0.0287,-0.1540,-0.8247,0.839
0.211000,-0.0672,-0.2972,-0.6898,0.754
0.211000,-0.2254,-0.4031,-0.5496,0.718
0.218000,-0.3718,-0.4312,-0.2976,0.642
0.222000,-0.4184,-0.3989,0.0227,0.579
0.227000,-0.3031,-0.0357,1.1319,1.172
0.233000,-0.3350,-0.1887,0.2638,0.466
0.236000,-0.3350,-0.2645,-0.0155,0.427
0.243000,-0.4326,-0.0382,0.9372,1.033
0.246000,-0.7582,-0.1032,0.4548,0.890
0.252000,-0.6653,-0.1716,-0.0173,0.687
0.256000,-0.6154,-0.2054,-0.2869,0.709
0.269000,-0.6290,-0.2339,-0.3669,0.765
0.269000,-0.5968,-0.2694,-0.4154,0.775
0.271000,-0.5370,-0.3076,-0.3581,0.715
0.281000,-0.4384,-0.2615,-0.1715,0.539
0.282000,-0.3228,-0.1493,0.0423,0.358
0.284000,-0.1380,-0.0767,-0.0037,0.158
0.290000,-0.0204,0.0060,0.0542,0.058
0.294000,0.0730,0.0766,0.1801,0.209
0.299000,0.1093,0.1015,0.2433,0.285
0.303000,0.0909,0.0853,0.3469,0.369
0.310000,0.0252,0.0399,0.4694,0.472
0.314000,0.0219,-0.0252,0.6371,0.638
0.318000,0.0260,-0.0765,0.7569,0.761
0.323000,0.1518,-0.1237,0.9075,0.928
0.329000,0.1207,-0.1050,1.0506,1.063
0.332000,-0.1079,-0.0613,1.0153,1.023
0.338000,-0.2870,-0.0157,0.7121,0.768
0.343000,-0.2979,-0.0596,0.4104,0.511
0.348000,-0.2561,-0.1465,0.2732,0.402
0.352000,-0.2240,-0.2277,0.2273,0.392
0.356000,-0.1942,-0.2606,0.2172,0.391
0.367000,-0.1522,-0.2215,0.1402,0.303
0.368000,-0.0646,-0.1752,0.0826,0.204
0.372000,0.0183,-0.1313,0.0179,0.134
0.382000,0.0490,-0.1278,-0.0750,0.156
0.383000,0.0633,-0.1431,-0.1792,0.238
0.386000,0.0846,-0.1628,-0.2685,0.325
0.394000,0.1054,-0.1465,-0.3240,0.371
0.396000,0.1633,-0.1137,-0.3458,0.399
0.400000,0.2058,-0.0810,-0.3249,0.393
0.405000,0.2400,-0.0081,-0.3113,0.393
0.410000,0.2757,0.0145,-0.3145,0.418
0.415000,0.2990,0.0560,-0.3179,0.440
0.420000,0.2866,0.1071,-0.3382,0.456
0.426000,0.2793,0.1108,-0.3708,0.477
0.428000,0.2535,0.1368,-0.4278,0.516
0.435000,0.2355,0.1112,-0.4543,0.524
0.439000,0.2039,0.0844,-0.4318,0.485
0.445000,0.1612,0.0564,-0.3961,0.431
0.449000,0.1002,0.0081,-0.3450,0.359
0.453000,0.0543,0.0036,-0.2950,0.300
0.459000,-0.0006,0.0092,-0.2460,0.246
0.465000,-0.0242,0.0436,-0.2263,0.232
0.469000,-0.0451,0.0805,-0.1834,0.205
0.473000,-0.0707,0.0910,-0.1220,0.168
0.478000,-0.1057,0.0635,-0.0563,0.136
0.484000,-0.1241,0.0457,-0.0173,0.133
0.488000,-0.1402,0.0089,-0.0211,0.142
0.504000,-0.1376,0.0053,-0.0151,0.138
0.506000,-0.1351,-0.0078,-0.0424,0.142
0.506000,-0.0948,-0.0043,-0.0670,0.116
0.507000,-0.0691,0.0136,-0.0700,0.099
0.525000,-0.0672,0.0075,-0.0731,0.100
0.526000,-0.0485,0.0160,-0.0597,0.079
0.526000,-0.0344,0.0127,-0.0538,0.065
0.527000,-0.0107,0.0049,-0.0338,0.036
0.531000,-0.0013,0.0307,-0.0167,0.035
0.536000,0.0035,0.0327,-0.0190,0.038
0.541000,0.0155,0.0419,-0.0024,0.045
0.545000,-0.0009,0.0512,0.0591,0.078
0.549000,-0.0028,0.0461,0.1035,0.113
0.555000,-0.0142,0.0623,0.1263,0.142
0.561000,-0.0088,0.0472,0.1041,0.115
0.565000,-0.0248,0.0153,0.0943,0.099
0.568000,-0.0241,-0.0024,0.0636,0.068
0.572000,-0.0305,0.0129,0.0500,0.060
0.580000,-0.0180,-0.0005,0.0297,0.035
0.584000,-0.0389,0.0051,0.0309,0.050
0.589000,-0.0288,-0.0250,0.0725,0.082
0.606000,-0.0332,-0.0286,0.1374,0.144
0.607000,-0.0354,-0.0344,0.1659,0.173
0.607000,-0.0256,-0.0162,0.2036,0.206
0.609000,-0.0447,0.0162,0.2193,0.224
0.613000,-0.0493,0.0486,0.2490,0.258
0.617000,-0.0468,0.0807,0.2665,0.282
0.622000,-0.0205,0.0913,0.2245,0.243
0.629000,-0.0253,0.0947,0.2160,0.237
0.633000,-0.0158,0.0957,0.2004,0.223
0.639000,0.0058,0.0850,0.1658,0.186
0.642000,0.0297,0.1006,0.1623,0.193
0.646000,0.0655,0.1160,0.1850,0.228
0.653000,0.0775,0.1572,0.2147,0.277
0.658000,0.0542,0.1694,0.1756,0.250
0.662000,0.0028,0.1646,0.1917,0.253
0.665000,-0.0077,0.1406,0.1794,0.228
0.671000,-0.0490,0.1189,0.1770,0.219
0.677000,-0.0636,0.1066,0.1488,0.194
0.681000,-0.0661,0.1108,0.1211,0.177
0.686000,-0.0612,0.0839,0.1128,0.153
0.690000,-0.0489,0.0713,0.0740,0.114
0.694000,-0.0816,0.0727,0.0286,0.113
0.701000,-0.0616,0.0739,0.0076,0.096
0.705000,-0.0748,0.0748,-0.0248,0.109
0.710000,-0.0688,0.0779,-0.0329,0.109
0.715000,-0.0724,0.0830,-0.0621,0.126
0.718000,-0.0855,0.0642,-0.1075,0.152
0.726000,-0.1057,0.0385,-0.1312,0.173
0.729000,-0.1045,0.0392,-0.1452,0.183
0.735000,-0.1034,0.0448,-0.1237,0.167
0.737000,-0.0907,0.0624,-0.0978,0.147
0.756000,-0.0784,0.0469,-0.0487,0.103
0.757000,-0.0591,0.0626,-0.0334,0.092
0.757000,-0.0284,0.0569,0.0030,0.064
0.776000,-0.0123,0.0371,0.0129,0.041
0.777000,0.0176,0.0341,0.0226,0.045
0.778000,0.0233,0.0074,0.0276,0.037
0.778000,0.0430,0.0330,0.0469,0.072
0.778000,0.0244,0.0416,0.0472,0.067
0.782000,0.0319,0.0286,0.0240,0.049
0.785000,0.0109,0.0203,-0.0108,0.025
0.794000,0.0066,-0.0093,-0.0239,0.026
0.796000,-0.0025,-0.0386,-0.0583,0.070
0.800000,-0.0094,-0.0343,-0.0925,0.099
0.806000,0.0001,-0.0514,-0.1242,0.134
0.809000,0.0024,-0.0467,-0.1724,0.179
0.814000,0.0119,-0.0538,-0.2204,0.227
0.820000,0.0332,-0.0486,-0.2564,0.263
0.824000,0.0544,-0.0550,-0.2474,0.259
0.831000,0.0495,-0.0777,-0.2435,0.260
0.833000,0.0590,-0.0857,-0.2091,0.234
0.838000,0.0329,-0.0793,-0.1632,0.184
0.845000,0.0264,-0.0799,-0.1393,0.163
0.850000,0.0083,-0.0711,-0.1154,0.136
0.855000,-0.0068,-0.0838,-0.1154,0.143
0.861000,-0.0096,-0.0727,-0.1011,0.125
0.862000,0.0140,-0.0784,-0.0844,0.116
0.869000,0.0303,-0.0984,-0.0582,0.118
0.875000,0.0513,-0.1114,-0.0344,0.127
0.878000,0.0745,-0.1125,-0.0414,0.141
0.883000,0.1020,-0.1162,-0.0293,0.157
0.888000,0.1008,-0.1129,-0.0123,0.152
0.905000,0.0851,-0.1287,-0.0071,0.154
0.906000,0.1072,-0.1233,-0.0136,0.164
0.907000,0.1097,-0.1228,-0.0152,0.165
0.907000,0.1068,-0.1104,-0.0192,0.155
0.911000,0.0986,-0.0982,-0.0064,0.139
0.916000,0.0970,-0.1003,-0.0057,0.140
0.922000,0.0949,-0.0977,-0.0215,0.138
0.926000,0.1069,-0.0904,-0.0277,0.143
0.930000,0.1091,-0.0902,-0.0197,0.143
0.935000,0.1158,-0.1254,-0.0214,0.172
0.942000,0.0915,-0.1484,-0.0136,0.175
0.946000,0.0412,-0.2709,0.0035,0.274
0.950000,0.1953,-0.2097,0.0206,0.287
0.953000,0.1892,-0.1634,-0.0453,0.254
0.958000,0.1073,-0.1295,-0.0986,0.195
0.966000,0.1115,-0.1413,-0.1204,0.217
0.969000,0.1272,-0.1437,-0.0895,0.212
0.975000,0.1330,-0.1248,-0.0801,0.199
0.978000,0.1505,-0.1228,-0.0634,0.204
0.983000,0.1512,-0.0758,-0.0445,0.175
0.989000,0.1544,-0.1097,-0.0259,0.191
1.004000,0.0841,-0.4872,0.0086,0.494
1.005000,0.1765,-0.2266,-0.0460,0.291
1.005000,0.1688,-0.0218,-0.1108,0.203
1.019000,0.1662,0.0727,-0.1711,0.249
1.019000,0.2012,0.1742,-0.1674,0.314
1.020000,0.2520,0.1946,-0.1145,0.338
1.022000,0.2664,0.1414,-0.0574,0.307
1.026000,0.2594,0.0628,-0.0390,0.270
1.031000,0.1959,-0.0272,-0.0326,0.200
1.036000,0.1454,-0.0642,-0.1116,0.194
1.042000,0.1006,-0.0628,-0.2328,0.261
1.047000,0.0542,-0.0852,-0.2841,0.302
1.050000,0.0370,-0.0883,-0.3304,0.344
1.055000,0.0562,-0.0675,-0.3527,0.364
1.061000,0.0590,-0.0134,-0.3395,0.345
1.066000,0.0382,0.0166,-0.3241,0.327
1.071000,0.0440,0.0372,-0.3069,0.312
1.074000,0.0454,0.0816,-0.3066,0.321
1.081000,0.0326,0.0927,-0.2806,0.297
1.086000,-0.0206,0.0803,-0.2196,0.235
1.090000,-0.0570,0.0373,-0.1782,0.191
1.095000,-0.1102,-0.0266,-0.1374,0.178
1.099000,-0.1445,-0.0923,-0.1087,0.203
1.104000,-0.1694,-0.1765,-0.0897,0.261
1.122000,-0.1945,-0.2315,-0.0685,0.310
