time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-1.4304,0.8041,-1.3257,2.110
0.007000,-1.5220,0.8743,-1.2060,2.130
0.008000,-1.4896,0.7541,-1.0910,1.994
0.012000,-1.3837,0.5730,-0.9903,1.795
0.017000,-1.1875,0.3978,-0.9466,1.570
0.021000,-0.9750,0.2928,-0.9234,1.374
0.026000,-0.7770,0.2385,-0.9442,1.246
0.029000,-0.6513,0.2204,-1.0039,1.217
0.036000,-0.5511,0.3438,-0.8898,1.102
0.048000,-0.4709,0.4940,-0.8149,1.063
0.049000,-0.4857,0.5640,-0.7694,1.070
0.049000,-0.4944,0.5323,-0.6739,0.991
0.054000,-0.4029,0.4015,-0.5329,0.779
0.061000,-0.3012,0.2595,-0.4605,0.608
0.064000,-0.2081,0.0704,-0.4368,0.489
0.069000,-0.0542,0.1491,-0.2199,0.271
0.074000,0.1133,0.2698,0.2076,0.359
0.078000,0.2555,0.2831,0.6339,0.740
0.084000,0.3811,0.1616,0.8806,0.973
0.090000,0.4380,-0.3422,0.8940,1.053
0.093000,0.9730,-0.4886,0.8929,1.408
0.097000,1.3540,-0.2390,1.2753,1.875
0.101000,1.3806,0.0159,1.6059,2.118
0.108000,1.2365,-0.0125,1.6331,2.048
0.113000,1.0492,-0.3255,1.6984,2.023
0.117000,0.8801,-0.5769,1.5781,1.897
0.121000,0.7731,-0.6744,0.9314,1.386
0.126000,0.7281,-0.8120,0.6580,1.274
0.133000,0.6896,-0.8601,0.6486,1.279
0.137000,0.6634,-0.8021,0.4224,1.123
0.147000,0.5981,-0.6401,0.1729,0.893
0.148000,0.7218,-0.4664,0.0071,0.859
0.150000,0.6467,-0.3234,-0.0326,0.724
0.160000,0.5356,-0.2819,-0.0833,0.611
0.161000,0.3950,-0.2791,-0.2362,0.538
0.165000,0.1472,-0.2807,-0.3293,0.457
0.170000,0.0043,-0.2482,-0.3245,0.409
0.174000,-0.0804,-0.1937,-0.3080,0.373
0.180000,-0.1573,-0.1102,-0.2871,0.345
0.186000,-0.1546,-0.0600,-0.2662,0.314
0.189000,-0.1535,0.0116,-0.2310,0.278
0.193000,-0.1154,0.0376,-0.1885,0.224
0.198000,-0.0446,0.0823,-0.1386,0.167
0.204000,-0.0223,0.0738,-0.0978,0.125
0.209000,-0.0124,0.0667,-0.0396,0.079
0.214000,-0.0125,0.0753,0.0384,0.085
0.217000,-0.0416,0.0634,0.0911,0.119
0.223000,-0.0783,0.0931,0.0826,0.147
0.229000,-0.1132,0.1235,0.0943,0.192
0.233000,-0.1442,0.1717,0.0640,0.233
0.238000,-0.2028,0.1876,0.0178,0.277
0.242000,-0.2607,0.1835,-0.0348,0.321
0.248000,-0.3233,0.2004,-0.1086,0.396
0.252000,-0.4007,0.1907,-0.1510,0.469
0.266000,-0.4742,0.2239,-0.1789,0.554
0.267000,-0.5345,0.2500,-0.1759,0.616
0.267000,-0.5747,0.2573,-0.2329,0.671
0.271000,-0.5829,0.2387,-0.3094,0.702
0.280000,-0.5547,0.2113,-0.3170,0.673
0.281000,-0.5330,0.1655,-0.2893,0.629
0.287000,-0.4484,0.1229,-0.2574,0.531
0.291000,-0.3655,0.1241,-0.2692,0.471
0.296000,-0.2962,0.0949,-0.2338,0.389
0.300000,-0.2257,0.0735,-0.1606,0.287
0.306000,-0.1609,0.0263,-0.1883,0.249
0.310000,-0.1041,-0.0610,-0.1923,0.227
0.313000,-0.0479,-0.1166,-0.2231,0.256
0.319000,-0.0042,-0.1407,-0.2661,0.301
0.323000,0.0057,-0.1619,-0.2519,0.299
0.330000,0.0370,-0.1325,-0.2571,0.292
0.334000,0.0182,-0.1387,-0.2267,0.266
0.341000,0.0428,-0.1399,-0.2226,0.266
0.345000,0.0439,-0.1627,-0.1732,0.242
0.349000,0.0478,-0.1759,-0.0974,0.207
0.353000,0.0426,-0.1583,-0.0430,0.169
0.358000,0.0476,-0.1315,-0.0147,0.141
0.362000,0.0485,-0.1125,0.0139,0.123
0.369000,0.0141,-0.0819,0.0214,0.086
0.372000,-0.0605,-0.0497,-0.0114,0.079
0.378000,-0.1134,0.0036,-0.0127,0.114
0.383000,-0.1974,0.0395,-0.0304,0.204
0.386000,-0.2577,0.0941,-0.0670,0.282
0.393000,-0.2778,0.1009,-0.1059,0.314
0.398000,-0.2696,0.1246,-0.1546,0.335
0.403000,-0.2764,0.1152,-0.1676,0.343
0.420000,-0.2552,0.1112,-0.2121,0.350
0.421000,-0.2157,0.1078,-0.2211,0.327
0.421000,-0.1627,0.0812,-0.2594,0.317
0.422000,-0.1271,0.0482,-0.2574,0.291
0.427000,-0.0751,0.0160,-0.2105,0.224
0.431000,-0.0449,0.0010,-0.1569,0.163
0.434000,0.0165,-0.0376,-0.1417,0.148
0.442000,0.0591,-0.0328,-0.0813,0.106
0.445000,0.0858,-0.0160,-0.0162,0.089
0.451000,0.0918,0.0031,0.0633,0.112
0.460000,0.1013,0.0074,0.1215,0.158
0.461000,0.1048,-0.0080,0.2111,0.236
0.464000,0.1194,-0.0316,0.2680,0.295
0.469000,0.1114,-0.0514,0.2680,0.295
0.474000,0.1314,-0.0267,0.2450,0.279
0.479000,0.1071,-0.0078,0.2178,0.243
0.483000,0.0742,0.0104,0.1912,0.205
0.489000,0.0255,0.0257,0.0933,0.100
0.493000,-0.0420,0.0407,-0.0067,0.059
0.498000,-0.1285,0.0465,-0.0566,0.148
0.503000,-0.2201,0.0503,-0.0877,0.242
0.506000,-0.2908,0.0667,-0.1382,0.329
0.513000,-0.3410,0.1003,-0.1771,0.397
0.518000,-0.3734,0.1273,-0.1878,0.437
0.534000,-0.3829,0.1394,-0.1999,0.454
0.536000,-0.3889,0.1378,-0.2148,0.465
0.536000,-0.3486,0.1320,-0.2014,0.424
0.538000,-0.2810,0.1480,-0.1909,0.371
0.551000,-0.1981,0.1620,-0.1856,0.316
0.552000,-0.1495,0.1881,-0.1473,0.282
0.552000,-0.1037,0.1692,-0.0953,0.220
0.558000,-0.0628,0.1386,-0.0699,0.168
0.561000,-0.0362,0.1227,-0.0519,0.138
0.565000,-0.0518,0.0833,-0.0009,0.098
0.570000,-0.0548,0.1034,0.0427,0.125
0.575000,-0.0308,0.0921,0.0981,0.138
0.578000,-0.0464,0.1136,0.1155,0.169
0.585000,-0.0515,0.1199,0.1784,0.221
0.589000,-0.0557,0.1394,0.1631,0.222
0.596000,-0.0638,0.1437,0.1533,0.220
0.599000,-0.0522,0.1542,0.0707,0.177
0.603000,-0.0714,0.1544,0.0128,0.171
0.610000,-0.0902,0.1425,-0.0181,0.170
0.615000,-0.1158,0.1210,-0.0511,0.175
0.619000,-0.1388,0.1212,-0.1005,0.210
0.635000,-0.1761,0.1382,-0.1592,0.275
0.636000,-0.2183,0.1246,-0.1820,0.310
0.637000,-0.2250,0.1330,-0.1766,0.315
0.658000,-0.2228,0.1158,-0.1668,0.301
0.659000,-0.2188,0.1086,-0.1622,0.293
