time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.9415,0.2567,-1.6890,1.951
0.004000,-1.1184,0.4781,-1.6344,2.037
0.004000,-1.1689,0.6710,-1.4729,1.997
0.008000,-1.1550,0.8133,-1.0054,1.734
0.013000,-1.0643,0.8792,-0.3561,1.426
0.021000,-0.8727,0.9459,0.4392,1.360
0.023000,-0.5504,1.0056,1.1691,1.637
0.028000,-0.2595,0.9986,1.7190,2.005
0.034000,-0.0138,0.9555,2.3179,2.507
0.038000,0.2345,0.8434,2.9221,3.050
0.043000,0.4223,0.8084,3.2561,3.381
0.048000,0.6188,0.7616,3.2742,3.418
0.053000,0.6881,0.7409,3.1955,3.352
0.058000,0.6576,0.7853,3.1164,3.280
0.063000,0.5887,0.8062,2.8744,3.043
0.073000,0.4483,0.8610,2.5160,2.697
0.074000,0.3024,0.8922,1.9540,2.169
0.079000,0.1279,0.9304,1.3652,1.657
0.084000,0.0355,0.9368,0.9987,1.370
0.089000,-0.0583,0.9175,0.7033,1.157
0.094000,-0.1492,0.7975,0.5048,0.956
0.099000,-0.2629,0.6688,0.3325,0.792
0.104000,-0.3764,0.5691,0.2486,0.726
0.109000,-0.4883,0.5596,0.2791,0.793
0.114000,-0.5580,0.6060,0.3129,0.881
0.120000,-0.5910,0.6288,0.3288,0.923
0.124000,-0.5044,0.6634,0.3651,0.910
0.129000,-0.4404,0.6315,0.4698,0.902
0.143000,-0.3040,0.5750,0.4709,0.803
0.144000,-0.0416,0.6109,0.3354,0.698
0.145000,0.0462,0.5837,0.4253,0.724
0.149000,-0.1749,0.4665,0.8688,1.002
0.162000,-0.2515,0.2813,0.7099,0.804
0.162000,-0.3116,0.0631,0.3416,0.467
0.165000,-0.3446,-0.1527,0.2698,0.464
0.172000,-0.2908,-0.2867,0.2834,0.497
0.177000,-0.1363,-0.2533,0.1818,0.340
0.183000,-0.0845,-0.2100,0.1064,0.250
0.185000,-0.1129,-0.1501,0.0547,0.196
0.192000,-0.1856,-0.0762,0.0268,0.202
0.194000,0.2587,0.0148,-0.0954,0.276
0.200000,0.1309,0.1845,-0.1338,0.263
0.205000,-0.3946,0.3822,-0.2387,0.599
0.209000,-0.5120,0.6139,-0.4615,0.923
0.214000,-0.5016,0.7803,-0.6575,1.137
0.221000,-0.4080,0.8531,-0.7765,1.224
0.225000,-0.2736,0.7666,-1.0359,1.317
0.229000,-0.0843,0.4574,-1.6791,1.742
0.236000,0.0315,0.0356,-2.1022,2.103
0.240000,-0.1504,-0.0005,-1.6340,1.641
0.245000,-0.3246,0.1196,-1.2266,1.274
0.250000,-0.3461,0.3365,-0.7066,0.856
0.255000,-0.2168,0.4248,-0.2695,0.548
0.260000,0.0092,0.4044,-0.1752,0.441
0.265000,0.2052,0.2594,-0.2843,0.436
0.275000,0.2425,0.1058,-0.3771,0.461
0.276000,0.2702,-0.0092,-0.4610,0.534
0.280000,0.2419,-0.1017,-0.5340,0.595
0.285000,0.1885,-0.1407,-0.5091,0.561
0.290000,0.1583,-0.1743,-0.3566,0.427
0.295000,0.1321,-0.2055,-0.2080,0.321
0.301000,0.1413,-0.2552,-0.1191,0.315
0.305000,0.1331,-0.3820,-0.0264,0.405
0.311000,0.0269,-0.6485,0.4363,0.782
0.315000,0.0594,-0.8256,0.5689,1.004
0.320000,0.1050,-1.0277,0.0870,1.037
0.325000,0.0878,-1.2067,-0.0834,1.213
0.330000,0.1190,-1.1353,0.0203,1.142
0.336000,0.1790,-0.8881,0.0023,0.906
0.340000,0.1242,-0.6228,-0.0300,0.636
